a,b,seed,weather,arena,style_a,style_b,winner,ticks,reason,hp_a,hp_b,control_a,control_b,overflow
6,0,2002,2,0,1,0,0,1387,1,16,0,99,82,0
0,6,2003,0,1,0,1,1,910,1,0,29,0,3,0
6,0,2003,0,1,1,0,0,910,1,29,0,3,0,0
0,6,2004,1,1,0,1,1,1061,1,0,34,71,30,0
6,0,2004,1,1,1,0,0,1051,1,59,0,26,55,0
0,6,2005,2,1,0,1,1,934,1,0,92,0,17,0
6,0,2005,2,1,1,0,1,871,1,0,28,37,66,0
0,6,2006,0,2,0,1,0,1059,1,71,0,0,16,0
6,0,2006,0,2,1,0,1,1059,1,0,71,16,0,0
0,6,2007,1,2,0,1,0,786,1,53,0,90,21,0
6,0,2007,1,2,1,0,0,1114,1,39,0,26,23,0
0,6,2008,2,2,0,1,1,1562,1,0,9,68,26,0
6,0,2008,2,2,1,0,0,805,1,66,0,0,55,0
0,6,2009,0,0,1,2,1,1063,1,0,58,315,146,0
6,0,2009,0,0,2,1,0,1063,1,58,0,146,315,0
0,6,2010,1,0,1,2,1,684,1,0,3,128,42,0
6,0,2010,1,0,2,1,1,1078,1,0,49,92,151,0
0,6,2011,2,0,1,2,0,804,1,29,0,321,133,0
6,0,2011,2,0,2,1,0,1017,1,74,0,55,93,0
0,6,2012,0,1,1,2,1,576,1,0,45,128,31,0
6,0,2012,0,1,2,1,0,576,1,45,0,31,128,0
0,6,2013,1,1,1,2,1,1030,1,0,20,235,115,0
6,0,2013,1,1,2,1,0,594,1,73,0,0,126,0
0,6,2014,2,1,1,2,1,1254,1,0,46,172,132,0
6,0,2014,2,1,2,1,0,826,1,55,0,32,0,0
0,6,2015,0,2,1,2,1,930,1,0,8,162,139,0
6,0,2015,0,2,2,1,0,930,1,8,0,139,162,0
0,6,2016,1,2,1,2,0,960,1,25,0,0,8,0
6,0,2016,1,2,2,1,1,1140,1,0,9,49,79,0
0,6,2017,2,2,1,2,1,747,1,0,24,0,18,0
6,0,2017,2,2,2,1,0,860,1,68,0,11,0,0
0,6,2018,0,0,2,3,1,1098,1,0,49,1,389,0
6,0,2018,0,0,3,2,0,1081,1,56,0,470,0,0
0,6,2019,1,0,2,3,0,487,1,17,0,0,79,0
6,0,2019,1,0,3,2,0,774,1,13,0,141,16,0
0,6,2020,2,0,2,3,0,979,1,17,0,0,576,0
6,0,2020,2,0,3,2,0,571,1,80,0,118,0,0
0,6,2021,0,1,2,3,1,803,2,39,46,0,600,0
6,0,2021,0,1,3,2,0,803,2,46,39,600,0,0
0,6,2022,1,1,2,3,0,540,1,87,0,0,445,0
6,0,2022,1,1,3,2,0,380,1,116,0,57,0,0
0,6,2023,2,1,2,3,0,736,1,11,0,0,496,0
6,0,2023,2,1,3,2,0,615,1,71,0,128,0,0
0,6,2024,0,2,2,3,0,568,1,16,0,0,90,0
6,0,2024,0,2,3,2,1,568,1,0,16,90,0,0
0,6,2025,1,2,2,3,0,478,1,12,0,0,71,0
6,0,2025,1,2,3,2,0,446,1,89,0,54,0,0
0,6,2026,2,2,2,3,1,622,1,0,65,0,153,0
6,0,2026,2,2,3,2,0,594,1,15,0,308,0,0
0,6,2027,0,0,3,0,1,703,1,0,85,0,42,0
6,0,2027,0,0,0,3,0,703,1,85,0,42,0,0
0,6,2028,1,0,3,0,1,693,1,0,54,147,31,0
6,0,2028,1,0,0,3,0,538,1,81,0,60,88,0
0,6,2029,2,0,3,0,1,735,1,0,20,203,43,0
6,0,2029,2,0,0,3,0,460,1,85,0,98,0,0
0,6,2030,0,1,3,0,1,615,1,0,17,262,47,0
6,0,2030,0,1,0,3,0,615,1,17,0,47,262,0
0,6,2031,1,1,3,0,1,800,1,0,49,186,113,0
6,0,2031,1,1,0,3,0,645,1,48,0,73,147,0
0,6,2032,2,1,3,0,0,986,1,69,0,122,12,0
6,0,2032,2,1,0,3,0,1366,1,34,0,131,297,0
0,6,2033,0,2,3,0,0,706,1,5,0,140,90,0
6,0,2033,0,2,0,3,1,706,1,0,5,90,140,0
0,6,2034,1,2,3,0,0,512,1,48,0,115,55,0
6,0,2034,1,2,0,3,1,394,1,0,25,0,149,0
0,6,2035,2,2,3,0,1,673,1,0,17,176,204,0
6,0,2035,2,2,0,3,0,772,1,50,0,94,161,0
0,7,2000,0,0,0,1,0,418,1,63,0,21,82,0
7,0,2000,0,0,1,0,1,418,1,0,63,82,21,0
0,7,2001,1,0,0,1,0,390,1,63,0,3,54,0
7,0,2001,1,0,1,0,1,318,1,0,51,40,0,0
0,7,2002,2,0,0,1,0,487,1,1,0,47,38,0
7,0,2002,2,0,1,0,1,529,1,0,1,38,47,0
0,7,2003,0,1,0,1,0,225,1,51,0,0,86,0
7,0,2003,0,1,1,0,1,225,1,0,51,86,0,0
0,7,2004,1,1,0,1,1,361,1,0,9,0,40,0
7,0,2004,1,1,1,0,1,248,1,0,61,62,0,0
0,7,2005,2,1,0,1,0,448,1,31,0,43,79,0
