a,b,seed,weather,arena,style_a,style_b,winner,ticks,reason,hp_a,hp_b,control_a,control_b,overflow
0,5,2003,0,1,0,1,0,2640,1,81,0,194,129,0
5,0,2003,0,1,1,0,1,2284,1,0,68,115,140,0
0,5,2004,1,1,0,1,0,1443,1,60,0,108,120,0
5,0,2004,1,1,1,0,1,1618,1,0,77,180,114,0
0,5,2005,2,1,0,1,0,2401,1,24,0,448,103,0
5,0,2005,2,1,1,0,1,2700,3,16,59,145,184,0
0,5,2006,0,2,0,1,0,2700,3,89,2,147,25,0
5,0,2006,0,2,1,0,1,1467,1,0,35,34,43,0
0,5,2007,1,2,0,1,0,1122,1,56,0,14,18,0
5,0,2007,1,2,1,0,1,1374,1,0,6,19,6,0
0,5,2008,2,2,0,1,1,1942,1,0,19,163,117,0
5,0,2008,2,2,1,0,1,1846,1,0,47,74,73,0
0,5,2009,0,0,1,2,0,2700,3,82,18,246,70,0
5,0,2009,0,0,2,1,1,2305,1,0,28,218,312,0
0,5,2010,1,0,1,2,0,2700,3,67,45,478,3,0
5,0,2010,1,0,2,1,1,2114,2,111,103,252,600,0
0,5,2011,2,0,1,2,0,2236,1,67,0,392,0,0
5,0,2011,2,0,2,1,1,2700,3,81,31,11,176,0
0,5,2012,0,1,1,2,0,2700,3,77,66,235,223,0
5,0,2012,0,1,2,1,1,2700,3,36,77,183,188,0
0,5,2013,1,1,1,2,0,2386,1,32,0,17,54,0
5,0,2013,1,1,2,1,1,2341,1,0,56,284,259,0
0,5,2014,2,1,1,2,0,2700,3,38,23,164,129,0
5,0,2014,2,1,2,1,0,2153,1,7,0,229,294,0
0,5,2015,0,2,1,2,0,2700,3,56,18,107,0,0
5,0,2015,0,2,2,1,1,2017,1,0,74,0,28,0
0,5,2016,1,2,1,2,0,2428,1,57,0,353,293,0
5,0,2016,1,2,2,1,0,2700,3,40,46,29,9,0
0,5,2017,2,2,1,2,0,2700,3,56,61,323,237,0
5,0,2017,2,2,2,1,1,2646,1,0,64,28,172,0
0,5,2018,0,0,2,3,0,1627,1,54,0,93,81,0
5,0,2018,0,0,3,2,1,2160,1,0,39,140,281,0
0,5,2019,1,0,2,3,0,1504,1,25,0,61,168,0
