case,species,opponent,arena,weather,seed,seat,style,score,ticks,reason,own_hp,enemy_hp,casts,energy_spent,overflow,personality,decisions,distance,objective_distance,mean_energy,stationary_fraction,retreat_fraction,low_hp_decisions,low_hp_retreats,casts_1,casts_2,casts_3,casts_4,casts_5,damage,damage_taken,healed,shielded,control,model_checksum,opponent_checksum
166,6,11,2,0,2100000166,0,2,1,1053,1,45,0,21,3770,0,STEADY,351,2.10334,4.01904,0.15104,0.00854701,0.11396,20,0,18,1,1,0,1,153,86,0,0,88,4a424577,c79f418b
166,6,11,2,0,2100000166,1,2,0,1399,1,0,20,27,4760,0,STEADY,467,2.74452,6.48743,0.128266,0.00642398,0.244111,213,85,25,1,1,0,0,133,131,0,0,38,4a424577,c79f418b
167,7,12,3,0,2100000167,0,3,0,319,1,0,71,9,1580,0,STEADY,107,4.43436,2.71037,0.341869,0.364486,0.0186916,19,0,2,5,0,1,1,40,100,0,0,71,4a424577,c79f418b
167,7,12,3,0,2100000167,1,3,0,376,1,0,51,10,1640,0,STEADY,126,3.94167,2.17757,0.25373,0.198413,0.00793651,63,0,5,3,1,1,0,60,100,0,0,100,4a424577,c79f418b
168,8,13,4,0,2100000168,0,0,0,850,1,0,41,18,2980,0,STEADY,284,4.01455,3.14234,0.207887,0.316901,0.18662,124,45,10,1,4,0,3,63,116,0,0,174,4a424577,c79f418b
168,8,13,4,0,2100000168,1,0,1,659,1,65,0,15,2340,0,STEADY,220,3.76966,5.22222,0.240818,0.177273,0.154545,0,0,6,1,6,0,2,104,51,0,0,7,4a424577,c79f418b
169,9,14,5,0,2100000169,0,1,1,643,1,55,0,14,2390,0,STEADY,215,3.40772,4.96944,0.238628,0.0511628,0.102326,15,3,3,8,1,1,1,113,94,0,0,37,4a424577,c79f418b
169,9,14,5,0,2100000169,1,1,1,517,1,72,0,12,2030,0,STEADY,173,2.81174,2.8081,0.302081,0.115607,0.16763,0,0,3,7,1,0,1,113,77,0,0,17,4a424577,c79f418b
170,10,15,0,0,2100000170,0,2,1,1092,1,76,0,22,3810,0,STEADY,364,2.90316,2.6686,0.149135,0.0302198,0.17033,0,0,19,2,0,0,1,118,48,0,0,188,4a424577,c79f418b
170,10,15,0,0,2100000170,1,2,1,764,1,76,0,16,2860,0,STEADY,255,3.06943,4.79189,0.178745,0.0941176,0.168627,0,0,13,2,1,0,0,118,48,0,0,88,4a424577,c79f418b
171,11,16,1,0,2100000171,0,3,1,1393,1,8,0,25,4720,0,STEADY,465,3.77669,5.93852,0.185677,0.2,0.0193548,262,4,8,9,0,4,4,115,154,45,20,55,4a424577,c79f418b
171,11,16,1,0,2100000171,1,3,1,1798,1,20,0,34,5720,0,STEADY,600,3.65921,3.28851,0.166808,0.115,0.115,26,0,17,7,0,5,5,115,116,19,30,274,4a424577,c79f418b
172,12,17,2,0,2100000172,0,0,1,433,1,35,0,11,1830,0,STEADY,145,2.981,2.22378,0.222621,0.193103,0.282759,72,24,6,1,2,1,1,93,76,0,0,84,4a424577,c79f418b
172,12,17,2,0,2100000172,1,0,1,819,1,12,0,17,3080,0,STEADY,273,3.73026,2.64256,0.204982,0.194139,0.245421,198,37,6,1,5,3,2,124,99,0,0,84,4a424577,c79f418b
173,13,18,3,0,2100000173,0,1,1,993,1,6,0,20,3570,0,STEADY,331,4.24554,3.30052,0.241148,0.326284,0.0302115,56,0,17,0,2,0,1,129,98,0,0,30,4a424577,c79f418b
173,13,18,3,0,2100000173,1,1,1,993,1,6,0,20,3540,0,STEADY,331,4.67759,4.01853,0.175891,0.353474,0.0271903,64,5,17,1,2,0,0,129,98,0,0,39,4a424577,c79f418b
174,14,19,4,0,2100000174,0,2,1,495,1,71,0,12,1800,0,STEADY,165,2.35501,5.63484,0.242879,0.030303,0.0363636,0,0,3,5,1,1,2,132,42,0,9,0,4a424577,c79f418b
174,14,19,4,0,2100000174,1,2,1,564,1,62,0,13,1960,0,STEADY,188,2.55947,7.3821,0.261755,0.0425532,0.0638298,0,0,2,7,2,1,1,132,51,0,9,0,4a424577,c79f418b
175,15,20,5,0,2100000175,0,3,0,991,1,0,70,19,3290,0,STEADY,331,5.66074,4.66111,0.297659,0.435045,0.111782,55,0,3,9,0,3,4,12,118,0,0,0,4a424577,c79f418b
175,15,20,5,0,2100000175,1,3,1,1012,1,88,0,20,3070,0,STEADY,338,5.77336,3.06823,0.334601,0.535503,0.16568,0,0,9,7,0,2,2,42,30,0,0,424,4a424577,c79f418b
176,16,21,0,0,2100000176,0,0,1,2631,1,55,0,48,8370,0,STEADY,877,2.86037,6.10503,0.105063,0.018244,0.0114025,0,0,45,3,0,0,0,124,60,0,0,12,4a424577,c79f418b
176,16,21,0,0,2100000176,1,0,1,2040,1,85,0,38,6630,0,STEADY,680,2.5619,5.06082,0.106978,0.0147059,0.0102941,0,0,35,2,0,0,1,124,30,0,0,15,4a424577,c79f418b
177,17,22,1,0,2100000177,0,1,1,1437,1,40,0,26,4580,0,STEADY,479,2.90483,4.14856,0.211795,0.202505,0.11691,269,41,8,4,0,9,5,175,78,54,0,169,4a424577,c79f418b
177,17,22,1,0,2100000177,1,1,1,2011,1,38,0,35,6180,0,STEADY,671,2.88846,7.63817,0.184478,0.213115,0.105812,220,21,10,3,0,13,9,161,96,72,0,46,4a424577,c79f418b
178,18,23,2,0,2100000178,0,2,1,329,1,81,0,9,1650,0,STEADY,110,4.65343,3.79046,0.532882,0.336364,0.172727,0,0,5,4,0,0,0,113,48,0,0,0,4a424577,c79f418b
178,18,23,2,0,2100000178,1,2,0,1175,1,0,21,23,3490,0,STEADY,392,3.01207,2.55852,0.172418,0.0739796,0.469388,73,30,18,3,0,0,2,104,129,0,0,205,4a424577,c79f418b
179,19,24,3,0,2100000179,0,3,1,2107,1,94,0,39,6760,0,STEADY,703,3.88801,1.89385,0.130057,0.483642,0.248933,0,0,36,1,0,2,0,125,38,0,17,467,4a424577,c79f418b
179,19,24,3,0,2100000179,1,3,1,821,1,68,0,17,3020,0,STEADY,274,3.84564,2.15248,0.220274,0.434307,0.156934,0,0,14,1,0,1,1,125,64,0,17,62,4a424577,c79f418b
180,20,25,4,0,2100000180,0,0,1,527,1,84,0,11,2220,0,STEADY,176,6.54806,2.91631,0.355114,0.426136,0.238636,0,0,8,2,0,1,0,104,18,0,14,199,4a424577,c79f418b
180,20,25,4,0,2100000180,1,0,1,751,1,86,0,15,2930,0,STEADY,251,5.74025,4.74235,0.264661,0.354582,0.0677291,0,0,11,2,0,2,0,104,16,0,0,66,4a424577,c79f418b
181,21,26,5,0,2100000181,0,1,1,463,1,20,0,12,1790,0,STEADY,155,3.33449,3.53214,0.329645,0.0193548,0.0774194,31,2,3,7,1,0,1,108,104,0,0,79,4a424577,c79f418b
181,21,26,5,0,2100000181,1,1,1,1303,1,13,0,29,3990,0,STEADY,435,2.54592,4.39022,0.134345,0,0.158621,31,1,7,20,0,0,2,108,111,0,0,57,4a424577,c79f418b
182,22,27,0,0,2100000182,0,2,1,816,1,157,0,14,3470,0,STEADY,272,4.50947,6.02485,0.208029,0.161765,0.143382,0,0,2,7,4,0,1,145,18,0,70,50,4a424577,c79f418b
182,22,27,0,0,2100000182,1,2,1,923,1,90,0,15,3780,0,STEADY,308,4.39429,3.69377,0.198474,0.188312,0.246753,0,0,3,8,4,0,0,145,85,0,51,149,4a424577,c79f418b
183,23,28,1,0,2100000183,0,3,1,622,1,82,0,15,2250,0,STEADY,208,3.19952,6.66343,0.294207,0.134615,0.0432692,0,0,8,5,1,0,1,107,40,17,0,56,4a424577,c79f418b
183,23,28,1,0,2100000183,1,3,1,367,1,60,0,10,1600,0,STEADY,123,3.70176,4.96928,0.390488,0.186992,0,0,0,4,4,1,0,1,95,60,15,0,20,4a424577,c79f418b
184,24,29,2,0,2100000184,0,0,1,1954,1,59,0,39,5920,0,STEADY,652,3.3456,2.04912,0.122347,0.483129,0.263804,0,0,28,5,4,2,0,102,66,0,12,521,4a424577,c79f418b
184,24,29,2,0,2100000184,1,0,1,1699,1,28,0,36,5040,0,STEADY,567,3.2119,2.22782,0.126966,0.412698,0.241623,64,12,28,2,0,3,3,102,97,0,0,477,4a424577,c79f418b
185,25,30,3,0,2100000185,0,1,0,1560,1,0,48,29,5020,0,STEADY,520,4.18536,3.61514,0.15399,0.296154,0.05,139,26,3,18,3,0,5,77,104,0,24,333,4a424577,c79f418b
185,25,30,3,0,2100000185,1,1,0,877,1,0,55,17,2960,0,STEADY,293,4.22997,2.96854,0.229181,0.293515,0.00682594,94,0,1,12,1,0,3,70,104,0,0,265,4a424577,c79f418b
186,26,31,4,0,2100000186,0,2,1,616,1,9,0,15,2260,0,STEADY,206,3.55513,4.12242,0.293956,0.208738,0.0631068,31,1,7,6,0,0,2,141,99,0,0,108,4a424577,c79f418b
186,26,31,4,0,2100000186,1,2,0,577,1,0,8,14,2130,0,STEADY,193,3.21026,5.80056,0.298031,0.150259,0.0673575,32,7,7,5,1,0,1,124,108,0,0,79,4a424577,c79f418b
187,27,32,5,0,2100000187,0,3,1,1379,2,128,70,26,4550,0,STEADY,460,5.01004,2.99799,0.179076,0.43913,0.169565,0,0,23,1,0,0,2,51,17,0,0,600,4a424577,c79f418b
187,27,32,5,0,2100000187,1,3,1,1609,1,60,0,30,5290,0,STEADY,537,4.10383,2.77987,0.163482,0.335196,0.24581,0,0,25,1,0,0,4,121,85,0,0,274,4a424577,c79f418b
188,28,33,0,0,2100000188,0,0,1,566,1,78,0,12,2270,0,STEADY,189,5.66881,3.31165,0.24828,0.365079,0.0793651,0,0,1,8,1,0,2,152,33,0,0,36,4a424577,c79f418b
188,28,33,0,0,2100000188,1,0,1,436,1,15,0,10,1900,0,STEADY,146,4.05349,2.12025,0.296849,0.273973,0.417808,20,12,2,6,0,0,2,152,96,0,0,180,4a424577,c79f418b
189,29,34,1,0,2100000189,0,1,0,858,1,0,89,17,3040,0,STEADY,286,4.04443,3.2635,0.238969,0.258741,0.321678,75,30,6,2,3,0,6,51,102,0,25,187,4a424577,c79f418b
189,29,34,1,0,2100000189,1,1,0,1642,1,0,11,33,5080,0,STEADY,548,3.70208,2.5733,0.185319,0.328467,0.239051,54,8,22,3,6,0,2,129,102,0,43,119,4a424577,c79f418b
190,30,35,2,0,2100000190,0,2,1,944,1,116,0,25,2950,0,STEADY,315,3.66547,6.15475,0.166511,0.0571429,0.0285714,0,0,21,2,0,0,2,101,9,0,0,58,4a424577,c79f418b
190,30,35,2,0,2100000190,1,2,1,470,1,125,0,14,1850,0,STEADY,157,4.2913,4.54392,0.319713,0.11465,0.044586,0,0,11,2,0,0,1,101,0,0,0,40,4a424577,c79f418b
191,31,36,3,0,2100000191,0,3,0,590,1,0,29,14,2040,0,STEADY,197,3.90738,2.29574,0.278198,0.390863,0.0253807,64,0,8,4,0,0,2,64,132,0,0,132,4a424577,c79f418b
191,31,36,3,0,2100000191,1,3,0,674,1,0,78,16,2330,0,STEADY,225,4.38365,2.66972,0.302067,0.475556,0.04,77,0,9,5,0,0,2,15,132,0,0,86,4a424577,c79f418b
192,32,37,4,0,2100000192,0,0,0,2641,1,0,31,48,8380,0,STEADY,881,2.71695,9.25389,0.082412,0.014756,0.110102,80,0,45,0,1,1,1,17,121,0,0,0,4a424577,c79f418b
192,32,37,4,0,2100000192,1,0,0,1537,1,0,36,29,5220,0,STEADY,513,1.6366,1.41384,0.0995419,0.0409357,0.037037,174,0,26,1,1,1,0,114,121,0,0,78,4a424577,c79f418b
193,33,38,5,0,2100000193,0,1,1,394,1,86,0,9,1550,0,STEADY,132,5.4078,3.76005,0.451136,0.19697,0.106061,0,0,3,2,3,0,1,104,66,0,0,86,4a424577,c79f418b
193,33,38,5,0,2100000193,1,1,1,742,1,114,0,17,2560,0,STEADY,248,3.27271,6.10764,0.238206,0.104839,0.0524194,0,0,4,2,10,0,1,104,38,0,0,58,4a424577,c79f418b
194,34,39,0,0,2100000194,0,2,1,1240,1,104,0,24,4210,0,STEADY,414,3.92579,5.86313,0.217572,0.253623,0.0821256,0,0,0,21,0,1,2,114,36,0,0,46,4a424577,c79f418b
194,34,39,0,0,2100000194,1,2,1,625,1,54,0,15,2250,0,STEADY,209,3.38268,2.31381,0.290718,0.435407,0.129187,15,0,8,5,0,1,1,114,86,0,0,184,4a424577,c79f418b
195,35,0,1,0,2100000195,0,3,1,1330,1,31,0,27,4450,0,STEADY,444,3.50517,5.50457,0.132894,0.0045045,0.0427928,34,0,21,4,0,1,1,109,70,0,10,55,4a424577,c79f418b
195,35,0,1,0,2100000195,1,3,1,2122,1,6,0,41,6710,0,STEADY,708,3.36905,6.2064,0.0996822,0.00282486,0.0960452,31,0,31,7,0,1,2,105,95,0,10,42,4a424577,c79f418b
196,36,1,2,0,2100000196,0,0,0,905,1,0,102,18,3230,0,STEADY,302,4.60373,2.59918,0.151358,0.115894,0.519868,96,71,2,15,0,0,1,34,93,0,0,160,4a424577,c79f418b
196,36,1,2,0,2100000196,1,0,0,715,1,0,81,15,2720,0,STEADY,239,3.43532,2.09758,0.175188,0.334728,0.238494,95,28,2,12,0,0,1,55,93,0,0,149,4a424577,c79f418b
197,37,2,3,0,2100000197,0,1,1,994,1,103,0,19,3430,0,STEADY,332,4.3789,6.95398,0.220482,0.063253,0.256024,0,0,15,0,2,0,2,94,47,0,0,84,4a424577,c79f418b
197,37,2,3,0,2100000197,1,1,1,639,1,19,0,14,2510,0,STEADY,213,3.20725,4.44977,0.261948,0.056338,0.0187793,37,0,11,0,1,0,2,94,131,0,0,8,4a424577,c79f418b
198,38,3,4,0,2100000198,0,2,0,776,1,0,30,16,2780,0,STEADY,259,4.4453,2.46282,0.284826,0.737452,0.0810811,96,0,8,6,0,0,2,76,104,0,0,211,4a424577,c79f418b
198,38,3,4,0,2100000198,1,2,1,430,1,49,0,10,1850,0,STEADY,144,4.69528,2.82714,0.384132,0.673611,0.0625,0,0,4,4,0,1,1,106,55,0,0,88,4a424577,c79f418b
199,39,4,5,0,2100000199,0,3,1,940,1,3,0,19,3160,0,STEADY,314,3.87026,3.34879,0.315669,0.194268,0.0382166,84,0,10,3,0,4,2,123,111,0,15,115,4a424577,c79f418b
199,39,4,5,0,2100000199,1,3,0,990,1,0,3,21,3120,0,STEADY,330,3.05638,5.39427,0.209303,0.0909091,0.0242424,52,0,15,2,1,2,1,120,114,0,0,30,4a424577,c79f418b
200,0,12,1,0,2100000200,0,1,1,600,1,36,0,15,2130,0,STEADY,200,3.2324,2.07962,0.29325,0.145,0.255,4,4,9,5,0,0,1,111,77,0,0,101,4a424577,c79f418b
200,0,12,1,0,2100000200,1,1,0,1501,1,0,60,30,4900,0,STEADY,501,3.95683,8.13546,0.234142,0.123752,0.383234,152,56,12,7,0,1,10,51,113,0,0,27,4a424577,c79f418b
201,1,13,2,0,2100000201,0,2,0,727,1,0,37,15,2670,0,STEADY,243,5.03427,5.25909,0.255165,0.308642,0,146,0,2,8,1,2,2,67,150,14,22,77,4a424577,c79f418b
201,1,13,2,0,2100000201,1,2,1,745,1,11,0,17,2520,0,STEADY,249,3.64587,2.11272,0.220542,0.445783,0,74,0,10,5,1,1,0,104,137,12,40,182,4a424577,c79f418b
202,2,14,3,0,2100000202,0,3,1,929,1,28,0,18,3340,0,STEADY,310,3.32163,4.1254,0.217597,0.441935,0.16129,116,15,4,14,0,0,0,113,66,0,0,35,4a424577,c79f418b
202,2,14,3,0,2100000202,1,3,1,1500,1,28,0,27,5040,0,STEADY,500,3.05016,9.44155,0.13911,0.37,0.59,274,176,6,20,0,0,1,113,66,0,0,0,4a424577,c79f418b
203,3,15,4,0,2100000203,0,0,0,1105,1,0,8,22,3850,0,STEADY,369,2.74602,4.64134,0.177453,0.281843,0.0325203,58,0,19,0,1,1,1,110,106,0,0,14,4a424577,c79f418b
203,3,15,4,0,2100000203,1,0,1,982,1,22,0,20,3490,0,STEADY,328,2.50923,5.25173,0.172104,0.277439,0.00609756,25,0,17,0,0,1,2,118,84,0,12,0,4a424577,c79f418b
204,4,16,5,0,2100000204,0,1,0,1605,1,0,115,32,5550,0,STEADY,535,4.87063,6.33228,0.291196,0.295327,0.0728972,133,3,2,23,0,1,6,0,123,0,0,0,4a424577,c79f418b
204,4,16,5,0,2100000204,1,1,0,1420,1,0,59,29,4980,0,STEADY,474,4.40042,5.02146,0.20146,0.316456,0.0780591,149,1,2,22,0,0,5,56,123,0,0,240,4a424577,c79f418b
205,5,17,0,0,2100000205,0,2,1,517,1,79,0,12,2040,0,STEADY,173,3.49734,2.45591,0.274827,0.387283,0.300578,0,0,6,2,1,2,1,94,62,0,0,284,4a424577,c79f418b
205,5,17,0,0,2100000205,1,2,1,2146,1,42,0,39,6880,0,STEADY,716,2.94418,6.88953,0.171795,0.24581,0.0656425,35,0,18,13,0,6,2,95,99,0,28,86,4a424577,c79f418b
206,6,18,1,0,2100000206,0,3,1,1509,1,65,0,29,5100,0,STEADY,503,3.4857,3.70411,0.12665,0.00596421,0.2167,0,0,27,1,1,0,0,129,66,0,0,198,4a424577,c79f418b
206,6,18,1,0,2100000206,1,3,1,1281,1,33,0,25,4410,0,STEADY,427,2.65624,5.51093,0.137178,0.0140515,0.114754,32,13,22,0,1,0,2,129,98,0,0,5,4a424577,c79f418b
207,7,19,2,0,2100000207,0,0,1,325,1,70,0,9,1430,0,STEADY,109,2.9634,3.2513,0.296055,0.119266,0.00917431,0,0,5,2,0,1,1,132,30,0,0,21,4a424577,c79f418b
207,7,19,2,0,2100000207,1,0,1,472,1,85,0,12,1870,0,STEADY,158,2.59163,4.15556,0.2225,0.0822785,0.0126582,0,0,7,2,0,1,2,132,15,0,0,0,4a424577,c79f418b
208,8,20,3,0,2100000208,0,1,0,440,1,0,61,9,1520,0,STEADY,147,6.18791,2.82319,0.449796,0.217687,0.272109,28,16,4,1,2,0,2,9,116,0,10,214,4a424577,c79f418b
208,8,20,3,0,2100000208,1,1,0,931,1,0,21,19,2990,0,STEADY,311,4.16864,4.71287,0.228666,0.234727,0.163987,49,11,11,1,6,0,1,73,116,0,10,77,4a424577,c79f418b
209,9,21,4,0,2100000209,0,2,1,982,1,115,0,21,3280,0,STEADY,328,3.05922,3.55479,0.175991,0.0304878,0.0426829,0,0,4,14,0,1,2,124,34,0,0,32,4a424577,c79f418b
209,9,21,4,0,2100000209,1,2,1,1909,1,98,0,37,6000,0,STEADY,637,3.06534,7.19333,0.122221,0.00941915,0.0235479,0,0,9,23,0,2,3,124,51,0,0,11,4a424577,c79f418b
210,10,22,5,0,2100000210,0,3,1,2286,1,60,0,42,7290,0,STEADY,762,2.39173,8.54932,0.123609,0.0223097,0.104987,0,0,39,1,1,0,1,157,64,0,0,80,4a424577,c79f418b
210,10,22,5,0,2100000210,1,3,1,2566,1,85,0,47,8060,0,STEADY,856,1.76483,10.0134,0.105333,0.0268692,0.126168,0,0,44,2,0,0,1,128,39,0,0,0,4a424577,c79f418b
211,11,23,0,0,2100000211,0,0,1,1808,1,22,0,30,6200,0,STEADY,603,3.58952,4.00909,0.197106,0.237148,0.104478,236,39,7,19,0,3,1,122,119,24,20,118,4a424577,c79f418b
211,11,23,0,0,2100000211,1,0,0,1990,1,0,62,33,6720,0,STEADY,664,3.33863,6.11938,0.235173,0.28012,0.0662651,236,4,9,21,0,1,2,54,117,0,0,2,4a424577,c79f418b
212,12,24,1,0,2100000212,0,1,0,277,1,0,43,8,1470,0,STEADY,93,3.42382,3.17908,0.421129,0.322581,0.193548,28,16,3,1,2,1,1,82,111,0,0,33,4a424577,c79f418b
212,12,24,1,0,2100000212,1,1,0,394,1,0,2,10,1710,0,STEADY,132,3.26606,3.35773,0.315871,0.166667,0.409091,32,10,5,1,2,1,1,123,111,0,0,78,4a424577,c79f418b
213,13,25,2,0,2100000213,0,2,1,630,1,6,0,14,2480,0,STEADY,210,4.1377,4.45343,0.201333,0.433333,0.114286,58,19,11,1,1,0,1,104,98,0,0,27,4a424577,c79f418b
213,13,25,2,0,2100000213,1,2,1,688,1,13,0,15,2680,0,STEADY,230,4.49191,2.79855,0.182391,0.391304,0.217391,113,39,12,0,1,0,2,104,91,0,0,218,4a424577,c79f418b
214,14,26,3,0,2100000214,0,3,1,946,1,31,0,21,2960,0,STEADY,316,2.58737,4.76228,0.308228,0.0443038,0.0443038,114,0,4,12,1,1,3,108,82,0,17,0,4a424577,c79f418b
214,14,26,3,0,2100000214,1,3,1,639,1,49,0,15,2200,0,STEADY,213,2.92854,4.77612,0.322019,0.0375587,0.0140845,0,0,2,9,2,1,1,108,64,0,0,43,4a424577,c79f418b
215,15,27,4,0,2100000215,0,0,0,948,1,0,85,20,3090,0,STEADY,316,3.68153,3.13045,0.223038,0.335443,0.123418,58,0,8,9,0,2,1,60,118,0,26,155,4a424577,c79f418b
215,15,27,4,0,2100000215,1,0,0,741,1,0,25,17,2580,0,STEADY,247,3.83153,3.46894,0.277126,0.352227,0.0323887,39,2,8,6,0,1,2,120,118,0,0,190,4a424577,c79f418b
216,16,28,5,0,2100000216,0,1,0,1249,1,0,57,24,4280,0,STEADY,417,2.7926,9.87709,0.198921,0.0407674,0.00239808,187,0,20,2,0,0,2,54,115,0,0,0,4a424577,c79f418b
216,16,28,5,0,2100000216,1,1,1,1545,1,101,0,29,5140,0,STEADY,515,2.08229,7.72381,0.142107,0.0368932,0.023301,0,0,26,2,1,0,0,111,14,0,0,0,4a424577,c79f418b
217,17,29,0,0,2100000217,0,2,1,853,1,65,0,17,2860,0,STEADY,285,2.89279,4.384,0.243035,0.154386,0.0596491,0,0,6,2,0,5,4,102,43,24,0,6,4a424577,c79f418b
217,17,29,0,0,2100000217,1,2,1,542,1,91,0,11,2100,0,STEADY,181,3.20001,5.29716,0.318729,0.359116,0.00552486,0,0,2,1,0,5,3,102,31,16,0,0,4a424577,c79f418b
218,18,30,1,0,2100000218,0,3,1,1268,1,17,0,23,3370,0,STEADY,423,3.93519,3.91233,0.201303,0.0283688,0.158392,222,40,19,2,0,0,2,104,112,0,0,209,4a424577,c79f418b
218,18,30,1,0,2100000218,1,3,1,631,1,90,0,15,2330,0,STEADY,211,4.76582,3.92219,0.279441,0.0853081,0.0616114,0,0,11,2,0,0,2,122,39,0,0,54,4a424577,c79f418b
219,19,31,2,0,2100000219,0,0,0,929,1,0,6,19,3290,0,STEADY,310,4.6008,2.83034,0.167242,0.277419,0.33871,57,39,17,0,0,1,1,135,132,0,10,270,4a424577,c79f418b
219,19,31,2,0,2100000219,1,0,1,651,1,69,0,14,2510,0,STEADY,217,4.37689,2.64677,0.226613,0.35023,0.147465,0,0,11,1,0,1,1,141,63,0,18,102,4a424577,c79f418b
220,20,32,3,0,2100000220,0,1,0,1237,1,0,53,20,4570,0,STEADY,413,5.70012,6.22154,0.307603,0.198547,0.118644,114,36,5,5,1,4,5,68,102,0,22,34,4a424577,c79f418b
220,20,32,3,0,2100000220,1,1,1,497,1,73,0,10,2180,0,STEADY,166,5.63666,2.27034,0.32244,0.439759,0.0301205,0,0,5,2,1,2,0,121,29,0,13,280,4a424577,c79f418b
221,21,33,4,0,2100000221,0,2,0,505,1,0,26,13,1950,0,STEADY,169,2.50958,3.52322,0.215503,0.0295858,0.142012,32,3,3,7,0,0,3,126,124,0,0,18,4a424577,c79f418b
221,21,33,4,0,2100000221,1,2,0,412,1,0,47,11,1700,0,STEADY,138,2.55947,2.63574,0.251051,0.0362319,0.224638,32,4,2,6,1,0,2,105,124,0,0,52,4a424577,c79f418b
222,22,34,5,0,2100000222,0,3,0,1720,1,0,92,26,5710,0,STEADY,574,3.31418,5.04957,0.191606,0.198606,0.221254,172,29,3,5,6,0,12,48,175,0,38,0,4a424577,c79f418b
222,22,34,5,0,2100000222,1,3,0,972,2,158,140,14,3070,0,STEADY,324,6.59642,6.05625,0.35188,0.141975,0.54321,0,0,0,3,4,0,7,0,17,0,8,42,4a424577,c79f418b
223,23,35,0,0,2100000223,0,0,1,1282,1,71,0,26,4180,0,STEADY,428,2.8396,5.38733,0.142103,0.14486,0.0116822,0,0,8,14,1,0,3,101,44,10,0,0,4a424577,c79f418b
223,23,35,0,0,2100000223,1,0,1,1180,1,43,0,24,3980,0,STEADY,394,3.33646,4.05324,0.18736,0.177665,0.0253807,15,0,4,18,1,0,1,101,72,10,0,39,4a424577,c79f418b
224,24,36,1,0,2100000224,0,1,1,319,1,55,0,8,1480,0,STEADY,107,4.04557,2.74679,0.423131,0.364486,0.046729,0,0,3,2,1,1,1,93,70,0,20,81,4a424577,c79f418b
224,24,36,1,0,2100000224,1,1,1,1468,1,20,0,27,4920,0,STEADY,490,4.08331,4.21946,0.172469,0.273469,0.00408163,107,2,11,8,2,4,2,93,105,0,15,0,4a424577,c79f418b
225,25,37,2,0,2100000225,0,2,0,1430,1,0,115,27,4800,0,STEADY,477,3.73455,3.52717,0.228836,0.312369,0.0859539,316,24,0,20,3,0,4,35,104,0,55,174,4a424577,c79f418b
225,25,37,2,0,2100000225,1,2,0,2194,1,0,9,41,6910,0,STEADY,732,3.38883,3.98235,0.145048,0.26776,0.0806011,55,0,6,27,3,0,5,141,104,0,19,125,4a424577,c79f418b
226,26,38,3,0,2100000226,0,3,1,1667,1,27,0,32,5150,0,STEADY,556,3.9033,3.78348,0.15848,0.160072,0.356115,153,65,9,19,1,0,3,104,81,0,0,565,4a424577,c79f418b
226,26,38,3,0,2100000226,1,3,1,1447,1,108,0,29,4590,0,STEADY,483,3.71506,6.91246,0.166884,0.161491,0.124224,0,0,10,15,1,0,3,104,0,0,0,20,4a424577,c79f418b
227,27,39,4,0,2100000227,0,0,1,2055,1,56,0,38,6610,0,STEADY,685,3.73173,2.51581,0.127182,0.357664,0.389781,20,0,35,1,0,1,1,114,89,0,0,383,4a424577,c79f418b
227,27,39,4,0,2100000227,1,0,1,2169,1,45,0,40,6930,0,STEADY,723,3.67206,3.58321,0.124979,0.381743,0.29184,42,17,37,1,0,0,2,114,100,0,0,126,4a424577,c79f418b
228,28,0,5,0,2100000228,0,1,1,411,1,95,0,9,1730,0,STEADY,137,6.44914,4.25519,0.400511,0.540146,0.116788,0,0,1,6,1,0,1,113,16,0,0,0,4a424577,c79f418b
228,28,0,5,0,2100000228,1,1,1,507,1,50,0,10,2010,0,STEADY,169,5.38949,2.85232,0.353195,0.627219,0.0710059,0,0,4,5,0,0,1,113,61,0,0,109,4a424577,c79f418b
229,29,1,0,0,2100000229,0,2,0,976,1,0,96,19,3440,0,STEADY,326,3.49403,2.96633,0.209954,0.319018,0.279141,131,54,7,1,5,0,6,54,102,0,22,92,4a424577,c79f418b
229,29,1,0,0,2100000229,1,2,0,1295,1,0,108,25,4360,0,STEADY,432,3.42413,2.60701,0.208287,0.282407,0.217593,77,14,12,2,8,0,3,28,102,0,22,63,4a424577,c79f418b
230,30,2,1,0,2100000230,0,3,1,266,1,71,0,7,1430,0,STEADY,89,6.44719,2.99904,0.549225,0.337079,0,0,0,3,3,0,1,0,94,54,0,12,60,4a424577,c79f418b
230,30,2,1,0,2100000230,1,3,0,247,1,0,23,7,1430,0,STEADY,83,7.1862,2.90046,0.492843,0.277108,0.216867,13,13,3,3,0,1,0,71,125,0,20,110,4a424577,c79f418b
231,31,3,2,0,2100000231,0,0,0,933,1,0,57,21,3010,0,STEADY,311,3.51011,2.7049,0.199743,0.299035,0.0868167,116,7,13,5,0,0,3,49,132,0,0,191,4a424577,c79f418b
231,31,3,2,0,2100000231,1,0,1,913,1,8,0,21,3010,0,STEADY,305,3.63465,2.48978,0.184295,0.327869,0.177049,150,14,13,5,0,0,3,94,124,0,0,194,4a424577,c79f418b
232,32,4,3,0,2100000232,0,1,1,2394,1,70,0,44,7700,0,STEADY,798,2.15741,7.81037,0.0880388,0.0200501,0.0225564,0,0,41,0,1,1,1,85,51,0,0,0,4a424577,c79f418b
