case,species,opponent,arena,weather,seed,seat,style,score,ticks,reason,own_hp,enemy_hp,casts,energy_spent,overflow,personality,decisions,distance,objective_distance,mean_energy,stationary_fraction,retreat_fraction,low_hp_decisions,low_hp_retreats,casts_1,casts_2,casts_3,casts_4,casts_5,damage,damage_taken,healed,shielded,control,model_checksum,opponent_checksum
45,5,29,4,0,2150000045,1,2,1,997,1,57,0,12,2110,0,AGGRESSIVE,333,2.62304,9.41712,0.293213,0.291291,0.0960961,0,0,6,2,0,4,0,102,84,0,36,18,bac8138c,0
46,6,30,5,0,2150000046,0,3,1,1302,1,102,0,22,3812,0,AGGRESSIVE,434,1.47172,2.51125,0.245472,0.00921659,0.0552995,0,0,21,1,0,0,0,125,29,0,0,0,bac8138c,0
46,6,30,5,0,2150000046,1,3,1,2230,1,131,0,36,6261,0,AGGRESSIVE,744,1.28767,2.35632,0.173676,0.0107527,0.0927419,0,0,34,2,0,0,0,125,0,0,0,37,bac8138c,0
47,7,31,0,0,2150000047,0,0,1,850,1,97,0,13,2008,0,AGGRESSIVE,284,1.68737,5.20658,0.434866,0.0352113,0.00352113,0,0,8,2,0,0,3,141,3,0,0,1,bac8138c,0
47,7,31,0,0,2150000047,1,0,1,733,1,100,0,12,1865,0,AGGRESSIVE,245,1.81266,4.22203,0.268131,0.0204082,0.0122449,0,0,7,2,0,0,3,141,0,0,0,0,bac8138c,0
48,8,32,1,0,2150000048,0,1,1,895,1,43,0,14,1990,0,AGGRESSIVE,299,2.4535,8.18529,0.698632,0.150502,0.0100334,225,3,3,0,9,0,2,121,73,0,0,0,bac8138c,0
48,8,32,1,0,2150000048,1,1,0,747,1,0,86,14,2210,0,AGGRESSIVE,249,3.54184,8.21639,0.682996,0.0682731,0.361446,82,63,1,1,7,0,5,35,116,0,10,0,bac8138c,0
49,9,33,2,0,2150000049,0,2,1,568,1,76,0,11,1622,0,AGGRESSIVE,190,2.70088,3.98275,0.586795,0,0.0894737,0,0,1,8,0,0,2,152,75,2,0,29,bac8138c,0
49,9,33,2,0,2150000049,1,2,1,1208,1,97,0,18,3239,0,AGGRESSIVE,403,2.08154,6.38026,0.505246,0,0.00992556,0,0,6,8,0,0,4,152,56,4,0,0,bac8138c,0
50,10,34,3,0,2150000050,0,3,1,1020,1,6,0,19,3280,0,AGGRESSIVE,340,2.38167,2.05131,0.265171,0.0647059,0.261765,112,49,17,1,0,0,1,140,118,0,0,29,bac8138c,0
50,10,34,3,0,2150000050,1,3,0,1066,1,0,12,20,3510,0,AGGRESSIVE,356,2.52648,2.00364,0.264281,0.115169,0.314607,36,4,16,1,0,0,3,128,124,0,0,98,bac8138c,0
51,11,35,4,0,2150000051,0,0,1,1459,1,109,0,18,2626,0,AGGRESSIVE,487,2.00042,11.0547,0.855655,0.197125,0.0410678,0,0,13,1,0,4,0,110,44,36,28,0,bac8138c,0
51,11,35,4,0,2150000051,1,0,1,1072,1,64,0,15,2429,0,AGGRESSIVE,358,2.38367,9.31495,0.777936,0.23743,0.047486,0,0,9,3,0,3,0,101,77,24,10,0,bac8138c,0
52,12,36,5,0,2150000052,0,1,1,1984,1,56,0,20,2888,0,AGGRESSIVE,662,2.05742,8.84098,0.867219,0.146526,0.0543807,0,0,15,0,1,0,4,93,55,0,0,0,bac8138c,0
52,12,36,5,0,2150000052,1,1,1,751,1,44,0,11,1613,0,AGGRESSIVE,251,3.19642,3.0347,0.703438,0.14741,0.179283,10,1,9,0,0,2,0,93,67,0,0,159,bac8138c,0
53,13,37,0,0,2150000053,0,2,1,1666,1,20,0,29,5266,0,AGGRESSIVE,556,4.17093,4.70487,0.285406,0.401079,0.194245,39,5,20,1,2,0,6,150,84,0,0,251,bac8138c,0
53,13,37,0,0,2150000053,1,2,0,1281,1,0,26,23,4140,0,AGGRESSIVE,427,4.07311,7.06708,0.379061,0.358314,0.327869,62,31,17,1,2,0,3,124,104,0,0,42,bac8138c,0
54,14,38,1,0,2150000054,0,3,1,456,1,55,0,11,1400,0,AGGRESSIVE,152,2.23221,2.15051,0.721664,0,0.0131579,0,0,4,6,0,0,1,104,58,0,0,4,bac8138c,0
54,14,38,1,0,2150000054,1,3,1,435,1,113,0,10,1290,0,AGGRESSIVE,145,2.23008,2.81873,0.638924,0,0.0275862,0,0,3,6,0,0,1,104,0,0,0,1,bac8138c,0
55,15,39,2,0,2150000055,0,0,1,2700,3,55,46,35,6165,0,AGGRESSIVE,900,2.42579,1.31904,0.338167,0.252222,0.0588889,0,0,3,26,0,3,3,68,63,0,18,145,bac8138c,0
55,15,39,2,0,2150000055,1,0,1,1753,1,73,0,21,4098,0,AGGRESSIVE,585,2.11762,6.1829,0.479935,0.196581,0.0393162,0,0,2,10,0,7,2,114,45,0,33,82,bac8138c,0
56,16,0,3,0,2150000056,0,1,1,475,1,29,0,10,1795,0,AGGRESSIVE,159,2.59213,6.54046,0.370484,0.00628931,0.0503145,65,3,7,0,0,0,3,113,86,0,0,0,bac8138c,0
56,16,0,3,0,2150000056,1,1,1,1465,1,75,0,23,4224,0,AGGRESSIVE,489,1.89776,8.96529,0.363978,0.0163599,0.0224949,0,0,15,1,0,0,7,113,40,0,0,0,bac8138c,0
57,17,1,4,0,2150000057,0,2,1,441,1,3,0,9,1288,0,AGGRESSIVE,147,2.8333,2.37536,0.711122,0.326531,0.0136054,63,1,5,1,0,2,1,142,101,10,0,92,bac8138c,0
57,17,1,4,0,2150000057,1,2,1,401,1,31,0,7,994,0,AGGRESSIVE,134,3.07705,2.82158,0.743425,0.276119,0.0820896,52,11,4,0,0,3,0,142,91,18,0,81,bac8138c,0
58,18,2,5,0,2150000058,0,3,1,991,1,15,0,14,1880,0,AGGRESSIVE,331,2.3651,2.67422,0.329076,0.0483384,0.0785498,39,8,14,0,0,0,0,94,114,0,0,2,bac8138c,0
58,18,2,5,0,2150000058,1,3,1,2700,3,98,10,31,4263,0,AGGRESSIVE,900,1.66882,2.31679,0.191477,0.0244444,0.115556,0,0,30,0,0,0,1,84,31,0,0,34,bac8138c,0
59,19,3,0,0,2150000059,0,0,1,975,1,90,0,15,2825,0,AGGRESSIVE,325,3.09045,3.99191,0.284892,0.141538,0.00923077,0,0,8,0,0,5,2,100,42,0,6,83,bac8138c,0
59,19,3,0,0,2150000059,1,0,1,1329,1,85,0,22,3984,0,AGGRESSIVE,443,2.91341,3.93582,0.196921,0.209932,0.126411,0,0,15,0,0,3,4,106,47,0,17,28,bac8138c,0
60,20,4,1,0,2150000060,0,1,1,1021,1,56,0,17,3295,0,AGGRESSIVE,341,3.53087,3.02611,0.281765,0.372434,0.260997,0,0,8,1,0,3,5,130,46,0,14,270,bac8138c,0
60,20,4,1,0,2150000060,1,1,0,1423,1,0,32,24,4369,0,AGGRESSIVE,475,3.54806,2.28241,0.20768,0.351579,0.322105,265,102,15,0,0,3,6,91,102,0,27,335,bac8138c,0
61,21,5,2,0,2150000061,0,2,1,1114,1,106,0,19,2639,0,AGGRESSIVE,372,1.99047,3.30995,0.223976,0,0.102151,0,0,7,12,0,0,0,141,18,0,0,57,bac8138c,0
61,21,5,2,0,2150000061,1,2,1,565,1,106,0,12,1698,0,AGGRESSIVE,189,2.49787,2.57651,0.336439,0,0.047619,0,0,5,7,0,0,0,141,18,0,0,4,bac8138c,0
62,22,6,3,0,2150000062,0,3,1,1381,1,34,0,21,4790,0,AGGRESSIVE,461,2.40323,1.2291,0.248748,0.353579,0.225597,171,52,7,5,6,0,3,131,141,0,25,80,bac8138c,0
62,22,6,3,0,2150000062,1,3,0,1952,1,0,55,27,6540,0,AGGRESSIVE,651,2.72415,1.66314,0.254654,0.474654,0.210445,246,82,3,12,8,0,4,76,175,0,78,13,bac8138c,0
63,23,7,4,0,2150000063,0,0,1,337,1,101,0,8,1140,0,AGGRESSIVE,113,2.54131,2.81659,0.64631,0.0884956,0.0442478,0,0,5,2,0,0,1,100,20,16,0,9,bac8138c,0
63,23,7,4,0,2150000063,1,0,1,295,1,71,0,7,940,0,AGGRESSIVE,99,2.41021,2.79945,0.657646,0.10101,0,0,0,5,2,0,0,0,100,50,16,0,9,bac8138c,0
64,24,8,5,0,2150000064,0,1,0,814,1,0,10,13,2145,0,AGGRESSIVE,272,2.89657,8.70616,0.53429,0.297794,0.117647,48,21,7,2,0,2,2,106,125,0,4,0,bac8138c,0
64,24,8,5,0,2150000064,1,1,1,953,1,33,0,14,2760,0,AGGRESSIVE,318,3.22822,5.61435,0.409443,0.191824,0.0660377,1,0,3,3,1,3,4,116,92,0,15,0,bac8138c,0
65,25,9,0,0,2150000065,0,2,0,1507,1,0,121,20,4078,0,AGGRESSIVE,503,2.40289,9.56685,0.419885,0.256461,0.314115,89,36,0,4,4,0,12,28,104,0,94,78,bac8138c,0
65,25,9,0,0,2150000065,1,2,0,2700,3,22,102,32,6124,0,AGGRESSIVE,900,3.11703,6.66813,0.692129,0.204444,0.243333,65,12,1,13,8,0,10,63,82,0,69,21,bac8138c,0
66,26,10,1,0,2150000066,0,3,1,661,1,57,0,16,2230,0,AGGRESSIVE,221,1.98433,1.96229,0.219855,0.113122,0.0904977,0,0,11,3,0,0,2,124,51,0,0,18,bac8138c,0
66,26,10,1,0,2150000066,1,3,0,634,1,0,11,14,2020,0,AGGRESSIVE,212,2.19067,1.99208,0.257642,0.0896226,0.0896226,102,10,9,2,0,0,3,113,108,0,0,22,bac8138c,0
67,27,11,2,0,2150000067,0,0,1,902,1,98,0,15,2733,0,AGGRESSIVE,301,2.91631,5.47823,0.647,0.212625,0.0963455,0,0,10,0,0,1,4,129,47,0,0,37,bac8138c,0
67,27,11,2,0,2150000067,1,0,1,1613,1,76,0,27,4959,0,AGGRESSIVE,538,2.76094,8.41349,0.673113,0.273234,0.0408922,0,0,18,0,0,3,6,129,69,0,0,13,bac8138c,0
68,28,12,3,0,2150000068,0,1,0,514,1,0,55,10,1920,0,AGGRESSIVE,172,4.91953,2.46553,0.384547,0.587209,0.168605,22,4,2,6,0,1,1,56,111,0,0,264,bac8138c,0
68,28,12,3,0,2150000068,1,1,1,529,1,39,0,10,2090,0,AGGRESSIVE,177,4.44596,3.82096,0.421186,0.632768,0.0564972,41,5,4,3,0,1,2,111,72,0,0,0,bac8138c,0
69,29,13,4,0,2150000069,0,2,0,1429,1,0,38,22,3970,0,AGGRESSIVE,477,2.00382,10.8273,0.588788,0.39413,0.0167715,161,6,6,5,1,0,10,66,102,0,96,30,bac8138c,0
69,29,13,4,0,2150000069,1,2,1,1774,1,27,0,25,4830,0,AGGRESSIVE,592,2.80558,9.29591,0.562853,0.246622,0.0152027,46,0,7,5,7,0,6,104,75,0,17,41,bac8138c,0
70,30,14,5,0,2150000070,0,3,0,819,1,0,35,23,2290,0,AGGRESSIVE,273,1.83028,2.92009,0.404714,0.03663,0.128205,117,24,21,0,0,0,2,78,125,0,0,0,bac8138c,0
70,30,14,5,0,2150000070,1,3,1,588,1,87,0,17,1530,0,AGGRESSIVE,196,2.11793,4.0533,0.71052,0.0102041,0.107143,0,0,17,0,0,0,0,113,38,0,0,0,bac8138c,0
71,31,15,0,0,2150000071,0,0,1,874,1,68,0,13,2110,0,AGGRESSIVE,292,2.29663,2.01813,0.301158,0.205479,0.109589,0,0,6,6,0,0,1,118,64,0,0,125,bac8138c,0
71,31,15,0,0,2150000071,1,0,1,1098,1,100,0,14,2662,0,AGGRESSIVE,366,2.1082,4.57776,0.242104,0.128415,0.0737705,0,0,0,11,0,0,3,118,32,0,0,42,bac8138c,0
72,32,16,1,0,2150000072,0,1,1,1359,1,51,0,20,3640,0,AGGRESSIVE,453,1.96973,10.6683,0.560958,0.494481,0.0220751,0,0,12,0,0,0,8,115,70,0,0,24,bac8138c,0
72,32,16,1,0,2150000072,1,1,1,544,1,77,0,10,1800,0,AGGRESSIVE,182,3.31541,3.89198,0.548022,0.0494505,0.021978,0,0,8,0,1,0,1,115,44,0,0,17,bac8138c,0
73,33,17,2,0,2150000073,0,2,1,406,1,26,0,10,1455,0,AGGRESSIVE,136,2.50686,2.28122,0.450654,0,0.147059,32,8,5,0,5,0,0,106,126,0,0,0,bac8138c,0
73,33,17,2,0,2150000073,1,2,1,565,1,86,0,11,1591,0,AGGRESSIVE,189,2.13235,6.06556,0.357915,0,0.121693,0,0,5,0,6,0,0,116,66,0,0,0,bac8138c,0
74,34,18,3,0,2150000074,0,3,1,550,1,58,0,12,1765,0,AGGRESSIVE,184,2.85456,2.95208,0.344315,0.331522,0.0326087,0,0,7,3,0,0,2,129,82,0,0,6,bac8138c,0
74,34,18,3,0,2150000074,1,3,1,742,1,88,0,14,2016,0,AGGRESSIVE,248,2.44892,2.09149,0.301149,0.254032,0.0806452,0,0,10,2,0,0,2,129,52,0,0,8,bac8138c,0
75,35,19,4,0,2150000075,0,0,1,891,1,101,0,18,2970,0,AGGRESSIVE,297,1.61486,4.58785,0.178168,0.00673401,0,0,0,13,3,0,1,1,132,0,0,4,24,bac8138c,0
75,35,19,4,0,2150000075,1,0,1,625,1,101,0,14,2110,0,AGGRESSIVE,209,1.92829,4.95383,0.328885,0.00956938,0,0,0,7,6,0,1,0,132,0,0,4,32,bac8138c,0
76,36,20,5,0,2150000076,0,1,1,785,1,61,0,12,2659,0,AGGRESSIVE,262,2.12346,7.08414,0.288317,0.0572519,0,0,0,8,3,0,0,1,102,32,0,0,0,bac8138c,0
76,36,20,5,0,2150000076,1,1,1,591,1,65,0,10,2180,0,AGGRESSIVE,197,2.46628,4.61851,0.304701,0.0507614,0.00507614,0,0,6,2,0,0,2,102,28,0,0,0,bac8138c,0
77,37,21,0,0,2150000077,0,2,0,973,1,0,22,16,2871,0,AGGRESSIVE,325,2.39327,6.671,0.557437,0.0307692,0.0246154,166,5,11,0,0,0,5,102,150,0,0,6,bac8138c,0
77,37,21,0,0,2150000077,1,2,1,986,1,60,0,17,3014,0,AGGRESSIVE,329,2.53812,9.40138,0.696678,0.0486322,0.0790274,0,0,13,0,0,0,4,124,90,0,0,0,bac8138c,0
78,38,22,1,0,2150000078,0,3,1,965,1,52,0,17,2982,0,AGGRESSIVE,322,3.67798,2.81402,0.246637,0.571429,0.195652,0,0,8,7,0,0,2,175,52,0,0,81,bac8138c,0
78,38,22,1,0,2150000078,1,3,1,841,1,54,0,16,2788,0,AGGRESSIVE,281,3.19318,1.88831,0.369662,0.658363,0.0818505,0,0,8,6,0,0,2,175,50,0,0,97,bac8138c,0
79,39,23,2,0,2150000079,0,0,1,841,1,19,0,16,2600,0,AGGRESSIVE,281,2.21315,6.89394,0.514274,0.206406,0.202847,28,13,8,3,1,0,4,121,95,0,28,27,bac8138c,0
79,39,23,2,0,2150000079,1,0,1,1642,1,83,0,23,3950,0,AGGRESSIVE,548,2.14778,6.33339,0.623693,0.0711679,0.0857664,0,0,10,7,1,1,4,110,31,0,28,38,bac8138c,0
80,0,31,4,0,2150000080,0,2,0,346,1,0,11,9,1236,0,AGGRESSIVE,116,2.92453,1.76584,0.619155,0.25,0.0862069,40,7,6,3,0,0,0,128,113,0,0,131,bac8138c,0
80,0,31,4,0,2150000080,1,2,1,418,1,76,0,10,1368,0,AGGRESSIVE,140,2.48327,3.35655,0.44415,0.107143,0.0214286,0,0,7,3,0,0,0,141,37,0,0,25,bac8138c,0
81,1,32,5,0,2150000081,0,3,0,2700,3,32,20,39,6540,0,AGGRESSIVE,900,3.01148,1.48447,0.621403,0.716667,0.0766667,192,0,10,17,0,11,1,101,104,0,370,0,bac8138c,0
81,1,32,5,0,2150000081,1,3,1,925,1,47,0,17,2532,0,AGGRESSIVE,309,2.83506,2.96591,0.501104,0.275081,0.122977,14,4,11,2,0,3,1,121,89,0,44,177,bac8138c,0
82,2,33,0,0,2150000082,0,0,0,653,1,0,11,13,2369,0,AGGRESSIVE,218,4.17429,4.02838,0.195555,0.399083,0.46789,162,82,1,10,0,0,2,141,94,0,0,74,bac8138c,0
82,2,33,0,0,2150000082,1,0,0,698,1,0,23,12,2279,0,AGGRESSIVE,233,3.99125,3.50194,0.204803,0.377682,0.553648,102,58,2,8,0,0,2,129,94,0,0,131,bac8138c,0
83,3,34,1,0,2150000083,0,1,0,1042,1,0,48,18,3180,0,AGGRESSIVE,348,2.54493,2.55738,0.19002,0.278736,0.192529,162,24,14,0,0,1,3,92,106,0,15,95,bac8138c,0
83,3,34,1,0,2150000083,1,1,0,620,1,0,107,12,2130,0,AGGRESSIVE,207,3.0013,3.43303,0.246754,0.362319,0.0869565,72,5,9,0,0,0,3,33,106,0,0,58,bac8138c,0
84,4,35,2,0,2150000084,0,2,1,909,1,17,0,13,2139,0,AGGRESSIVE,303,3.22225,10.1331,0.817792,0.287129,0.029703,38,0,4,6,0,0,3,101,106,0,0,26,bac8138c,0
84,4,35,2,0,2150000084,1,2,0,976,1,0,1,16,2581,0,AGGRESSIVE,326,3.3631,10.404,0.740942,0.334356,0.0490798,61,3,4,10,0,0,2,109,123,0,0,8,bac8138c,0
85,5,36,3,0,2150000085,0,3,1,679,1,117,0,13,1934,0,AGGRESSIVE,227,3.31449,2.29772,0.3887,0.418502,0.0264317,0,0,9,1,0,2,1,93,24,0,33,88,bac8138c,0
85,5,36,3,0,2150000085,1,3,1,1168,1,30,0,22,3265,0,AGGRESSIVE,390,2.86134,1.76846,0.296903,0.620513,0.0435897,101,0,16,2,0,4,0,93,111,0,14,77,bac8138c,0
86,6,37,4,0,2150000086,0,0,1,1336,1,127,0,23,3910,0,AGGRESSIVE,446,1.96341,6.70374,0.307224,0.00224215,0.00672646,0,0,23,0,0,0,0,150,4,0,0,0,bac8138c,0
86,6,37,4,0,2150000086,1,0,1,1288,1,127,0,23,3942,0,AGGRESSIVE,430,1.85806,5.34819,0.215542,0,0,0,0,22,0,0,0,1,150,4,0,0,0,bac8138c,0
87,7,38,5,0,2150000087,0,1,0,357,1,0,34,8,1110,0,AGGRESSIVE,119,3.25699,3.36138,0.709782,0.12605,0,30,0,5,3,0,0,0,70,100,0,0,3,bac8138c,0
87,7,38,5,0,2150000087,1,1,1,325,1,100,0,7,940,0,AGGRESSIVE,109,3.58932,4.81028,0.761633,0.0917431,0,0,0,5,2,0,0,0,104,0,0,0,0,bac8138c,0
88,8,39,0,0,2150000088,0,2,1,682,1,50,0,10,1381,0,AGGRESSIVE,228,2.85227,6.7083,0.789882,0.0482456,0.0877193,0,0,2,0,7,0,1,114,66,0,0,24,bac8138c,0
88,8,39,0,0,2150000088,1,2,1,645,1,68,0,11,1630,0,AGGRESSIVE,215,2.94291,5.50383,0.805647,0.0511628,0.144186,0,0,3,0,6,0,2,114,48,0,0,14,bac8138c,0
89,9,0,1,0,2150000089,0,3,0,634,1,0,26,13,2000,0,AGGRESSIVE,212,2.92235,1.93425,0.278745,0.0849057,0.264151,131,39,2,9,0,1,1,87,155,6,0,0,bac8138c,0
89,9,0,1,0,2150000089,1,3,1,553,1,63,0,11,1726,0,AGGRESSIVE,185,2.72189,3.56165,0.358746,0,0.0918919,0,0,2,7,0,0,2,113,90,4,0,0,bac8138c,0
90,10,1,2,0,2150000090,0,0,0,613,1,0,42,12,2150,0,AGGRESSIVE,205,2.35446,4.60222,0.286961,0.185366,0.209756,43,11,9,0,0,1,2,94,124,0,0,8,bac8138c,0
90,10,1,2,0,2150000090,1,0,0,901,1,0,8,18,3140,0,AGGRESSIVE,301,1.93832,5.33664,0.207399,0.17608,0.156146,67,14,15,1,0,0,2,131,124,0,0,0,bac8138c,0
91,11,2,3,0,2150000091,0,1,1,586,1,117,0,11,1644,0,AGGRESSIVE,196,2.97463,4.00368,0.541204,0.0663265,0.00510204,0,0,8,1,0,2,0,94,11,11,0,45,bac8138c,0
91,11,2,3,0,2150000091,1,1,1,451,1,109,0,10,1291,0,AGGRESSIVE,151,2.81147,6.12557,0.626662,0.013245,0,0,0,9,0,0,1,0,94,8,0,10,11,bac8138c,0
92,12,3,4,0,2150000092,0,2,1,961,1,58,0,12,1850,0,AGGRESSIVE,321,1.86456,9.21284,0.779604,0.299065,0.0498442,0,0,7,0,1,0,4,106,53,0,0,44,bac8138c,0
92,12,3,4,0,2150000092,1,2,1,583,1,77,0,9,1249,0,AGGRESSIVE,195,2.28982,4.42933,0.721174,0.0205128,0.0153846,0,0,7,0,0,0,2,106,34,0,0,57,bac8138c,0
93,13,4,5,0,2150000093,0,3,0,960,1,0,17,17,2980,0,AGGRESSIVE,320,2.64798,3.62549,0.244453,0.34375,0.153125,210,42,14,0,0,0,3,119,104,0,0,119,bac8138c,0
93,13,4,5,0,2150000093,1,3,1,858,1,46,0,16,2880,0,AGGRESSIVE,286,2.73772,3.13575,0.291472,0.342657,0.041958,0,0,12,0,1,0,3,136,58,0,0,19,bac8138c,0
94,14,5,0,0,2150000094,0,0,1,462,1,113,0,7,840,0,AGGRESSIVE,154,2.00632,8.82956,0.938117,0.00649351,0.00649351,0,0,2,5,0,0,0,141,0,0,0,13,bac8138c,0
94,14,5,0,0,2150000094,1,0,1,534,1,59,0,12,1464,0,AGGRESSIVE,178,2.01137,2.94667,0.575326,0,0.0168539,0,0,5,7,0,0,0,141,54,0,0,30,bac8138c,0
95,15,6,1,0,2150000095,0,1,0,2254,1,0,107,28,5385,0,AGGRESSIVE,752,3.52023,6.55741,0.803672,0.246011,0.204787,202,47,0,8,0,9,11,24,118,0,61,75,bac8138c,0
95,15,6,1,0,2150000095,1,1,0,1561,1,0,107,25,4755,0,AGGRESSIVE,521,3.26288,2.13954,0.361783,0.349328,0.176583,51,17,1,10,0,5,9,24,118,0,46,166,bac8138c,0
96,16,7,2,0,2150000096,0,2,1,2700,3,75,37,36,6387,0,AGGRESSIVE,900,1.36451,3.03301,0.370024,0,0.0188889,0,0,31,0,0,0,5,63,40,0,0,0,bac8138c,0
96,16,7,2,0,2150000096,1,2,1,2132,1,55,0,30,5375,0,AGGRESSIVE,711,1.36336,3.08322,0.274509,0.00281294,0.0323488,0,0,23,0,0,0,7,100,60,0,0,0,bac8138c,0
97,17,8,3,0,2150000097,0,3,0,361,1,0,52,6,900,0,AGGRESSIVE,121,3.80115,2.81428,0.754446,0.115702,0.0909091,31,7,3,1,0,1,1,64,105,3,0,73,bac8138c,0
97,17,8,3,0,2150000097,1,3,0,370,1,0,12,7,1120,0,AGGRESSIVE,124,3.59579,3.40723,0.689581,0.153226,0.209677,49,17,3,1,0,2,1,104,111,9,0,111,bac8138c,0
98,18,9,4,0,2150000098,0,0,0,2143,1,0,27,36,4890,0,AGGRESSIVE,715,3.33873,3.15839,0.308434,0.0769231,0.325874,46,2,33,0,0,0,3,126,129,0,0,218,bac8138c,0
98,18,9,4,0,2150000098,1,0,0,1130,1,0,107,21,2940,0,AGGRESSIVE,377,3.44955,2.40886,0.199072,0.0901857,0.424403,133,68,18,0,0,1,2,42,129,0,0,256,bac8138c,0
99,19,10,5,0,2150000099,0,1,0,720,1,0,109,11,2050,0,AGGRESSIVE,240,4.33028,6.84604,0.767292,0.2375,0.158333,44,12,5,0,0,2,4,15,132,0,22,0,bac8138c,0
99,19,10,5,0,2150000099,1,1,0,519,1,0,94,10,1873,0,AGGRESSIVE,173,4.27798,1.67581,0.511549,0.404624,0.248555,49,28,6,1,0,2,1,30,132,0,44,278,bac8138c,0
100,20,11,0,0,2150000100,0,2,0,2374,1,0,107,33,6399,0,AGGRESSIVE,792,2.76321,2.12311,0.316869,0.210859,0.27904,174,55,14,0,0,9,10,45,102,0,111,337,bac8138c,0
100,20,11,0,0,2150000100,1,2,1,2700,3,27,117,35,6820,0,AGGRESSIVE,900,3.26514,3.49086,0.543488,0.181111,0.348889,121,64,8,0,0,10,17,12,75,0,54,42,bac8138c,0
101,21,12,1,0,2150000101,0,3,1,355,1,61,0,10,1430,0,AGGRESSIVE,119,2.58519,2.18097,0.384017,0,0.0588235,0,0,3,6,0,0,1,111,63,0,0,0,bac8138c,0
101,21,12,1,0,2150000101,1,3,1,466,1,19,0,12,1700,0,AGGRESSIVE,156,2.11108,2.18756,0.271724,0.0192308,0.0512821,75,6,2,8,0,0,2,111,105,0,0,0,bac8138c,0
102,22,13,2,0,2150000102,0,0,1,1536,1,141,0,17,4147,0,AGGRESSIVE,512,2.18496,2.98206,0.442205,0.09375,0.00585938,0,0,2,7,6,0,2,104,34,0,24,76,bac8138c,0
102,22,13,2,0,2150000102,1,0,1,760,1,124,0,9,2229,0,AGGRESSIVE,254,2.67044,2.4353,0.416098,0.102362,0.019685,0,0,2,4,2,0,1,104,51,0,14,74,bac8138c,0
103,23,14,3,0,2150000103,0,1,1,394,1,51,0,10,1400,0,AGGRESSIVE,132,2.4694,2.98004,0.537008,0.143939,0.00757576,0,0,6,4,0,0,0,113,66,12,0,0,bac8138c,0
103,23,14,3,0,2150000103,1,1,1,898,1,44,0,13,1759,0,AGGRESSIVE,300,1.6175,7.66032,0.678787,0.0566667,0.0133333,32,0,10,3,0,0,0,113,77,16,0,0,bac8138c,0
104,24,15,4,0,2150000104,0,2,1,1316,1,87,0,15,2726,0,AGGRESSIVE,439,1.99401,8.12599,0.619084,0.191344,0.0205011,0,0,6,3,0,4,2,127,38,0,2,105,bac8138c,0
104,24,15,4,0,2150000104,1,2,1,1810,1,114,0,22,4123,0,AGGRESSIVE,604,1.89207,6.23509,0.64543,0.193709,0.0364238,0,0,8,6,0,5,3,131,11,0,56,67,bac8138c,0
105,25,16,5,0,2150000105,0,3,0,1053,1,0,9,17,2677,0,AGGRESSIVE,351,3.16829,3.20827,0.437362,0.307692,0.176638,47,12,8,5,0,0,4,106,104,0,0,61,bac8138c,0
105,25,16,5,0,2150000105,1,3,0,981,1,0,11,14,2348,0,AGGRESSIVE,327,3.71402,2.5348,0.715924,0.35474,0.171254,44,8,4,8,0,0,2,104,104,0,0,154,bac8138c,0
106,26,17,0,0,2150000106,0,0,1,1150,1,59,0,21,3290,0,AGGRESSIVE,384,2.2748,5.72737,0.408143,0.0234375,0.234375,0,0,11,1,0,0,9,84,49,0,0,34,bac8138c,0
106,26,17,0,0,2150000106,1,0,1,433,1,52,0,11,1560,0,AGGRESSIVE,145,2.47049,3.62368,0.425303,0.00689655,0.186207,0,0,8,0,0,0,3,100,56,0,0,0,bac8138c,0
107,27,18,1,0,2150000107,0,1,0,1012,1,0,78,19,3350,0,AGGRESSIVE,338,3.42223,2.10254,0.186814,0.369822,0.319527,82,43,15,0,0,0,4,51,145,0,0,108,bac8138c,0
107,27,18,1,0,2150000107,1,1,0,1199,1,0,27,22,3890,0,AGGRESSIVE,400,3.38847,2.14179,0.151943,0.3875,0.29,96,45,18,0,0,0,4,102,145,0,0,134,bac8138c,0
108,28,19,2,0,2150000108,0,2,1,967,1,66,0,11,2512,0,AGGRESSIVE,323,3.63273,8.29257,0.789978,0.26935,0.00928793,0,0,8,1,0,0,2,132,45,0,0,28,bac8138c,0
108,28,19,2,0,2150000108,1,2,1,1162,1,66,0,12,2800,0,AGGRESSIVE,388,3.8977,9.2398,0.849851,0.298969,0.0231959,0,0,10,0,0,0,2,132,45,0,0,0,bac8138c,0
109,29,20,3,0,2150000109,0,3,1,1228,1,21,0,23,3680,0,AGGRESSIVE,410,2.37847,1.9201,0.471398,0.417073,0.14878,220,50,14,3,5,0,1,102,81,0,25,77,bac8138c,0
109,29,20,3,0,2150000109,1,3,1,1039,1,70,0,19,2856,0,AGGRESSIVE,347,2.14196,2.54472,0.471951,0.242075,0.129683,0,0,13,2,2,0,2,102,32,0,14,35,bac8138c,0
110,30,21,4,0,2150000110,0,0,1,703,1,2,0,22,2090,0,AGGRESSIVE,235,2.32273,8.95943,0.520064,0.0595745,0.0978723,136,23,21,0,0,0,1,124,123,0,0,0,bac8138c,0
