a,b,seed,weather,arena,style_a,style_b,winner,ticks,reason,hp_a,hp_b,control_a,control_b,overflow
6,23,1007,1,2,0,1,1,582,1,0,23,14,86,0
23,6,1007,1,2,1,0,1,1270,1,0,42,28,0,0
6,23,1008,2,2,0,1,1,587,1,0,24,10,82,0
23,6,1008,2,2,1,0,1,622,1,0,70,29,0,0
6,24,1000,0,0,0,1,1,862,1,0,109,60,18,0
24,6,1000,0,0,1,0,0,862,1,109,0,18,60,0
6,24,1001,1,0,0,1,1,834,1,0,69,36,97,0
24,6,1001,1,0,1,0,0,1351,1,75,0,21,5,0
6,24,1002,2,0,0,1,1,868,1,0,79,99,85,0
24,6,1002,2,0,1,0,0,820,1,78,0,37,0,0
6,24,1003,0,1,0,1,1,739,1,0,60,3,48,0
24,6,1003,0,1,1,0,0,739,1,60,0,48,3,0
6,24,1004,1,1,0,1,1,919,1,0,48,70,42,0
24,6,1004,1,1,1,0,0,1096,1,60,0,13,0,0
6,24,1005,2,1,0,1,1,874,1,0,67,24,78,0
24,6,1005,2,1,1,0,0,640,1,59,0,124,46,0
6,24,1006,0,2,0,1,1,946,1,0,58,0,46,0
24,6,1006,0,2,1,0,0,946,1,58,0,46,0,0
6,24,1007,1,2,0,1,1,1372,1,0,55,45,86,0
24,6,1007,1,2,1,0,0,796,1,87,0,51,16,0
6,24,1008,2,2,0,1,1,970,1,0,82,99,112,0
24,6,1008,2,2,1,0,0,1012,1,65,0,50,51,0
6,25,1000,0,0,0,1,1,601,1,0,53,0,73,0
25,6,1000,0,0,1,0,0,601,1,53,0,73,0,0
6,25,1001,1,0,0,1,1,532,1,0,71,0,75,0
25,6,1001,1,0,1,0,0,667,1,69,0,161,79,0
6,25,1002,2,0,0,1,1,534,1,0,58,29,4,0
25,6,1002,2,0,1,0,0,684,1,50,0,63,37,0
6,25,1003,0,1,0,1,1,574,1,0,67,7,77,0
25,6,1003,0,1,1,0,0,574,1,67,0,77,7,0
6,25,1004,1,1,0,1,1,520,1,0,71,0,76,0
25,6,1004,1,1,1,0,0,505,1,104,0,53,0,0
6,25,1005,2,1,0,1,1,1376,1,0,66,19,4,0
25,6,1005,2,1,1,0,0,1729,1,23,0,51,9,0
6,25,1006,0,2,0,1,1,382,1,0,71,0,64,0
25,6,1006,0,2,1,0,0,382,1,71,0,64,0,0
6,25,1007,1,2,0,1,1,501,1,0,69,20,64,0
25,6,1007,1,2,1,0,1,1125,1,0,10,26,0,0
6,25,1008,2,2,0,1,1,1110,1,0,63,55,114,0
25,6,1008,2,2,1,0,0,888,1,43,0,27,28,0
6,26,1000,0,0,0,1,0,587,1,48,0,47,21,0
26,6,1000,0,0,1,0,1,587,1,0,48,21,47,0
6,26,1001,1,0,0,1,0,568,1,74,0,0,12,0
26,6,1001,1,0,1,0,1,518,1,0,35,19,0,0
6,26,1002,2,0,0,1,0,481,1,42,0,0,11,0
26,6,1002,2,0,1,0,-1,556,1,0,0,20,0,0
6,26,1003,0,1,0,1,0,481,1,75,0,0,0,0
26,6,1003,0,1,1,0,1,481,1,0,75,0,0,0
6,26,1004,1,1,0,1,0,693,1,23,0,2,0,0
26,6,1004,1,1,1,0,1,541,1,0,20,0,8,0
6,26,1005,2,1,0,1,0,667,1,28,0,0,0,0
26,6,1005,2,1,1,0,1,760,1,0,35,0,0,0
6,26,1006,0,2,0,1,0,578,1,23,0,0,11,0
26,6,1006,0,2,1,0,1,578,1,0,23,11,0,0
6,26,1007,1,2,0,1,0,529,1,43,0,11,17,0
26,6,1007,1,2,1,0,1,1252,1,0,112,0,0,0
6,26,1008,2,2,0,1,0,496,1,68,0,6,12,0
26,6,1008,2,2,1,0,0,1048,1,2,0,12,56,0
6,27,1000,0,0,0,1,1,964,1,0,45,124,125,0
27,6,1000,0,0,1,0,0,964,1,45,0,125,124,0
6,27,1001,1,0,0,1,1,847,1,0,19,27,45,0
27,6,1001,1,0,1,0,0,982,1,17,0,82,24,0
6,27,1002,2,0,0,1,0,477,1,13,0,8,0,0
27,6,1002,2,0,1,0,0,709,1,31,0,125,86,0
6,27,1003,0,1,0,1,0,645,1,34,0,22,12,0
27,6,1003,0,1,1,0,1,645,1,0,34,12,22,0
6,27,1004,1,1,0,1,0,773,1,22,0,9,33,0
27,6,1004,1,1,1,0,0,748,1,1,0,23,10,0
6,27,1005,2,1,0,1,0,1226,1,22,0,24,74,0
27,6,1005,2,1,1,0,1,796,1,0,31,59,4,0
6,27,1006,0,2,0,1,0,881,1,55,0,32,15,0
27,6,1006,0,2,1,0,1,881,1,0,55,15,32,0
6,27,1007,1,2,0,1,0,910,1,16,0,54,61,0
27,6,1007,1,2,1,0,1,732,1,0,43,38,0,0
6,27,1008,2,2,0,1,0,876,1,64,0,73,20,0
27,6,1008,2,2,1,0,0,868,1,1,0,15,38,0
6,28,1000,0,0,0,1,0,387,1,40,0,0,146,0
28,6,1000,0,0,1,0,1,387,1,0,40,146,0,0
6,28,1001,1,0,0,1,1,423,1,0,66,0,137,0
28,6,1001,1,0,1,0,0,390,1,54,0,98,32,0
6,28,1002,2,0,0,1,1,414,1,0,64,66,83,0
28,6,1002,2,0,1,0,0,516,1,13,0,141,38,0
6,28,1003,0,1,0,1,1,489,1,0,18,0,104,0
28,6,1003,0,1,1,0,0,489,1,18,0,104,0,0
6,28,1004,1,1,0,1,1,657,1,0,16,55,105,0
28,6,1004,1,1,1,0,1,521,1,0,23,65,35,0
6,28,1005,2,1,0,1,1,345,1,0,66,1,40,0
28,6,1005,2,1,1,0,0,396,1,82,0,36,36,0
6,28,1006,0,2,0,1,1,326,1,0,48,0,3,0
28,6,1006,0,2,1,0,0,326,1,48,0,3,0,0
6,28,1007,1,2,0,1,1,351,1,0,38,0,136,0
28,6,1007,1,2,1,0,0,552,1,38,0,89,30,0
6,28,1008,2,2,0,1,1,385,1,0,54,0,14,0
28,6,1008,2,2,1,0,0,573,1,48,0,86,68,0
6,29,1000,0,0,0,1,1,937,1,0,60,31,29,0
29,6,1000,0,0,1,0,0,937,1,60,0,29,31,0
6,29,1001,1,0,0,1,1,1189,1,0,76,64,121,0
29,6,1001,1,0,1,0,0,829,1,60,0,109,42,0
6,29,1002,2,0,0,1,1,718,1,0,68,69,71,0
29,6,1002,2,0,1,0,0,688,1,72,0,1,46,0
6,29,1003,0,1,0,1,1,709,1,0,86,0,17,0
29,6,1003,0,1,1,0,0,709,1,86,0,17,0,0
6,29,1004,1,1,0,1,1,736,1,0,81,29,77,0
29,6,1004,1,1,1,0,0,1021,1,50,0,45,9,0
6,29,1005,2,1,0,1,1,643,1,0,64,45,66,0
29,6,1005,2,1,1,0,0,751,1,54,0,47,14,0
6,29,1006,0,2,0,1,1,369,1,0,67,9,83,0
29,6,1006,0,2,1,0,0,369,1,67,0,83,9,0
6,29,1007,1,2,0,1,1,751,1,0,42,14,72,0
29,6,1007,1,2,1,0,0,559,1,56,0,95,23,0
6,29,1008,2,2,0,1,1,382,1,0,82,57,88,0
29,6,1008,2,2,1,0,0,270,1,80,0,85,0,0
6,30,1000,0,0,0,1,0,490,1,63,0,32,79,0
30,6,1000,0,0,1,0,1,490,1,0,63,79,32,0
6,30,1001,1,0,0,1,0,892,1,36,0,88,135,0
30,6,1001,1,0,1,0,0,772,1,40,0,109,72,0
6,30,1002,2,0,0,1,1,274,1,0,37,18,82,0
30,6,1002,2,0,1,0,1,521,1,0,9,158,70,0
6,30,1003,0,1,0,1,1,631,1,0,14,0,21,0
30,6,1003,0,1,1,0,0,631,1,14,0,21,0,0
6,30,1004,1,1,0,1,1,403,1,0,54,6,50,0
30,6,1004,1,1,1,0,1,792,1,0,20,30,3,0
6,30,1005,2,1,0,1,1,706,1,0,18,0,22,0
30,6,1005,2,1,1,0,0,565,1,48,0,20,0,0
6,30,1006,0,2,0,1,0,822,1,36,0,82,128,0
30,6,1006,0,2,1,0,1,822,1,0,36,128,82,0
6,30,1007,1,2,0,1,0,943,1,9,0,39,97,0
30,6,1007,1,2,1,0,0,526,1,22,0,96,38,0
6,30,1008,2,2,0,1,0,609,1,36,0,28,75,0
30,6,1008,2,2,1,0,0,478,1,8,0,102,54,0
6,31,1000,0,0,0,1,1,634,1,0,75,38,85,0
31,6,1000,0,0,1,0,0,634,1,75,0,85,38,0
6,31,1001,1,0,0,1,1,1366,1,0,55,12,52,0
31,6,1001,1,0,1,0,1,1468,1,0,22,59,105,0
6,31,1002,2,0,0,1,0,1080,1,82,0,44,61,0
31,6,1002,2,0,1,0,0,772,1,29,0,115,72,0
6,31,1003,0,1,0,1,0,1110,1,76,0,115,69,0
31,6,1003,0,1,1,0,1,1110,1,0,76,69,115,0
6,31,1004,1,1,0,1,0,1657,1,9,0,14,70,0
31,6,1004,1,1,1,0,0,744,1,47,0,166,59,0
6,31,1005,2,1,0,1,0,976,1,41,0,84,174,0
31,6,1005,2,1,1,0,0,1388,1,19,0,79,3,0
6,31,1006,0,2,0,1,1,1087,1,0,38,1,16,0
31,6,1006,0,2,1,0,0,1087,1,38,0,16,1,0
6,31,1007,1,2,0,1,1,1805,1,0,31,185,21,0
31,6,1007,1,2,1,0,1,1041,1,0,19,85,31,0
6,31,1008,2,2,0,1,0,1332,1,17,0,33,77,0
31,6,1008,2,2,1,0,1,723,1,0,52,91,3,0
6,32,1000,0,0,0,1,1,571,1,0,54,35,73,0
32,6,1000,0,0,1,0,0,571,1,54,0,73,35,0
6,32,1001,1,0,0,1,1,895,1,0,36,57,55,0
32,6,1001,1,0,1,0,1,757,1,0,64,207,57,0
6,32,1002,2,0,0,1,1,667,1,0,24,45,78,0
32,6,1002,2,0,1,0,1,820,1,0,34,74,41,0
6,32,1003,0,1,0,1,0,923,1,26,0,43,92,0
32,6,1003,0,1,1,0,1,923,1,0,26,92,43,0
6,32,1004,1,1,0,1,1,528,1,0,52,2,37,0
32,6,1004,1,1,1,0,1,770,1,0,26,101,132,0
6,32,1005,2,1,0,1,1,577,1,0,50,68,108,0
32,6,1005,2,1,1,0,1,856,1,0,22,21,2,0
6,32,1006,0,2,0,1,1,517,1,0,76,64,90,0
32,6,1006,0,2,1,0,0,517,1,76,0,90,64,0
6,32,1007,1,2,0,1,1,445,1,0,54,61,69,0
32,6,1007,1,2,1,0,0,466,1,82,0,79,65,0
6,32,1008,2,2,0,1,1,716,1,0,2,53,111,0
32,6,1008,2,2,1,0,0,688,1,30,0,79,66,0
6,33,1000,0,0,0,1,0,912,1,32,0,21,112,0
33,6,1000,0,0,1,0,1,912,1,0,32,112,21,0
6,33,1001,1,0,0,1,1,691,1,0,4,31,93,0
33,6,1001,1,0,1,0,1,634,1,0,78,82,22,0
6,33,1002,2,0,0,1,-1,664,1,0,0,0,83,0
33,6,1002,2,0,1,0,1,792,1,0,27,76,60,0
6,33,1003,0,1,0,1,0,989,1,49,0,12,68,0
33,6,1003,0,1,1,0,1,989,1,0,49,68,12,0
6,33,1004,1,1,0,1,0,604,1,49,0,5,13,0
33,6,1004,1,1,1,0,0,462,1,33,0,18,0,0
6,33,1005,2,1,0,1,1,747,1,0,1,10,26,0
33,6,1005,2,1,1,0,0,810,1,35,0,83,33,0
6,33,1006,0,2,0,1,0,740,1,20,0,3,60,0
33,6,1006,0,2,1,0,1,740,1,0,20,60,3,0
6,33,1007,1,2,0,1,0,511,1,44,0,0,12,0
33,6,1007,1,2,1,0,0,667,1,5,0,47,0,0
6,33,1008,2,2,0,1,0,550,1,83,0,10,12,0
33,6,1008,2,2,1,0,0,717,1,23,0,16,26,0
6,34,1000,0,0,0,1,1,629,1,0,9,23,87,0
34,6,1000,0,0,1,0,0,629,1,9,0,87,23,0
6,34,1001,1,0,0,1,0,765,1,43,0,41,100,0
34,6,1001,1,0,1,0,0,847,1,31,0,33,27,0
6,34,1002,2,0,0,1,1,794,1,0,4,61,130,0
34,6,1002,2,0,1,0,0,720,1,41,0,31,51,0
6,34,1003,0,1,0,1,1,808,1,0,55,127,106,0
34,6,1003,0,1,1,0,0,808,1,55,0,106,127,0
6,34,1004,1,1,0,1,1,919,1,0,31,30,78,0
34,6,1004,1,1,1,0,0,1286,1,62,0,121,63,0
6,34,1005,2,1,0,1,0,818,1,41,0,28,46,0
34,6,1005,2,1,1,0,0,620,1,91,0,396,0,0
6,34,1006,0,2,0,1,1,647,1,0,29,0,24,0
34,6,1006,0,2,1,0,0,647,1,29,0,24,0,0
6,34,1007,1,2,0,1,1,536,1,0,25,0,47,0
34,6,1007,1,2,1,0,0,851,1,21,0,53,0,0
6,34,1008,2,2,0,1,1,622,1,0,11,0,23,0
34,6,1008,2,2,1,0,0,742,1,1,0,52,24,0
6,35,1000,0,0,0,1,1,775,1,0,31,0,6,0
35,6,1000,0,0,1,0,0,775,1,31,0,6,0,0
6,35,1001,1,0,0,1,1,1220,1,0,39,53,2,0
35,6,1001,1,0,1,0,0,1097,1,47,0,40,68,0
6,35,1002,2,0,0,1,1,872,1,0,46,0,4,0
35,6,1002,2,0,1,0,0,1010,1,47,0,43,14,0
6,35,1003,0,1,0,1,0,1392,1,28,0,74,114,0
35,6,1003,0,1,1,0,1,1392,1,0,28,114,74,0
6,35,1004,1,1,0,1,0,685,1,42,0,0,8,0
35,6,1004,1,1,1,0,1,944,1,0,28,38,9,0
6,35,1005,2,1,0,1,1,1501,1,0,46,6,7,0
35,6,1005,2,1,1,0,1,1524,1,0,7,5,7,0
6,35,1006,0,2,0,1,1,1031,1,0,12,3,9,0
35,6,1006,0,2,1,0,0,1031,1,12,0,9,3,0
6,35,1007,1,2,0,1,1,1150,1,0,38,58,85,0
35,6,1007,1,2,1,0,0,751,1,35,0,5,0,0
6,35,1008,2,2,0,1,1,1052,1,0,61,0,1,0
35,6,1008,2,2,1,0,0,865,1,54,0,5,0,0
6,36,1000,0,0,0,1,1,619,1,0,40,60,114,0
36,6,1000,0,0,1,0,0,619,1,40,0,114,60,0
6,36,1001,1,0,0,1,1,502,1,0,58,70,97,0
36,6,1001,1,0,1,0,0,384,1,66,0,56,0,0
6,36,1002,2,0,0,1,1,418,1,0,44,23,76,0
36,6,1002,2,0,1,0,0,430,1,68,0,54,0,0
6,36,1003,0,1,0,1,1,358,1,0,28,0,12,0
36,6,1003,0,1,1,0,0,358,1,28,0,12,0,0
6,36,1004,1,1,0,1,1,522,1,0,16,11,39,0
36,6,1004,1,1,1,0,0,602,1,32,0,27,0,0
6,36,1005,2,1,0,1,1,684,1,0,34,0,57,0
36,6,1005,2,1,1,0,0,310,1,30,0,84,40,0
6,36,1006,0,2,0,1,1,445,1,0,11,0,13,0
36,6,1006,0,2,1,0,0,445,1,11,0,13,0,0
6,36,1007,1,2,0,1,0,418,1,12,0,0,12,0
36,6,1007,1,2,1,0,0,366,1,22,0,111,24,0
6,36,1008,2,2,0,1,1,382,1,0,10,0,11,0
36,6,1008,2,2,1,0,0,361,1,21,0,81,21,0
6,37,1000,0,0,0,1,0,649,1,19,0,22,85,0
37,6,1000,0,0,1,0,1,649,1,0,19,85,22,0
6,37,1001,1,0,0,1,0,682,1,15,0,71,103,0
37,6,1001,1,0,1,0,0,721,1,29,0,40,0,0
6,37,1002,2,0,0,1,1,1231,1,0,16,555,187,0
37,6,1002,2,0,1,0,1,564,1,0,14,54,0,0
6,37,1003,0,1,0,1,1,955,1,0,23,204,17,0
37,6,1003,0,1,1,0,0,925,1,37,0,17,174,0
6,37,1004,1,1,0,1,1,1033,1,0,29,0,10,0
37,6,1004,1,1,1,0,1,496,1,0,26,95,21,0
6,37,1005,2,1,0,1,1,649,1,0,10,22,236,0
37,6,1005,2,1,1,0,0,751,1,37,0,44,29,0
6,37,1006,0,2,0,1,0,515,1,48,0,30,15,0
37,6,1006,0,2,1,0,1,515,1,0,48,15,30,0
6,37,1007,1,2,0,1,0,708,1,22,0,106,71,0
37,6,1007,1,2,1,0,1,496,1,0,66,82,31,0
6,37,1008,2,2,0,1,1,912,1,0,19,206,87,0
37,6,1008,2,2,1,0,1,651,1,0,10,115,32,0
6,38,1000,0,0,0,1,1,897,1,0,31,47,0,0
38,6,1000,0,0,1,0,0,897,1,31,0,0,47,0
6,38,1001,1,0,0,1,1,559,1,0,37,52,84,0
38,6,1001,1,0,1,0,1,1216,1,0,15,0,46,0
6,38,1002,2,0,0,1,1,895,1,0,17,16,11,0
38,6,1002,2,0,1,0,0,925,1,53,0,0,56,0
6,38,1003,0,1,0,1,1,810,1,0,27,0,36,0
38,6,1003,0,1,1,0,0,810,1,27,0,36,0,0
6,38,1004,1,1,0,1,1,670,1,0,67,0,0,0
38,6,1004,1,1,1,0,0,379,1,71,0,0,0,0
6,38,1005,2,1,0,1,0,551,1,85,0,0,0,0
38,6,1005,2,1,1,0,0,430,1,59,0,0,3,0
6,38,1006,0,2,0,1,1,1090,1,0,47,19,0,0
38,6,1006,0,2,1,0,0,1090,1,47,0,0,19,0
6,38,1007,1,2,0,1,1,1146,1,0,3,20,75,0
38,6,1007,1,2,1,0,0,310,1,67,0,0,16,0
6,38,1008,2,2,0,1,1,595,1,0,39,24,0,0
38,6,1008,2,2,1,0,0,310,1,83,0,0,16,0
6,39,1000,0,0,0,1,1,1615,1,0,30,128,20,0
39,6,1000,0,0,1,0,0,1615,1,30,0,20,128,0
6,39,1001,1,0,0,1,1,1198,1,0,42,83,51,0
39,6,1001,1,0,1,0,0,730,1,71,0,24,0,0
6,39,1002,2,0,0,1,1,567,1,0,73,8,78,0
39,6,1002,2,0,1,0,0,751,1,64,0,24,13,0
6,39,1003,0,1,0,1,1,1234,1,0,67,16,43,0
39,6,1003,0,1,1,0,0,1234,1,67,0,43,16,0
6,39,1004,1,1,0,1,1,712,1,0,102,0,24,0
39,6,1004,1,1,1,0,0,451,1,93,0,105,16,0
6,39,1005,2,1,0,1,1,1015,1,0,95,108,118,0
39,6,1005,2,1,1,0,0,925,1,101,0,63,5,0
6,39,1006,0,2,0,1,1,1300,1,0,50,18,62,0
39,6,1006,0,2,1,0,0,1300,1,50,0,62,18,0
6,39,1007,1,2,0,1,1,946,1,0,41,0,55,0
39,6,1007,1,2,1,0,0,1076,1,49,0,50,0,0
6,39,1008,2,2,0,1,1,992,1,0,61,76,175,0
39,6,1008,2,2,1,0,0,934,1,76,0,142,55,0
7,8,1000,0,0,0,1,0,923,1,28,0,0,0,0
8,7,1000,0,0,1,0,1,923,1,0,28,0,0,0
7,8,1001,1,0,0,1,0,670,1,77,0,0,0,0
8,7,1001,1,0,1,0,0,980,1,10,0,0,0,0
7,8,1002,2,0,0,1,1,740,1,0,8,0,0,0
8,7,1002,2,0,1,0,1,839,1,0,11,0,0,0
7,8,1003,0,1,0,1,0,786,1,25,0,2,13,0
8,7,1003,0,1,1,0,1,786,1,0,25,13,2,0
7,8,1004,1,1,0,1,0,623,1,45,0,6,0,0
8,7,1004,1,1,1,0,1,623,1,0,35,0,6,0
7,8,1005,2,1,0,1,1,496,1,0,79,0,0,0
8,7,1005,2,1,1,0,0,672,1,34,0,0,0,0
7,8,1006,0,2,0,1,0,594,1,74,0,0,18,0
8,7,1006,0,2,1,0,1,594,1,0,74,18,0,0
7,8,1007,1,2,0,1,1,760,1,0,2,0,21,0
8,7,1007,1,2,1,0,0,760,1,32,0,21,0,0
7,8,1008,2,2,0,1,0,653,1,51,0,0,17,0
8,7,1008,2,2,1,0,1,653,1,0,41,17,0,0
7,9,1000,0,0,0,1,0,723,1,9,0,0,21,0
9,7,1000,0,0,1,0,1,723,1,0,9,21,0,0
7,9,1001,1,0,0,1,1,1051,1,0,58,56,43,0
9,7,1001,1,0,1,0,0,1051,1,58,0,43,56,0
7,9,1002,2,0,0,1,0,667,1,59,0,24,31,0
9,7,1002,2,0,1,0,0,726,1,10,0,23,21,0
7,9,1003,0,1,0,1,0,452,1,16,0,2,0,0
9,7,1003,0,1,1,0,1,452,1,0,16,0,2,0
7,9,1004,1,1,0,1,0,684,1,20,0,0,0,0
9,7,1004,1,1,1,0,1,684,1,0,20,0,0,0
7,9,1005,2,1,0,1,0,645,1,61,0,4,5,0
9,7,1005,2,1,1,0,1,582,1,0,57,5,4,0
7,9,1006,0,2,0,1,0,846,1,30,0,14,24,0
9,7,1006,0,2,1,0,1,846,1,0,30,24,14,0
7,9,1007,1,2,0,1,1,828,1,0,6,0,4,0
9,7,1007,1,2,1,0,1,631,1,0,67,4,0,0
7,9,1008,2,2,0,1,1,862,1,0,7,15,18,0
9,7,1008,2,2,1,0,0,862,1,17,0,18,15,0
7,10,1000,0,0,0,1,1,602,1,0,90,0,0,0
10,7,1000,0,0,1,0,0,602,1,90,0,0,0,0
7,10,1001,1,0,0,1,1,590,1,0,102,0,0,0
10,7,1001,1,0,1,0,0,561,1,80,0,0,40,0
7,10,1002,2,0,0,1,1,576,1,0,38,0,0,0
10,7,1002,2,0,1,0,1,658,1,0,56,34,12,0
7,10,1003,0,1,0,1,0,750,1,64,0,4,2,0
10,7,1003,0,1,1,0,1,750,1,0,64,2,4,0
7,10,1004,1,1,0,1,0,576,1,50,0,0,8,0
10,7,1004,1,1,1,0,1,576,1,0,50,8,0,0
7,10,1005,2,1,0,1,0,592,1,22,0,0,0,0
10,7,1005,2,1,1,0,1,686,1,0,14,7,0,0
7,10,1006,0,2,0,1,0,988,1,28,0,25,9,0
10,7,1006,0,2,1,0,1,690,1,0,46,6,0,0
7,10,1007,1,2,0,1,0,772,1,50,0,34,8,0
10,7,1007,1,2,1,0,1,1035,1,0,28,3,13,0
7,10,1008,2,2,0,1,0,916,1,14,0,54,12,0
10,7,1008,2,2,1,0,0,584,1,48,0,51,45,0
7,11,1000,0,0,0,1,0,619,1,61,0,0,0,0
11,7,1000,0,0,1,0,1,619,1,0,61,0,0,0
7,11,1001,1,0,0,1,1,826,1,0,102,0,0,0
11,7,1001,1,0,1,0,0,826,1,102,0,0,0,0
7,11,1002,2,0,0,1,0,632,1,29,0,0,0,0
11,7,1002,2,0,1,0,0,682,1,57,0,0,0,0
7,11,1003,0,1,0,1,1,811,1,0,67,9,0,0
11,7,1003,0,1,1,0,0,811,1,67,0,0,9,0
7,11,1004,1,1,0,1,1,1051,1,0,56,0,0,0
11,7,1004,1,1,1,0,0,1051,1,46,0,0,0,0
7,11,1005,2,1,0,1,1,1041,1,0,40,0,0,0
11,7,1005,2,1,1,0,0,1041,1,40,0,0,0,0
7,11,1006,0,2,0,1,1,979,1,0,80,0,0,0
11,7,1006,0,2,1,0,0,979,1,80,0,0,0,0
7,11,1007,1,2,0,1,1,820,1,0,123,0,0,0
11,7,1007,1,2,1,0,0,820,1,123,0,0,0,0
7,11,1008,2,2,0,1,1,737,1,0,107,0,0,0
11,7,1008,2,2,1,0,0,737,1,107,0,0,0,0
7,12,1000,0,0,0,1,1,355,1,0,95,0,0,0
12,7,1000,0,0,1,0,0,355,1,95,0,0,0,0
7,12,1001,1,0,0,1,1,370,1,0,44,6,8,0
12,7,1001,1,0,1,0,0,370,1,44,0,8,6,0
7,12,1002,2,0,0,1,1,282,1,0,46,0,0,0
12,7,1002,2,0,1,0,0,282,1,46,0,0,0,0
7,12,1003,0,1,0,1,1,358,1,0,33,0,0,0
12,7,1003,0,1,1,0,0,358,1,33,0,0,0,0
7,12,1004,1,1,0,1,1,287,1,0,66,0,0,0
12,7,1004,1,1,1,0,0,287,1,66,0,0,0,0
7,12,1005,2,1,0,1,0,283,1,22,0,0,0,0
12,7,1005,2,1,1,0,1,283,1,0,22,0,0,0
7,12,1006,0,2,0,1,1,339,1,0,95,0,0,0
12,7,1006,0,2,1,0,0,339,1,95,0,0,0,0
7,12,1007,1,2,0,1,1,339,1,0,95,0,0,0
12,7,1007,1,2,1,0,0,339,1,95,0,0,0,0
7,12,1008,2,2,0,1,1,326,1,0,95,0,0,0
12,7,1008,2,2,1,0,0,326,1,95,0,0,0,0
7,13,1000,0,0,0,1,0,227,1,83,0,0,0,0
13,7,1000,0,0,1,0,1,227,1,0,83,0,0,0
7,13,1001,1,0,0,1,0,328,1,14,0,0,0,0
13,7,1001,1,0,1,0,1,409,1,0,72,0,0,0
7,13,1002,2,0,0,1,0,535,1,48,0,0,0,0
13,7,1002,2,0,1,0,1,224,1,0,72,0,0,0
7,13,1003,0,1,0,1,0,644,1,59,0,15,0,0
13,7,1003,0,1,1,0,1,644,1,0,59,0,15,0
7,13,1004,1,1,0,1,0,440,1,48,0,0,10,0
13,7,1004,1,1,1,0,1,505,1,0,48,10,0,0
7,13,1005,2,1,0,1,0,306,1,48,0,0,0,0
13,7,1005,2,1,1,0,1,472,1,0,14,18,11,0
7,13,1006,0,2,0,1,0,584,1,16,0,0,0,0
13,7,1006,0,2,1,0,1,584,1,0,16,0,0,0
7,13,1007,1,2,0,1,0,674,1,38,0,0,0,0
13,7,1007,1,2,1,0,1,513,1,0,31,0,0,0
7,13,1008,2,2,0,1,0,304,1,18,0,0,0,0
13,7,1008,2,2,1,0,1,226,1,0,66,0,0,0
7,14,1000,0,0,0,1,0,558,1,8,0,0,0,0
14,7,1000,0,0,1,0,1,558,1,0,8,0,0,0
7,14,1001,1,0,0,1,1,399,1,0,35,0,0,0
14,7,1001,1,0,1,0,0,399,1,35,0,0,0,0
7,14,1002,2,0,0,1,1,321,1,0,43,0,0,0
14,7,1002,2,0,1,0,0,321,1,43,0,0,0,0
7,14,1003,0,1,0,1,0,477,1,18,0,0,0,0
14,7,1003,0,1,1,0,1,477,1,0,18,0,0,0
7,14,1004,1,1,0,1,0,559,1,8,0,0,0,0
14,7,1004,1,1,1,0,1,559,1,0,8,0,0,0
7,14,1005,2,1,0,1,1,320,1,0,20,1,0,0
14,7,1005,2,1,1,0,0,320,1,20,0,0,1,0
7,14,1006,0,2,0,1,1,329,1,0,48,0,0,0
14,7,1006,0,2,1,0,0,329,1,48,0,0,0,0
7,14,1007,1,2,0,1,1,490,1,0,43,0,0,0
14,7,1007,1,2,1,0,1,268,1,0,25,0,0,0
7,14,1008,2,2,0,1,1,257,1,0,77,0,0,0
14,7,1008,2,2,1,0,0,257,1,67,0,0,0,0
7,15,1000,0,0,0,1,1,435,1,0,77,6,0,0
15,7,1000,0,0,1,0,0,435,1,77,0,0,6,0
7,15,1001,1,0,0,1,1,706,1,0,96,6,0,0
15,7,1001,1,0,1,0,0,706,1,96,0,0,6,0
7,15,1002,2,0,0,1,1,679,1,0,51,0,0,0
15,7,1002,2,0,1,0,0,679,1,51,0,0,0,0
7,15,1003,0,1,0,1,1,544,1,0,88,0,0,0
15,7,1003,0,1,1,0,0,544,1,88,0,0,0,0
7,15,1004,1,1,0,1,1,655,1,0,53,0,0,0
15,7,1004,1,1,1,0,0,655,1,53,0,0,0,0
7,15,1005,2,1,0,1,0,477,1,15,0,0,0,0
15,7,1005,2,1,1,0,0,424,1,37,0,0,0,0
7,15,1006,0,2,0,1,1,880,1,0,10,0,0,0
15,7,1006,0,2,1,0,0,880,1,10,0,0,0,0
7,15,1007,1,2,0,1,1,760,1,0,65,8,8,0
15,7,1007,1,2,1,0,0,760,1,65,0,8,8,0
7,15,1008,2,2,0,1,1,527,1,0,125,6,0,0
15,7,1008,2,2,1,0,0,400,1,130,0,0,6,0
7,16,1000,0,0,0,1,0,437,1,33,0,0,0,0
16,7,1000,0,0,1,0,1,437,1,0,33,0,0,0
7,16,1001,1,0,0,1,0,550,1,2,0,0,0,0
16,7,1001,1,0,1,0,0,634,1,12,0,0,0,0
7,16,1002,2,0,0,1,0,703,1,38,0,0,0,0
16,7,1002,2,0,1,0,1,655,1,0,34,0,14,0
7,16,1003,0,1,0,1,0,416,1,76,0,0,0,0
16,7,1003,0,1,1,0,1,416,1,0,76,0,0,0
7,16,1004,1,1,0,1,0,503,1,42,0,0,0,0
16,7,1004,1,1,1,0,1,504,1,0,33,0,0,0
7,16,1005,2,1,0,1,0,484,1,59,0,0,0,0
