a,b,seed,weather,arena,style_a,style_b,winner,ticks,reason,hp_a,hp_b,control_a,control_b,overflow
17,0,1000,0,0,0,0,1,526,1,0,58,3,0,0
0,17,1001,1,1,1,0,0,420,1,48,0,0,7,0
17,0,1001,1,1,0,1,0,570,1,38,0,6,6,0
0,17,1002,2,2,2,0,1,577,1,0,20,0,0,0
17,0,1002,2,2,0,2,0,577,1,20,0,0,0,0
0,18,1000,0,0,0,0,1,741,1,0,22,68,27,0
18,0,1000,0,0,0,0,0,741,1,22,0,27,68,0
0,18,1001,1,1,1,0,0,762,1,18,0,23,0,0
18,0,1001,1,1,0,1,0,496,1,108,0,13,0,0
0,18,1002,2,2,2,0,1,1045,1,0,71,70,110,0
18,0,1002,2,2,0,2,0,1678,1,29,0,80,91,0
0,19,1000,0,0,0,0,1,829,1,0,88,17,0,0
19,0,1000,0,0,0,0,0,829,1,88,0,0,17,0
0,19,1001,1,1,1,0,1,712,1,0,30,11,0,0
19,0,1001,1,1,0,1,1,725,1,0,26,9,5,0
0,19,1002,2,2,2,0,1,1269,1,0,30,160,160,0
19,0,1002,2,2,0,2,0,925,1,91,0,0,20,0
0,20,1000,0,0,0,0,1,440,1,0,83,0,39,0
20,0,1000,0,0,0,0,0,440,1,83,0,39,0,0
0,20,1001,1,1,1,0,1,652,1,0,68,2,22,0
20,0,1001,1,1,0,1,0,517,1,17,0,14,12,0
0,20,1002,2,2,2,0,1,540,1,0,95,43,106,0
20,0,1002,2,2,0,2,0,680,1,94,0,83,17,0
0,21,1000,0,0,0,0,0,811,1,28,0,0,0,0
21,0,1000,0,0,0,0,1,811,1,0,28,0,0,0
0,21,1001,1,1,1,0,1,652,1,0,17,0,0,0
21,0,1001,1,1,0,1,0,513,1,47,0,0,0,0
0,21,1002,2,2,2,0,0,1059,1,38,0,22,15,0
21,0,1002,2,2,0,2,1,1038,1,0,38,20,31,0
0,22,1000,0,0,0,0,0,702,1,62,0,0,12,0
22,0,1000,0,0,0,0,1,702,1,0,62,12,0,0
0,22,1001,1,1,1,0,0,1050,1,26,0,0,4,0
22,0,1001,1,1,0,1,0,654,1,67,0,36,8,0
0,22,1002,2,2,2,0,0,887,1,87,0,0,0,0
22,0,1002,2,2,0,2,1,656,1,0,42,5,0,0
0,23,1000,0,0,0,0,0,295,1,78,0,0,0,0
23,0,1000,0,0,0,0,1,295,1,0,78,0,0,0
0,23,1001,1,1,1,0,1,555,1,0,9,6,12,0
23,0,1001,1,1,0,1,1,351,1,0,25,0,6,0
0,23,1002,2,2,2,0,0,486,1,52,0,0,0,0
23,0,1002,2,2,0,2,1,467,1,0,82,0,0,0
0,24,1000,0,0,0,0,0,553,1,12,0,0,16,0
24,0,1000,0,0,0,0,1,553,1,0,12,16,0,0
0,24,1001,1,1,1,0,0,1234,1,30,0,0,0,0
24,0,1001,1,1,0,1,0,1213,1,32,0,0,0,0
0,24,1002,2,2,2,0,0,927,1,8,0,0,0,0
24,0,1002,2,2,0,2,1,840,1,0,8,0,0,0
0,25,1000,0,0,0,0,1,614,1,0,57,0,8,0
25,0,1000,0,0,0,0,0,614,1,57,0,8,0,0
0,25,1001,1,1,1,0,1,451,1,0,109,4,27,0
25,0,1001,1,1,0,1,0,451,1,103,0,27,4,0
0,25,1002,2,2,2,0,1,640,1,0,56,0,0,0
25,0,1002,2,2,0,2,0,670,1,15,0,0,0,0
0,26,1000,0,0,0,0,0,620,1,4,0,11,14,0
26,0,1000,0,0,0,0,1,620,1,0,4,14,11,0
0,26,1001,1,1,1,0,1,360,1,0,84,20,0,0
26,0,1001,1,1,0,1,0,435,1,69,0,0,20,0
0,26,1002,2,2,2,0,0,1140,1,66,0,0,0,0
26,0,1002,2,2,0,2,0,601,1,32,0,0,0,0
0,27,1000,0,0,0,0,0,693,1,12,0,13,43,0
27,0,1000,0,0,0,0,1,693,1,0,12,43,13,0
0,27,1001,1,1,1,0,1,358,1,0,34,14,0,0
27,0,1001,1,1,0,1,0,494,1,76,0,0,8,0
0,27,1002,2,2,2,0,1,550,1,0,27,45,6,0
27,0,1002,2,2,0,2,0,646,1,8,0,10,25,0
0,28,1000,0,0,0,0,1,379,1,0,110,24,0,0
28,0,1000,0,0,0,0,0,379,1,110,0,0,24,0
0,28,1001,1,1,1,0,0,271,1,101,0,2,24,0
28,0,1001,1,1,0,1,1,404,1,0,2,0,4,0
0,28,1002,2,2,2,0,1,421,1,0,42,5,9,0
28,0,1002,2,2,0,2,0,420,1,28,0,0,12,0
0,29,1000,0,0,0,0,1,925,1,0,15,0,3,0
29,0,1000,0,0,0,0,0,925,1,15,0,3,0,0
0,29,1001,1,1,1,0,1,694,1,0,70,0,2,0
29,0,1001,1,1,0,1,0,489,1,83,0,2,0,0
0,29,1002,2,2,2,0,1,1311,1,0,58,11,38,0
29,0,1002,2,2,0,2,-1,1392,1,0,0,67,29,0
0,30,1000,0,0,0,0,1,786,1,0,19,1,0,0
30,0,1000,0,0,0,0,0,786,1,19,0,0,1,0
0,30,1001,1,1,1,0,0,594,1,21,0,0,0,0
30,0,1001,1,1,0,1,0,439,1,65,0,0,18,0
0,30,1002,2,2,2,0,1,693,1,0,54,24,70,0
30,0,1002,2,2,0,2,0,1093,1,30,0,0,16,0
0,31,1000,0,0,0,0,0,886,1,1,0,39,23,0
31,0,1000,0,0,0,0,1,886,1,0,1,23,39,0
0,31,1001,1,1,1,0,1,376,1,0,82,0,18,0
31,0,1001,1,1,0,1,0,559,1,55,0,73,10,0
0,31,1002,2,2,2,0,1,637,1,0,59,0,4,0
31,0,1002,2,2,0,2,0,361,1,57,0,0,0,0
0,32,1000,0,0,0,0,1,544,1,0,48,2,0,0
32,0,1000,0,0,0,0,0,544,1,48,0,0,2,0
0,32,1001,1,1,1,0,1,466,1,0,74,1,0,0
32,0,1001,1,1,0,1,0,502,1,69,0,0,1,0
0,32,1002,2,2,2,0,1,457,1,0,68,6,56,0
32,0,1002,2,2,0,2,0,475,1,68,0,55,52,0
0,33,1000,0,0,0,0,0,622,1,45,0,0,6,0
33,0,1000,0,0,0,0,1,622,1,0,45,6,0,0
0,33,1001,1,1,1,0,0,494,1,55,0,0,3,0
33,0,1001,1,1,0,1,1,809,1,0,55,15,0,0
0,33,1002,2,2,2,0,0,594,1,63,0,0,6,0
33,0,1002,2,2,0,2,1,594,1,0,63,6,0,0
0,34,1000,0,0,0,0,1,511,1,0,40,10,52,0
34,0,1000,0,0,0,0,0,511,1,40,0,52,10,0
0,34,1001,1,1,1,0,1,625,1,0,27,4,0,0
34,0,1001,1,1,0,1,0,625,1,27,0,0,4,0
0,34,1002,2,2,2,0,0,576,1,84,0,22,46,0
34,0,1002,2,2,0,2,1,576,1,0,68,46,22,0
0,35,1000,0,0,0,0,1,1168,1,0,95,0,0,0
35,0,1000,0,0,0,0,0,1168,1,95,0,0,0,0
0,35,1001,1,1,1,0,1,845,1,0,93,5,0,0
35,0,1001,1,1,0,1,0,655,1,70,0,0,0,0
0,35,1002,2,2,2,0,1,1621,1,0,78,3,12,0
35,0,1002,2,2,0,2,0,1236,1,101,0,65,71,0
0,36,1000,0,0,0,0,1,441,1,0,68,29,22,0
36,0,1000,0,0,0,0,0,441,1,68,0,22,29,0
0,36,1001,1,1,1,0,1,462,1,0,89,0,0,0
36,0,1001,1,1,0,1,0,351,1,78,0,0,0,0
0,36,1002,2,2,2,0,1,1032,1,0,52,30,20,0
36,0,1002,2,2,0,2,0,613,1,111,0,10,16,0
0,37,1000,0,0,0,0,1,871,1,0,31,10,3,0
37,0,1000,0,0,0,0,0,871,1,31,0,3,10,0
0,37,1001,1,1,1,0,1,801,1,0,17,1,0,0
37,0,1001,1,1,0,1,0,691,1,17,0,8,3,0
0,37,1002,2,2,2,0,0,879,1,34,0,59,54,0
37,0,1002,2,2,0,2,0,823,1,54,0,21,24,0
0,38,1000,0,0,0,0,0,447,1,50,0,4,26,0
38,0,1000,0,0,0,0,1,447,1,0,50,26,4,0
0,38,1001,1,1,1,0,1,649,1,0,4,20,35,0
38,0,1001,1,1,0,1,0,353,1,50,0,0,4,0
0,38,1002,2,2,2,0,1,682,1,0,6,3,0,0
38,0,1002,2,2,0,2,1,359,1,0,11,0,4,0
0,39,1000,0,0,0,0,0,660,1,1,0,7,18,0
39,0,1000,0,0,0,0,1,660,1,0,1,18,7,0
0,39,1001,1,1,1,0,1,807,1,0,16,0,0,0
39,0,1001,1,1,0,1,0,807,1,58,0,0,0,0
0,39,1002,2,2,2,0,1,936,1,0,46,7,9,0
39,0,1002,2,2,0,2,0,784,1,71,0,9,7,0
1,2,1000,0,0,0,0,0,1090,1,70,0,16,0,0
2,1,1000,0,0,0,0,1,1090,1,0,70,0,16,0
1,2,1001,1,1,1,0,1,1114,1,0,20,13,0,0
2,1,1001,1,1,0,1,1,1639,1,0,18,15,34,0
1,2,1002,2,2,2,0,0,829,1,75,0,12,0,0
2,1,1002,2,2,0,2,0,1200,1,20,0,0,14,0
1,3,1000,0,0,0,0,0,1649,1,17,0,26,21,0
3,1,1000,0,0,0,0,1,1649,1,0,17,21,26,0
1,3,1001,1,1,1,0,1,1200,1,0,17,23,1,0
3,1,1001,1,1,0,1,0,1065,1,17,0,18,59,0
1,3,1002,2,2,2,0,1,1969,1,0,24,5,3,0
3,1,1002,2,2,0,2,1,1630,1,0,95,0,34,0
1,4,1000,0,0,0,0,1,1050,1,0,88,11,52,0
4,1,1000,0,0,0,0,0,1050,1,88,0,52,11,0
1,4,1001,1,1,1,0,1,1117,1,0,127,14,2,0
4,1,1001,1,1,0,1,0,990,1,115,0,5,13,0
1,4,1002,2,2,2,0,1,1100,1,0,111,27,0,0
4,1,1002,2,2,0,2,0,1230,1,132,0,36,50,0
1,5,1000,0,0,0,0,1,1089,1,0,30,141,31,0
5,1,1000,0,0,0,0,0,1089,1,30,0,31,141,0
1,5,1001,1,1,1,0,1,985,1,0,51,140,0,0
5,1,1001,1,1,0,1,0,1493,1,7,0,5,75,0
1,5,1002,2,2,2,0,0,1519,1,73,0,55,44,0
5,1,1002,2,2,0,2,1,1983,1,0,112,0,73,0
1,6,1000,0,0,0,0,0,1340,1,90,0,47,3,0
6,1,1000,0,0,0,0,1,1340,1,0,90,3,47,0
1,6,1001,1,1,1,0,0,1675,1,45,0,116,22,0
6,1,1001,1,1,0,1,1,868,1,0,81,13,162,0
1,6,1002,2,2,2,0,0,886,1,84,0,163,79,0
6,1,1002,2,2,0,2,1,1204,1,0,107,82,138,0
1,7,1000,0,0,0,0,0,691,1,85,0,120,47,0
7,1,1000,0,0,0,0,1,691,1,0,85,47,120,0
1,7,1001,1,1,1,0,0,313,1,98,0,59,27,0
7,1,1001,1,1,0,1,1,382,1,0,85,20,9,0
1,7,1002,2,2,2,0,0,740,1,83,0,16,81,0
7,1,1002,2,2,0,2,1,751,1,0,74,50,112,0
1,8,1000,0,0,0,0,1,2700,3,78,31,46,495,0
8,1,1000,0,0,0,0,0,2700,3,31,78,495,46,0
1,8,1001,1,1,1,0,0,1027,1,61,0,18,7,0
8,1,1001,1,1,0,1,1,1093,1,0,87,10,75,0
1,8,1002,2,2,2,0,0,1159,1,84,0,13,12,0
8,1,1002,2,2,0,2,1,1973,1,0,41,198,71,0
1,9,1000,0,0,0,0,0,1602,1,100,0,32,12,0
9,1,1000,0,0,0,0,1,1602,1,0,100,12,32,0
1,9,1001,1,1,1,0,0,739,1,88,0,7,0,0
9,1,1001,1,1,0,1,1,619,1,0,135,0,8,0
1,9,1002,2,2,2,0,0,1672,1,103,0,30,0,0
9,1,1002,2,2,0,2,1,2173,1,0,86,213,281,0
1,10,1000,0,0,0,0,0,1687,1,107,0,16,122,0
10,1,1000,0,0,0,0,1,1687,1,0,107,122,16,0
1,10,1001,1,1,1,0,0,784,1,96,0,128,63,0
10,1,1001,1,1,0,1,1,1740,1,0,62,137,29,0
1,10,1002,2,2,2,0,0,1720,1,109,0,42,72,0
10,1,1002,2,2,0,2,1,1696,1,0,53,48,54,0
1,11,1000,0,0,0,0,0,1849,1,28,0,80,57,0
11,1,1000,0,0,0,0,1,1849,1,0,28,57,80,0
1,11,1001,1,1,1,0,1,933,1,0,71,22,0,0
11,1,1001,1,1,0,1,0,1219,1,55,0,0,13,0
1,11,1002,2,2,2,0,0,1661,1,85,0,91,71,0
11,1,1002,2,2,0,2,1,1573,1,0,148,33,25,0
1,12,1000,0,0,0,0,0,937,1,98,0,0,22,0
12,1,1000,0,0,0,0,1,937,1,0,98,22,0,0
1,12,1001,1,1,1,0,0,1000,1,13,0,64,46,0
12,1,1001,1,1,0,1,1,1002,1,0,31,22,41,0
1,12,1002,2,2,2,0,0,937,1,123,0,0,41,0
12,1,1002,2,2,0,2,1,820,1,0,99,19,26,0
1,13,1000,0,0,0,0,0,558,1,73,0,10,0,0
13,1,1000,0,0,0,0,1,558,1,0,73,0,10,0
1,13,1001,1,1,1,0,1,1018,1,0,28,19,0,0
13,1,1001,1,1,0,1,0,934,1,61,0,9,27,0
1,13,1002,2,2,2,0,1,909,1,0,20,15,0,0
13,1,1002,2,2,0,2,0,1179,1,80,0,62,27,0
1,14,1000,0,0,0,0,0,988,1,116,0,45,0,0
14,1,1000,0,0,0,0,1,988,1,0,116,0,45,0
1,14,1001,1,1,1,0,0,685,1,19,0,68,0,0
14,1,1001,1,1,0,1,0,899,1,25,0,0,8,0
1,14,1002,2,2,2,0,0,934,1,131,0,44,64,0
14,1,1002,2,2,0,2,1,1294,1,0,148,10,38,0
1,15,1000,0,0,0,0,1,2700,3,83,116,277,366,0
15,1,1000,0,0,0,0,0,2700,3,116,83,366,277,0
1,15,1001,1,1,1,0,1,2700,3,53,25,127,469,0
15,1,1001,1,1,0,1,0,2231,1,66,0,334,189,0
1,15,1002,2,2,2,0,0,2700,3,70,3,354,7,0
15,1,1002,2,2,0,2,0,2389,1,80,0,522,377,0
1,16,1000,0,0,0,0,0,795,1,113,0,149,6,0
16,1,1000,0,0,0,0,1,795,1,0,113,6,149,0
1,16,1001,1,1,1,0,0,1372,1,69,0,47,18,0
16,1,1001,1,1,0,1,1,1043,1,0,67,2,49,0
1,16,1002,2,2,2,0,0,1721,1,50,0,45,34,0
16,1,1002,2,2,0,2,1,1609,1,0,47,41,24,0
1,17,1000,0,0,0,0,1,745,1,0,11,95,78,0
17,1,1000,0,0,0,0,0,745,1,11,0,78,95,0
1,17,1001,1,1,1,0,0,553,1,67,0,0,11,0
17,1,1001,1,1,0,1,0,484,1,9,0,0,31,0
1,17,1002,2,2,2,0,0,802,1,8,0,82,35,0
17,1,1002,2,2,0,2,0,788,1,64,0,36,27,0
1,18,1000,0,0,0,0,0,1840,1,71,0,129,78,0
18,1,1000,0,0,0,0,1,1840,1,0,71,78,129,0
1,18,1001,1,1,1,0,0,595,1,123,0,26,0,0
18,1,1001,1,1,0,1,1,1174,1,0,38,0,62,0
1,18,1002,2,2,2,0,0,1786,1,10,0,93,1,0
18,1,1002,2,2,0,2,1,1575,1,0,19,21,15,0
1,19,1000,0,0,0,0,1,808,1,0,4,4,0,0
19,1,1000,0,0,0,0,0,808,1,4,0,0,4,0
1,19,1001,1,1,1,0,1,1259,1,0,87,16,3,0
19,1,1001,1,1,0,1,0,1117,1,46,0,7,28,0
1,19,1002,2,2,2,0,1,1243,1,0,70,38,30,0
19,1,1002,2,2,0,2,0,1528,1,9,0,0,6,0
1,20,1000,0,0,0,0,1,1268,1,0,94,0,14,0
20,1,1000,0,0,0,0,0,1268,1,94,0,14,0,0
1,20,1001,1,1,1,0,0,2038,1,49,0,223,47,0
20,1,1001,1,1,0,1,0,1765,1,6,0,104,23,0
1,20,1002,2,2,2,0,0,1942,1,125,0,342,309,0
20,1,1002,2,2,0,2,1,1214,1,0,29,25,14,0
1,21,1000,0,0,0,0,0,817,1,87,0,2,0,0
21,1,1000,0,0,0,0,1,817,1,0,87,0,2,0
1,21,1001,1,1,1,0,0,673,1,61,0,0,0,0
21,1,1001,1,1,0,1,1,997,1,0,10,0,28,0
1,21,1002,2,2,2,0,0,1579,1,6,0,34,15,0
21,1,1002,2,2,0,2,1,1246,1,0,80,73,57,0
1,22,1000,0,0,0,0,0,2038,1,148,0,313,41,0
22,1,1000,0,0,0,0,1,2038,1,0,148,41,313,0
1,22,1001,1,1,1,0,0,1168,1,104,0,86,0,0
22,1,1001,1,1,0,1,1,1096,1,0,74,10,38,0
1,22,1002,2,2,2,0,0,1244,1,114,0,80,9,0
22,1,1002,2,2,0,2,1,958,1,0,140,31,81,0
1,23,1000,0,0,0,0,0,1531,1,47,0,30,0,0
23,1,1000,0,0,0,0,1,1531,1,0,47,0,30,0
1,23,1001,1,1,1,0,0,971,1,22,0,7,3,0
23,1,1001,1,1,0,1,1,724,1,0,96,0,2,0
1,23,1002,2,2,2,0,0,1032,1,63,0,61,0,0
23,1,1002,2,2,0,2,1,787,1,0,117,0,0,0
1,24,1000,0,0,0,0,0,1321,1,32,0,84,100,0
24,1,1000,0,0,0,0,1,1321,1,0,32,100,84,0
1,24,1001,1,1,1,0,1,955,1,0,37,53,0,0
24,1,1001,1,1,0,1,0,703,1,43,0,2,28,0
1,24,1002,2,2,2,0,0,1190,1,67,0,48,9,0
24,1,1002,2,2,0,2,1,1429,1,0,14,90,125,0
1,25,1000,0,0,0,0,1,1261,1,0,82,42,0,0
25,1,1000,0,0,0,0,0,1261,1,82,0,0,42,0
1,25,1001,1,1,1,0,1,919,1,0,94,15,0,0
25,1,1001,1,1,0,1,0,1114,1,92,0,24,0,0
1,25,1002,2,2,2,0,1,1720,1,0,90,32,0,0
25,1,1002,2,2,0,2,1,1750,1,0,36,43,1,0
1,26,1000,0,0,0,0,0,635,1,81,0,50,1,0
26,1,1000,0,0,0,0,1,635,1,0,81,1,50,0
1,26,1001,1,1,1,0,1,1010,1,0,18,45,2,0
26,1,1001,1,1,0,1,1,711,1,0,120,0,0,0
1,26,1002,2,2,2,0,0,780,1,51,0,4,10,0
26,1,1002,2,2,0,2,1,993,1,0,65,5,12,0
1,27,1000,0,0,0,0,0,1570,1,41,0,172,128,0
27,1,1000,0,0,0,0,1,1570,1,0,41,128,172,0
1,27,1001,1,1,1,0,0,1045,1,52,0,67,0,0
27,1,1001,1,1,0,1,1,1861,1,0,53,61,91,0
1,27,1002,2,2,2,0,0,1083,1,62,0,150,55,0
27,1,1002,2,2,0,2,1,1933,1,0,45,181,15,0
1,28,1000,0,0,0,0,1,1053,1,0,46,105,99,0
28,1,1000,0,0,0,0,0,1053,1,46,0,99,105,0
1,28,1001,1,1,1,0,0,815,1,41,0,3,0,0
28,1,1001,1,1,0,1,0,987,1,59,0,0,41,0
1,28,1002,2,2,2,0,1,990,1,0,82,21,26,0
28,1,1002,2,2,0,2,0,822,1,82,0,0,33,0
1,29,1000,0,0,0,0,0,1081,1,35,0,0,0,0
29,1,1000,0,0,0,0,1,1081,1,0,35,0,0,0
1,29,1001,1,1,1,0,1,1189,1,0,67,16,1,0
29,1,1001,1,1,0,1,0,1246,1,29,0,2,8,0
1,29,1002,2,2,2,0,1,1519,1,0,43,101,52,0
29,1,1002,2,2,0,2,1,1396,1,0,56,12,52,0
1,30,1000,0,0,0,0,1,1465,1,0,46,125,85,0
30,1,1000,0,0,0,0,0,1465,1,46,0,85,125,0
1,30,1001,1,1,1,0,0,697,1,47,0,76,8,0
30,1,1001,1,1,0,1,1,1971,1,0,23,0,180,0
1,30,1002,2,2,2,0,1,736,1,0,78,25,25,0
30,1,1002,2,2,0,2,0,1240,1,38,0,0,19,0
1,31,1000,0,0,0,0,0,1777,1,2,0,64,20,0
31,1,1000,0,0,0,0,1,1777,1,0,2,20,64,0
1,31,1001,1,1,1,0,0,1027,1,76,0,7,0,0
31,1,1001,1,1,0,1,1,872,1,0,25,43,70,0
1,31,1002,2,2,2,0,1,1522,1,0,74,107,75,0
31,1,1002,2,2,0,2,1,1717,1,0,31,101,115,0
1,32,1000,0,0,0,0,0,937,1,122,0,185,18,0
32,1,1000,0,0,0,0,1,937,1,0,122,18,185,0
1,32,1001,1,1,1,0,1,1879,1,0,44,168,85,0
32,1,1001,1,1,0,1,1,1034,1,0,43,0,118,0
1,32,1002,2,2,2,0,0,1954,1,52,0,106,127,0
32,1,1002,2,2,0,2,0,1654,1,48,0,96,26,0
1,33,1000,0,0,0,0,0,605,1,90,0,20,4,0
33,1,1000,0,0,0,0,1,605,1,0,90,4,20,0
1,33,1001,1,1,1,0,0,1564,1,18,0,9,8,0
33,1,1001,1,1,0,1,1,1046,1,0,78,0,0,0
1,33,1002,2,2,2,0,0,1306,1,124,0,27,9,0
33,1,1002,2,2,0,2,1,1006,1,0,131,0,11,0
1,34,1000,0,0,0,0,0,1029,1,2,0,46,21,0
34,1,1000,0,0,0,0,1,1029,1,0,2,21,46,0
1,34,1001,1,1,1,0,0,712,1,72,0,51,2,0
34,1,1001,1,1,0,1,0,967,1,16,0,13,36,0
1,34,1002,2,2,2,0,0,805,1,28,0,61,22,0
34,1,1002,2,2,0,2,1,760,1,0,38,73,98,0
1,35,1000,0,0,0,0,0,2143,1,12,0,208,7,0
35,1,1000,0,0,0,0,1,2143,1,0,12,7,208,0
1,35,1001,1,1,1,0,0,2366,2,80,107,600,29,0
35,1,1001,1,1,0,1,0,1964,1,14,0,0,43,0
1,35,1002,2,2,2,0,0,2445,1,28,0,184,66,0
35,1,1002,2,2,0,2,0,2105,1,51,0,24,313,0
1,36,1000,0,0,0,0,1,1147,1,0,61,44,55,0
36,1,1000,0,0,0,0,0,1147,1,61,0,55,44,0
1,36,1001,1,1,1,0,1,841,1,0,41,19,0,0
36,1,1001,1,1,0,1,1,1005,1,0,25,0,0,0
