a,b,seed,weather,arena,style_a,style_b,winner,ticks,reason,hp_a,hp_b,control_a,control_b,overflow
0,4,1010,1,0,1,2,1,625,1,0,51,36,22,0
4,0,1010,1,0,2,1,0,942,1,55,0,0,9,0
0,4,1011,2,0,1,2,1,780,1,0,13,36,0,0
4,0,1011,2,0,2,1,0,570,1,8,0,0,12,0
0,4,1012,0,1,1,2,1,598,1,0,34,17,0,0
4,0,1012,0,1,2,1,0,598,1,34,0,0,17,0
0,4,1013,1,1,1,2,0,505,1,47,0,3,0,0
4,0,1013,1,1,2,1,0,778,1,27,0,7,137,0
0,4,1014,2,1,1,2,1,1234,1,0,2,4,0,0
4,0,1014,2,1,2,1,0,900,1,21,0,0,0,0
0,4,1015,0,2,1,2,1,540,1,0,37,2,5,0
4,0,1015,0,2,2,1,0,540,1,37,0,5,2,0
0,4,1016,1,2,1,2,1,570,1,0,46,3,3,0
4,0,1016,1,2,2,1,0,1309,1,15,0,0,13,0
0,4,1017,2,2,1,2,0,810,1,49,0,3,0,0
4,0,1017,2,2,2,1,1,826,1,0,6,12,7,0
0,4,1018,0,0,2,3,0,660,1,81,0,0,64,0
4,0,1018,0,0,3,2,1,660,1,0,81,64,0,0
0,4,1019,1,0,2,3,0,420,1,90,0,83,16,0
4,0,1019,1,0,3,2,0,690,1,53,0,160,22,0
0,4,1020,2,0,2,3,0,760,1,23,0,0,86,0
4,0,1020,2,0,3,2,0,793,1,45,0,172,59,0
0,4,1021,0,1,2,3,0,660,1,38,0,0,66,0
4,0,1021,0,1,3,2,1,660,1,0,38,66,0,0
0,4,1022,1,1,2,3,0,605,1,78,0,0,63,0
4,0,1022,1,1,3,2,1,541,1,0,70,67,9,0
0,4,1023,2,1,2,3,0,649,1,52,0,0,64,0
4,0,1023,2,1,3,2,1,549,1,0,10,96,0,0
0,4,1024,0,2,2,3,-1,660,1,0,0,45,93,0
4,0,1024,0,2,3,2,-1,660,1,0,0,93,45,0
0,4,1025,1,2,2,3,0,706,1,13,0,4,98,0
4,0,1025,1,2,3,2,0,657,1,21,0,68,0,0
0,4,1026,2,2,2,3,1,840,1,0,46,8,68,0
4,0,1026,2,2,3,2,1,544,1,0,17,76,0,0
0,4,1027,0,0,3,0,0,412,1,59,0,248,0,0
4,0,1027,0,0,0,3,1,412,1,0,59,0,248,0
0,4,1028,1,0,3,0,0,331,1,38,0,90,15,0
4,0,1028,1,0,0,3,1,664,1,0,21,8,99,0
0,4,1029,2,0,3,0,0,453,1,68,0,58,48,0
4,0,1029,2,0,0,3,0,602,1,79,0,0,40,0
0,4,1030,0,1,3,0,1,673,1,0,54,118,0,0
