case,species,opponent,arena,weather,seed,seat,style,score,ticks,reason,own_hp,enemy_hp,casts,energy_spent,overflow,personality,decisions,distance,objective_distance,mean_energy,stationary_fraction,retreat_fraction,low_hp_decisions,low_hp_retreats,casts_1,casts_2,casts_3,casts_4,casts_5,damage,damage_taken,healed,shielded,control,model_checksum,opponent_checksum
0,0,17,0,0,2100000000,0,0,0,2700,3,72,27,47,8490,0,STEADY,900,4.10531,6.32291,0.256322,0.218889,0.667778,0,0,0,35,0,2,10,92,41,0,0,95,c79f418b,0
0,0,17,0,0,2100000000,1,0,1,1560,1,15,0,29,5130,0,STEADY,520,3.40914,4.25685,0.199971,0.196154,0.744231,180,135,3,19,0,2,5,137,98,0,0,180,c79f418b,0
1,1,18,1,0,2100000001,0,1,1,1545,1,14,0,29,5060,0,STEADY,515,3.52921,2.11737,0.202777,0.549515,0.165049,380,84,1,22,0,6,0,129,122,0,172,213,c79f418b,0
1,1,18,1,0,2100000001,1,1,1,1430,1,40,0,27,4740,0,STEADY,477,3.45163,1.96867,0.217862,0.486373,0.201258,37,6,0,22,0,2,3,129,96,0,106,113,c79f418b,0
2,2,19,2,0,2100000002,0,2,1,262,1,17,0,6,1230,0,STEADY,88,9.27508,6.70361,0.40892,0.852273,0,27,0,3,3,0,0,0,132,77,0,0,0,c79f418b,0
2,2,19,2,0,2100000002,1,2,1,261,1,17,0,6,1230,0,STEADY,87,9.01993,6.4025,0.412586,0.758621,0,27,0,3,3,0,0,0,132,77,0,0,0,c79f418b,0
3,3,20,3,0,2100000003,0,3,0,955,1,0,102,18,3180,0,STEADY,319,4.58977,3.54701,0.221693,0.282132,0.188088,143,27,14,0,0,1,3,0,106,0,11,0,c79f418b,0
3,3,20,3,0,2100000003,1,3,0,481,1,0,91,11,1930,0,STEADY,161,7.90223,5.09717,0.333913,0.434783,0.236025,45,23,9,0,0,1,1,11,106,0,15,0,c79f418b,0
4,4,21,4,0,2100000004,0,0,0,1752,1,0,107,34,6100,0,STEADY,584,4.48777,7.43259,0.487709,0.460616,0.121575,20,3,0,28,2,3,1,17,162,39,0,0,c79f418b,0
4,4,21,4,0,2100000004,1,0,0,1097,1,0,40,23,4080,0,STEADY,366,4.22384,3.58371,0.254016,0.483607,0.188525,105,5,1,17,1,1,3,84,123,0,0,66,c79f418b,0
5,5,22,5,0,2100000005,0,1,0,2005,1,0,118,35,6240,0,STEADY,669,3.1777,6.96572,0.17367,0.375187,0.28849,109,14,15,9,2,8,1,57,141,0,11,59,c79f418b,0
5,5,22,5,0,2100000005,1,1,0,2700,3,50,175,42,8440,0,STEADY,900,2.55188,4.58603,0.197867,0.226667,0.321111,370,123,5,9,2,15,11,0,91,0,38,115,c79f418b,0
6,6,23,0,0,2100000006,0,2,0,987,1,0,56,19,3550,0,STEADY,329,4.19813,8.414,0.194362,0.12462,0.726444,75,62,12,0,1,2,4,65,131,0,0,0,c79f418b,0
6,6,23,0,0,2100000006,1,2,1,985,1,35,0,19,3530,0,STEADY,329,4.20176,8.15699,0.163116,0.100304,0.723404,21,21,12,0,1,1,5,121,96,0,0,1,c79f418b,0
7,7,24,1,0,2100000007,0,3,0,703,1,0,55,16,2470,0,STEADY,235,3.5675,2.20767,0.305213,0.204255,0.238298,151,40,5,11,0,0,0,70,100,0,0,20,c79f418b,0
7,7,24,1,0,2100000007,1,3,0,1321,1,0,75,26,4370,0,STEADY,441,2.97257,1.70338,0.268878,0.163265,0.258503,97,44,1,25,0,0,0,50,100,0,0,23,c79f418b,0
8,8,25,2,0,2100000008,0,0,0,1916,1,0,55,32,6550,0,STEADY,639,3.29275,5.22666,0.265509,0.197183,0.516432,379,208,4,10,1,5,12,49,116,0,80,78,c79f418b,0
8,8,25,2,0,2100000008,1,0,1,412,1,38,0,9,1790,0,STEADY,138,4.16408,2.68346,0.510906,0.347826,0.289855,19,0,5,2,0,2,0,104,78,0,20,107,c79f418b,0
9,9,26,3,0,2100000009,0,1,0,2700,3,99,90,43,8840,0,STEADY,900,3.22624,4.42568,0.317389,0.0288889,0.321111,0,0,6,0,0,0,37,18,50,0,0,44,c79f418b,0
9,9,26,3,0,2100000009,1,1,0,2111,1,0,90,35,6720,0,STEADY,704,3.52839,3.90912,0.243224,0.0511364,0.428977,223,87,5,6,0,0,24,18,159,10,0,129,c79f418b,0
10,10,27,4,0,2100000010,0,2,0,1817,2,34,75,33,5840,0,STEADY,606,5.15028,5.46065,0.157302,0.169967,0.176568,312,19,22,10,0,0,1,70,90,0,0,0,c79f418b,0
10,10,27,4,0,2100000010,1,2,1,1335,1,23,0,24,4540,0,STEADY,445,7.52207,7.61551,0.398933,0.208989,0.359551,163,29,10,10,2,0,2,145,101,0,0,0,c79f418b,0
11,11,28,5,0,2100000011,0,3,0,658,1,0,75,10,2240,0,STEADY,220,6.20823,4.71852,0.530841,0.322727,0.159091,74,21,0,6,0,2,2,36,129,12,15,0,c79f418b,0
11,11,28,5,0,2100000011,1,3,0,1111,1,0,85,19,3640,0,STEADY,371,5.23172,3.47212,0.280593,0.350404,0.274933,36,0,5,6,0,3,5,18,141,24,10,193,c79f418b,0
12,12,29,0,0,2100000012,0,0,1,1661,1,71,0,27,5840,0,STEADY,554,3.79824,6.0866,0.282049,0.305054,0.185921,0,0,1,7,15,1,3,102,40,0,0,43,c79f418b,0
12,12,29,0,0,2100000012,1,0,1,2120,1,111,0,34,7320,0,STEADY,707,3.10727,5.9185,0.222171,0.275813,0.268741,0,0,0,7,19,2,6,102,0,0,0,17,c79f418b,0
13,13,30,1,0,2100000013,0,1,0,280,1,0,60,6,1310,0,STEADY,94,5.84572,3.42295,0.47766,0.489362,0.308511,45,28,2,0,2,1,1,65,104,0,0,0,c79f418b,0
13,13,30,1,0,2100000013,1,1,0,290,1,0,67,7,1390,0,STEADY,97,6.82001,4.44186,0.464897,0.42268,0.103093,37,6,3,0,2,0,2,58,104,0,0,0,c79f418b,0
14,14,31,2,0,2100000014,0,2,0,2700,3,70,110,48,8400,0,STEADY,900,2.31685,4.03893,0.326294,0.04,0.141111,0,0,0,15,0,15,18,22,43,0,39,114,c79f418b,0
14,14,31,2,0,2100000014,1,2,0,1340,1,0,55,25,4360,0,STEADY,447,2.93921,4.69571,0.357103,0.0313199,0.221477,71,44,1,7,0,7,10,77,113,0,32,81,c79f418b,0
15,15,32,3,0,2100000015,0,3,0,710,1,0,121,11,1980,0,STEADY,237,9.16847,7.54027,0.496814,0.71308,0.0843882,37,0,1,7,1,1,1,0,130,12,24,0,c79f418b,0
15,15,32,3,0,2100000015,1,3,0,782,1,0,121,14,2290,0,STEADY,261,7.80804,6.74588,0.401724,0.517241,0.210728,36,0,3,9,0,1,1,0,118,0,10,0,c79f418b,0
16,16,33,4,0,2100000016,0,0,1,1353,1,63,0,24,4780,0,STEADY,451,4.31833,5.84457,0.185388,0.141907,0.75388,0,0,14,5,0,1,4,152,52,0,0,26,c79f418b,0
16,16,33,4,0,2100000016,1,0,1,1691,1,21,0,28,6010,0,STEADY,564,3.99556,6.52294,0.164433,0.248227,0.576241,182,124,9,12,0,1,6,152,94,0,0,58,c79f418b,0
17,17,34,5,0,2100000017,0,1,0,1002,1,0,140,15,2960,0,STEADY,334,4.32279,5.92352,0.460898,0.0928144,0.365269,35,32,1,1,2,2,9,0,106,6,0,0,c79f418b,0
17,17,34,5,0,2100000017,1,1,0,883,1,0,87,14,2760,0,STEADY,295,4.04031,5.75621,0.49939,0.118644,0.298305,193,75,1,1,1,2,9,53,108,3,0,0,c79f418b,0
18,18,35,0,0,2100000018,0,2,1,2565,1,17,0,41,6690,0,STEADY,855,4.06051,3.73722,0.15894,0.168421,0.403509,294,129,28,9,0,0,4,128,112,0,0,187,c79f418b,0
18,18,35,0,0,2100000018,1,2,0,1610,1,0,50,27,4920,0,STEADY,537,4.59858,4.85049,0.233384,0.18622,0.314711,143,82,14,10,0,0,3,60,129,0,0,62,c79f418b,0
19,19,36,1,0,2100000019,0,3,1,507,1,89,0,11,2030,0,STEADY,169,4.87452,2.96383,0.353817,0.473373,0.0887574,0,0,8,0,1,2,0,93,43,0,41,0,c79f418b,0
19,19,36,1,0,2100000019,1,3,1,456,1,77,0,10,1900,0,STEADY,152,4.50485,2.92743,0.332697,0.513158,0.144737,0,0,7,1,1,1,0,93,55,0,21,0,c79f418b,0
20,20,37,2,0,2100000020,0,0,1,1709,1,33,0,27,5760,0,STEADY,570,4.65201,8.0751,0.227623,0.326316,0.385965,197,95,14,6,0,3,4,150,69,0,4,0,c79f418b,0
20,20,37,2,0,2100000020,1,0,0,1116,1,0,12,20,4100,0,STEADY,372,4.62014,2.99699,0.169019,0.424731,0.491935,208,117,12,3,1,3,1,138,102,0,22,252,c79f418b,0
21,21,38,3,0,2100000021,0,1,0,1179,1,0,44,22,3790,0,STEADY,393,4.59857,3.54286,0.22542,0.0407125,0.381679,185,69,15,2,0,0,5,60,124,0,0,79,c79f418b,0
21,21,38,3,0,2100000021,1,1,0,947,1,0,59,18,3300,0,STEADY,316,5.08248,6.082,0.240237,0.00316456,0.275316,143,45,10,0,0,0,8,45,124,0,0,67,c79f418b,0
22,22,39,4,0,2100000022,0,2,0,2260,1,0,79,35,8170,0,STEADY,754,2.98646,3.82683,0.172568,0.201592,0.145889,189,50,0,13,11,0,11,35,175,0,54,126,c79f418b,0
22,22,39,4,0,2100000022,1,2,1,2456,1,11,0,36,8770,0,STEADY,819,3.08318,1.54281,0.168534,0.387057,0.21978,199,54,2,17,11,0,6,114,164,0,30,309,c79f418b,0
23,23,0,5,0,2100000023,0,3,0,662,1,0,53,13,2270,0,STEADY,221,4.10091,2.563,0.481493,0.285068,0.180995,36,16,0,11,0,0,2,60,115,10,0,23,c79f418b,0
23,23,0,5,0,2100000023,1,3,0,628,1,0,41,12,2090,0,STEADY,210,3.63943,2.99435,0.469833,0.228571,0.147619,30,15,1,9,1,0,1,72,117,12,0,15,c79f418b,0
24,24,1,0,0,2100000024,0,0,0,826,1,0,87,17,2920,0,STEADY,276,3.74876,3.0297,0.244692,0.735507,0.0326087,48,0,8,4,0,4,1,49,125,0,68,0,c79f418b,0
24,24,1,0,0,2100000024,1,0,0,1702,1,0,136,29,5800,0,STEADY,568,3.88685,4.66343,0.26132,0.429577,0.385563,129,35,5,10,0,8,6,11,125,0,86,248,c79f418b,0
25,25,2,1,0,2100000025,0,1,0,801,1,0,38,15,2760,0,STEADY,267,5.17034,3.52902,0.310375,0.299625,0.0262172,209,7,0,8,4,0,3,56,104,0,48,37,c79f418b,0
25,25,2,1,0,2100000025,1,1,0,1105,1,0,66,21,3690,0,STEADY,369,6.07505,4.72456,0.169743,0.620596,0.230352,259,79,0,17,2,0,2,28,104,0,48,28,c79f418b,0
26,26,3,2,0,2100000026,0,2,1,1152,1,23,0,22,3930,0,STEADY,384,3.59639,5.41874,0.302148,0.169271,0.289062,78,18,1,13,0,0,8,106,85,0,0,66,c79f418b,0
26,26,3,2,0,2100000026,1,2,0,1009,1,0,62,19,3520,0,STEADY,337,3.63001,5.29214,0.239347,0.0563798,0.35905,100,48,2,4,0,0,13,44,108,0,0,23,c79f418b,0
27,27,4,3,0,2100000027,0,3,0,2700,3,32,47,48,8260,0,STEADY,900,4.29363,4.09849,0.164644,0.483333,0.246667,328,74,46,1,0,0,1,102,113,0,0,14,c79f418b,0
27,27,4,3,0,2100000027,1,3,0,2446,1,0,47,43,7500,0,STEADY,816,4.04529,3.76613,0.15394,0.430147,0.21201,626,159,38,1,0,0,4,102,145,0,0,178,c79f418b,0
28,28,5,4,0,2100000028,0,0,1,1966,1,45,0,32,6310,0,STEADY,656,4.32466,4.0933,0.180816,0.621951,0.324695,0,0,11,20,1,0,0,141,66,0,0,0,c79f418b,0
28,28,5,4,0,2100000028,1,0,0,1315,1,0,33,22,4470,0,STEADY,439,5.00179,3.14976,0.215285,0.605923,0.321185,147,59,9,12,1,0,0,108,111,0,0,125,c79f418b,0
29,29,6,5,0,2100000029,0,1,0,826,2,74,131,13,2880,0,STEADY,276,6.00855,3.79532,0.476522,0.692029,0.0543478,0,0,0,5,7,0,1,0,28,0,21,0,c79f418b,0
29,29,6,5,0,2100000029,1,1,0,1231,2,48,91,21,4120,0,STEADY,411,5.43931,3.112,0.285231,0.625304,0.10219,0,0,5,6,8,0,2,40,54,0,52,21,c79f418b,0
30,30,7,0,0,2100000030,0,2,1,719,1,73,0,18,2420,0,STEADY,240,4.01681,7.11962,0.212454,0.0833333,0.795833,0,0,14,3,0,1,0,100,52,0,16,2,c79f418b,0
30,30,7,0,0,2100000030,1,2,0,867,1,0,48,20,2930,0,STEADY,289,3.79787,7.00331,0.188356,0.110727,0.802768,41,38,13,3,0,1,3,52,125,0,20,0,c79f418b,0
31,31,8,1,0,2100000031,0,3,1,900,1,21,0,18,3090,0,STEADY,300,4.75131,4.13348,0.233733,0.586667,0.17,126,32,2,14,1,0,1,116,120,9,0,0,c79f418b,0
31,31,8,1,0,2100000031,1,3,1,1078,1,27,0,21,3600,0,STEADY,360,4.93343,4.20473,0.204111,0.808333,0.075,40,0,2,17,1,0,1,116,114,9,0,0,c79f418b,0
32,32,9,2,0,2100000032,0,0,0,2700,3,59,96,45,8940,0,STEADY,900,3.40259,2.63805,0.198989,0.0966667,0.545556,0,0,22,0,6,4,13,57,62,0,0,129,c79f418b,0
32,32,9,2,0,2100000032,1,0,1,2700,3,66,78,46,8880,0,STEADY,900,3.88131,3.03105,0.229922,0.126667,0.591111,0,0,31,0,13,1,1,85,55,0,0,162,c79f418b,0
33,33,10,3,0,2100000033,0,1,0,589,1,0,47,12,2040,0,STEADY,197,4.253,2.19749,0.367513,0.177665,0.456853,55,48,8,1,2,0,1,77,152,0,0,114,c79f418b,0
33,33,10,3,0,2100000033,1,1,0,819,1,0,39,15,2780,0,STEADY,273,4.56942,2.39145,0.308022,0.216117,0.410256,161,78,10,2,0,0,3,85,152,0,0,95,c79f418b,0
34,34,11,4,0,2100000034,0,2,0,2375,2,12,110,43,7510,0,STEADY,792,4.68533,5.33551,0.135663,0.558081,0.136364,581,74,0,41,2,0,0,32,128,0,0,0,c79f418b,0
34,34,11,4,0,2100000034,1,2,0,1788,2,22,51,33,5660,0,STEADY,596,4.56631,2.61857,0.149698,0.63255,0.218121,462,121,3,28,2,0,0,102,118,0,0,296,c79f418b,0
35,35,12,5,0,2100000035,0,3,0,1816,1,0,111,33,5690,0,STEADY,606,9.41854,11.6031,0.173226,0.665017,0.188119,496,81,25,2,0,2,4,0,110,9,10,36,c79f418b,0
35,35,12,5,0,2100000035,1,3,0,644,1,0,83,13,2300,0,STEADY,215,4.47728,4.01174,0.320372,0.130233,0.386047,80,64,10,0,0,2,1,28,110,9,10,37,c79f418b,0
36,36,13,0,0,2100000036,0,0,0,535,1,0,55,11,2200,0,STEADY,179,6.6799,2.81636,0.273911,0.150838,0.329609,122,56,3,4,0,1,3,49,93,0,13,172,c79f418b,0
36,36,13,0,0,2100000036,1,0,0,226,1,0,52,6,1230,0,STEADY,76,7.11612,1.93201,0.400789,0.263158,0.25,19,12,3,3,0,0,0,52,93,0,0,154,c79f418b,0
37,37,14,1,0,2100000037,0,1,0,1711,1,0,45,31,5560,0,STEADY,571,2.52383,2.49387,0.178862,0.0595447,0.791594,227,185,25,1,1,0,4,68,150,0,0,193,c79f418b,0
37,37,14,1,0,2100000037,1,1,0,2664,1,0,11,47,8540,0,STEADY,888,2.55063,2.64679,0.173142,0.0135135,0.81982,99,85,31,1,0,0,15,102,150,0,0,13,c79f418b,0
38,38,15,2,0,2100000038,0,2,1,1720,1,44,0,31,5600,0,STEADY,574,4.01706,4.76035,0.307213,0.541812,0.391986,0,0,19,4,0,1,7,118,60,0,0,0,c79f418b,0
38,38,15,2,0,2100000038,1,2,1,693,1,48,0,14,2530,0,STEADY,231,4.33294,3.28784,0.359978,0.593074,0.225108,0,0,7,5,0,1,1,118,56,0,0,139,c79f418b,0
39,39,16,3,0,2100000039,0,3,0,2700,3,16,45,41,8640,0,STEADY,900,3.22025,2.14228,0.187656,0.287778,0.126667,483,26,2,11,0,15,13,70,98,0,32,0,c79f418b,0
39,39,16,3,0,2100000039,1,3,1,2642,1,2,0,40,8480,0,STEADY,881,3.10952,1.99072,0.190363,0.244041,0.177072,682,109,2,9,1,15,13,115,112,0,52,47,c79f418b,0
40,0,24,5,0,2100000040,0,1,1,2250,1,21,0,38,6620,0,STEADY,750,4.12706,6.34659,0.22364,0.286667,0.382667,617,274,0,35,0,1,2,125,92,0,0,0,c79f418b,0
40,0,24,5,0,2100000040,1,1,0,1440,1,0,15,26,4650,0,STEADY,480,3.96672,5.49308,0.323969,0.222917,0.533333,334,238,1,18,0,1,6,110,113,0,0,0,c79f418b,0
41,1,25,0,0,2100000041,0,2,0,2356,2,85,5,44,7280,0,STEADY,786,3.7328,3.03162,0.141387,0.562341,0.361323,0,0,7,32,0,3,2,99,51,0,247,303,c79f418b,0
41,1,25,0,0,2100000041,1,2,0,1448,2,88,34,29,4650,0,STEADY,483,3.85602,2.8887,0.174586,0.658385,0.293996,0,0,10,14,1,3,1,70,48,0,197,286,c79f418b,0
42,2,26,1,0,2100000042,0,3,1,260,1,41,0,6,1230,0,STEADY,87,7.40143,7.13047,0.511897,0.988506,0.0114943,0,0,3,3,0,0,0,108,53,0,0,0,c79f418b,0
42,2,26,1,0,2100000042,1,3,1,257,1,39,0,6,1230,0,STEADY,86,6.99875,6.93997,0.515465,0.94186,0,0,0,3,3,0,0,0,108,55,0,0,0,c79f418b,0
43,3,27,2,0,2100000043,0,0,0,933,1,0,54,19,3290,0,STEADY,311,4.23456,2.48039,0.206785,0.273312,0.382637,90,34,17,0,0,1,1,91,106,0,15,67,c79f418b,0
43,3,27,2,0,2100000043,1,0,0,1683,1,0,35,32,5500,0,STEADY,561,4.51076,5.59766,0.172487,0.256684,0.112299,40,25,30,0,0,1,1,110,106,0,15,67,c79f418b,0
44,4,28,3,0,2100000044,0,1,0,523,1,0,61,10,1710,0,STEADY,175,7.21636,5.97126,0.53016,0.725714,0.0742857,36,0,3,4,1,1,1,46,134,11,0,0,c79f418b,0
44,4,28,3,0,2100000044,1,1,0,829,1,0,111,15,2670,0,STEADY,277,6.52144,4.17707,0.37665,0.407942,0.263538,50,44,0,11,0,2,2,0,149,26,0,103,c79f418b,0
45,5,29,4,0,2100000045,0,2,1,1846,1,47,0,33,5920,0,STEADY,616,2.9563,3.85742,0.170252,0.423701,0.0909091,240,14,13,7,2,8,3,102,94,0,19,84,c79f418b,0
45,5,29,4,0,2100000045,1,2,1,1846,1,75,0,32,6080,0,STEADY,616,3.01465,5.18692,0.164383,0.204545,0.0714286,0,0,6,3,1,9,13,102,66,0,5,0,c79f418b,0
46,6,30,5,0,2100000046,0,3,0,1712,1,0,44,29,5340,0,STEADY,571,3.80291,3.10746,0.238792,0.0437828,0.394046,284,125,20,0,2,0,7,78,131,0,0,30,c79f418b,0
46,6,30,5,0,2100000046,1,3,0,1438,1,0,71,26,4710,0,STEADY,480,4.13435,3.69621,0.232052,0.06875,0.358333,167,72,21,0,2,0,3,54,131,0,0,0,c79f418b,0
47,7,31,0,0,2100000047,0,0,0,594,1,0,91,12,2200,0,STEADY,198,3.97964,3.00878,0.332955,0.212121,0.292929,41,16,1,7,0,1,3,50,100,0,0,128,c79f418b,0
47,7,31,0,0,2100000047,1,0,0,1605,1,0,51,31,5180,0,STEADY,535,3.29292,8.81811,0.189879,0.186916,0.343925,130,93,6,21,0,1,3,90,100,0,0,25,c79f418b,0
48,8,32,1,0,2100000048,0,1,1,2024,1,17,0,35,6740,0,STEADY,675,3.73686,2.43454,0.251778,0.186667,0.173333,100,26,11,8,0,1,15,121,99,0,40,228,c79f418b,0
48,8,32,1,0,2100000048,1,1,0,1359,1,0,46,24,4730,0,STEADY,453,4.77809,2.93167,0.246766,0.280353,0.275938,179,50,7,7,0,2,8,75,116,0,30,239,c79f418b,0
49,9,33,2,0,2100000049,0,2,0,2699,1,0,65,46,8600,0,STEADY,900,3.30151,5.39198,0.183772,0.0211111,0.542222,53,24,3,9,0,0,34,87,149,0,0,0,c79f418b,0
49,9,33,2,0,2100000049,1,2,0,2635,1,0,84,46,8470,0,STEADY,879,3.53453,4.0551,0.170347,0.0420933,0.620023,227,92,6,13,1,0,26,68,153,4,0,55,c79f418b,0
50,10,34,3,0,2100000050,0,3,1,1377,1,100,0,25,4410,0,STEADY,459,4.69634,3.48106,0.228704,0.135076,0.525054,0,0,17,8,0,0,0,140,24,0,0,164,c79f418b,0
50,10,34,3,0,2100000050,1,3,0,534,1,0,6,11,2060,0,STEADY,178,6.28946,3.89312,0.28309,0.308989,0.264045,29,9,6,3,1,0,1,134,124,0,0,66,c79f418b,0
51,11,35,4,0,2100000051,0,0,1,2635,1,62,0,44,8720,0,STEADY,879,3.37512,4.28472,0.156286,0.294653,0.232082,0,0,9,16,0,10,9,110,163,108,49,51,c79f418b,0
51,11,35,4,0,2100000051,1,0,0,2375,1,0,17,42,7600,0,STEADY,792,3.34771,3.39906,0.132746,0.165404,0.306818,63,28,14,8,0,7,13,102,179,62,10,208,c79f418b,0
52,12,36,5,0,2100000052,0,1,0,884,1,0,27,14,2840,0,STEADY,295,4.24251,3.36329,0.506424,0.315254,0.0677966,85,5,2,2,6,2,2,66,111,0,0,26,c79f418b,0
52,12,36,5,0,2100000052,1,1,0,986,1,0,55,17,3310,0,STEADY,329,4.36792,4.56386,0.314286,0.337386,0.0455927,127,5,3,2,7,1,4,38,111,0,0,71,c79f418b,0
53,13,37,0,0,2100000053,0,2,0,710,1,0,109,13,2820,0,STEADY,237,4.47043,2.786,0.26846,0.400844,0.552743,85,57,5,0,7,1,0,41,104,0,0,159,c79f418b,0
53,13,37,0,0,2100000053,1,2,0,809,1,0,92,15,3030,0,STEADY,270,5.16616,5.16436,0.224722,0.218519,0.651852,127,90,6,0,3,1,5,58,104,0,0,42,c79f418b,0
54,14,38,1,0,2100000054,0,3,0,2700,3,19,82,47,8040,0,STEADY,900,1.82321,1.89471,0.429467,0.0288889,0.0766667,211,11,0,17,0,16,14,22,94,0,45,0,c79f418b,0
54,14,38,1,0,2100000054,1,3,0,970,1,0,104,18,3120,0,STEADY,324,2.17529,2.20132,0.322299,0.0154321,0.0925926,85,5,0,6,0,5,7,0,113,0,34,0,c79f418b,0
55,15,39,2,0,2100000055,0,0,1,2700,3,47,28,49,8450,0,STEADY,900,3.09486,1.80314,0.241433,0.421111,0.232222,296,135,0,45,0,4,0,86,71,0,13,83,c79f418b,0
55,15,39,2,0,2100000055,1,0,1,2700,3,40,4,49,8480,0,STEADY,900,3.23168,2.02704,0.176267,0.493333,0.291111,334,155,0,44,0,4,1,110,78,0,41,167,c79f418b,0
56,16,0,3,0,2100000056,0,1,0,1100,1,0,52,18,4070,0,STEADY,367,5.18377,4.61179,0.344441,0.26703,0.392371,50,34,3,9,0,1,5,61,115,0,0,88,c79f418b,0
56,16,0,3,0,2100000056,1,1,0,1170,1,0,8,20,4310,0,STEADY,390,4.74063,2.94766,0.219346,0.207692,0.394872,61,43,7,8,0,1,4,105,115,0,0,106,c79f418b,0
57,17,1,4,0,2100000057,0,2,0,2125,1,0,81,32,6560,0,STEADY,709,5.3176,5.33704,0.502412,0.293371,0.362482,29,5,2,5,0,10,15,69,130,48,0,137,c79f418b,0
57,17,1,4,0,2100000057,1,2,0,2269,1,0,59,35,7400,0,STEADY,757,3.95872,5.65355,0.356314,0.301189,0.187583,162,8,0,4,0,12,19,77,162,66,0,61,c79f418b,0
58,18,2,5,0,2100000058,0,3,0,1059,1,0,80,19,3070,0,STEADY,353,4.66766,2.64728,0.322544,0.189802,0.172805,97,20,14,5,0,0,0,14,129,0,0,62,c79f418b,0
58,18,2,5,0,2100000058,1,3,0,1161,1,0,52,20,3200,0,STEADY,387,3.56563,3.04767,0.278483,0.118863,0.193798,162,58,15,5,0,0,0,42,129,0,0,64,c79f418b,0
59,19,3,0,0,2100000059,0,0,1,544,1,55,0,12,2100,0,STEADY,182,5.29539,4.38758,0.348214,0.346154,0.412088,0,0,10,0,0,1,1,100,77,0,17,55,c79f418b,0
59,19,3,0,0,2100000059,1,0,1,706,1,54,0,15,2610,0,STEADY,236,4.25015,2.60392,0.291314,0.275424,0.415254,0,0,13,0,0,2,0,103,78,0,23,99,c79f418b,0
60,20,4,1,0,2100000060,0,1,1,616,1,65,0,12,2520,0,STEADY,206,5.63049,3.19051,0.26767,0.402913,0.26699,0,0,7,2,1,2,0,127,37,0,9,47,c79f418b,0
60,20,4,1,0,2100000060,1,1,1,615,1,90,0,12,2610,0,STEADY,205,6.69928,3.10047,0.396024,0.439024,0.307317,0,0,6,3,0,3,0,123,12,0,0,122,c79f418b,0
61,21,5,2,0,2100000061,0,2,1,2399,1,60,0,44,7580,0,STEADY,800,3.085,2.75684,0.187237,0.005,0.2625,0,0,42,0,1,0,1,141,64,0,0,126,c79f418b,0
61,21,5,2,0,2100000061,1,2,1,2555,1,24,0,47,8060,0,STEADY,852,3.02388,2.19267,0.123638,0.00821596,0.230047,64,20,42,2,2,0,1,141,100,0,0,182,c79f418b,0
62,22,6,3,0,2100000062,0,3,0,732,2,135,131,12,2940,0,STEADY,244,5.79324,4.77611,0.285111,0.553279,0.110656,0,0,0,6,3,0,3,0,40,0,16,0,c79f418b,0
62,22,6,3,0,2100000062,1,3,0,1207,1,0,53,18,4410,0,STEADY,403,3.7006,2.65926,0.213866,0.315136,0.290323,105,58,0,9,5,0,4,78,175,0,50,0,c79f418b,0
63,23,7,4,0,2100000063,0,0,0,1765,1,0,28,32,5770,0,STEADY,589,3.16362,7.13484,0.205526,0.168081,0.49236,386,187,2,17,1,0,12,72,117,12,0,68,c79f418b,0
63,23,7,4,0,2100000063,1,0,0,1790,1,0,4,32,5890,0,STEADY,597,2.94494,5.17284,0.19103,0.142379,0.522613,59,10,2,13,1,0,16,96,119,14,0,11,c79f418b,0
64,24,8,5,0,2100000064,0,1,0,1816,1,0,40,28,5840,0,STEADY,606,3.59038,6.43988,0.240767,0.268977,0.153465,85,8,2,10,0,6,10,76,125,0,83,0,c79f418b,0
64,24,8,5,0,2100000064,1,1,0,1017,1,0,82,17,3280,0,STEADY,339,4.58864,6.7525,0.315678,0.262537,0.333333,76,9,3,3,0,3,8,34,125,0,40,0,c79f418b,0
65,25,9,0,0,2100000065,0,2,0,2696,1,0,86,49,8440,0,STEADY,899,4.40543,3.98471,0.225323,0.448276,0.233593,510,167,2,40,6,0,1,105,104,0,18,472,c79f418b,0
65,25,9,0,0,2100000065,1,2,0,2700,3,86,70,49,8570,0,STEADY,900,3.60299,4.67059,0.337011,0.364444,0.233333,0,0,0,41,4,0,4,112,18,0,64,34,c79f418b,0
66,26,10,1,0,2100000066,0,3,0,1328,1,0,110,23,4240,0,STEADY,443,3.26995,2.69603,0.335282,0.17833,0.137698,241,7,0,12,0,0,11,14,108,0,0,0,c79f418b,0
66,26,10,1,0,2100000066,1,3,0,1286,1,0,90,23,4210,0,STEADY,429,3.06915,2.30323,0.304499,0.149184,0.184149,285,54,0,13,0,0,10,34,108,0,0,0,c79f418b,0
67,27,11,2,0,2100000067,0,0,0,2700,3,44,31,48,8640,0,STEADY,900,3.98812,4.34483,0.174444,0.404444,0.282222,340,28,36,3,0,0,9,194,101,0,0,92,c79f418b,0
67,27,11,2,0,2100000067,1,0,0,2700,3,110,85,48,8430,0,STEADY,900,3.52898,2.89175,0.268544,0.377778,0.273333,0,0,43,3,0,0,2,116,35,0,0,186,c79f418b,0
68,28,12,3,0,2100000068,0,1,0,782,1,0,53,13,2550,0,STEADY,261,4.72434,5.32427,0.353831,0.609195,0.356322,43,17,3,8,1,0,1,58,111,0,0,0,c79f418b,0
