case,species,opponent,arena,weather,seed,seat,style,score,ticks,reason,own_hp,enemy_hp,casts,energy_spent,overflow,personality,decisions,distance,objective_distance,mean_energy,stationary_fraction,retreat_fraction,low_hp_decisions,low_hp_retreats,casts_1,casts_2,casts_3,casts_4,casts_5,damage,damage_taken,healed,shielded,control,model_checksum,opponent_checksum
0,0,17,0,0,2100000000,0,0,1,480,1,13,0,12,1900,0,STEADY,160,3.17401,2.82706,0.298594,0.15625,0.2875,15,5,4,6,0,0,2,99,100,0,0,43,4a424577,0
0,0,17,0,0,2100000000,1,0,0,1037,1,0,97,22,3380,0,STEADY,346,3.03454,5.01901,0.201517,0.132948,0.534682,51,32,9,10,0,0,3,38,113,0,0,10,4a424577,0
1,1,18,1,0,2100000001,0,1,1,865,1,36,0,20,2790,0,STEADY,289,2.86001,2.0193,0.174567,0.280277,0.134948,29,7,14,3,0,1,2,129,100,0,32,85,4a424577,0
1,1,18,1,0,2100000001,1,1,0,1074,1,0,56,23,3400,0,STEADY,358,3.49612,3.10651,0.180768,0.304469,0.0418994,193,15,12,8,0,1,2,73,136,0,22,62,4a424577,0
2,2,19,2,0,2100000002,0,2,0,272,1,0,30,6,1230,0,STEADY,91,8.14419,5.539,0.406648,0.527473,0,23,0,3,3,0,0,0,102,94,0,0,0,4a424577,0
2,2,19,2,0,2100000002,1,2,0,381,1,0,23,8,1570,0,STEADY,127,6.92888,4.77436,0.308228,0.456693,0,59,0,3,5,0,0,0,109,94,0,0,0,4a424577,0
3,3,20,3,0,2100000003,0,3,0,703,1,0,72,14,2480,0,STEADY,235,4.07093,3.36126,0.286723,0.27234,0.0297872,58,2,12,1,0,1,0,22,106,0,15,0,4a424577,0
3,3,20,3,0,2100000003,1,3,0,541,1,0,46,12,2140,0,STEADY,181,4.09617,2.67587,0.291906,0.331492,0.00552486,61,0,10,1,0,1,0,44,106,0,7,0,4a424577,0
4,4,21,4,0,2100000004,0,0,0,514,1,0,32,13,2120,0,STEADY,172,3.31726,1.90767,0.239267,0.383721,0.0755814,31,0,5,5,1,0,2,92,123,0,0,101,4a424577,0
4,4,21,4,0,2100000004,1,0,0,838,1,0,56,20,3140,0,STEADY,280,3.70755,2.29846,0.1804,0.303571,0.0214286,66,1,9,7,1,0,3,68,123,0,0,179,4a424577,0
5,5,22,5,0,2100000005,0,1,1,973,1,25,0,18,2880,0,STEADY,325,4.7666,4.10819,0.377369,0.44,0.116923,35,0,11,1,3,2,1,175,116,0,0,25,4a424577,0
5,5,22,5,0,2100000005,1,1,0,1372,1,0,6,29,4040,0,STEADY,458,2.77021,3.69865,0.181954,0.427948,0.10262,115,41,23,1,1,2,2,169,141,0,20,149,4a424577,0
6,6,23,0,0,2100000006,0,2,0,2182,1,0,89,40,7000,0,STEADY,728,2.94064,5.33608,0.0983791,0.00686813,0.351648,88,7,37,1,1,0,1,32,131,0,0,28,4a424577,0
6,6,23,0,0,2100000006,1,2,1,1286,1,54,0,25,4420,0,STEADY,429,3.17226,2.59426,0.125198,0.00699301,0.312354,0,0,23,1,1,0,0,118,77,0,0,217,4a424577,0
7,7,24,1,0,2100000007,0,3,1,1063,1,70,0,25,3400,0,STEADY,355,1.93065,2.31127,0.118563,0.0366197,0.0253521,0,0,20,3,0,1,1,125,30,0,0,60,4a424577,0
7,7,24,1,0,2100000007,1,3,1,1366,1,85,0,31,4120,0,STEADY,456,1.81567,1.96329,0.0927412,0.0285088,0.0745614,0,0,26,3,0,1,1,125,15,0,0,37,4a424577,0
8,8,25,2,0,2100000008,0,0,0,1006,1,0,13,22,3220,0,STEADY,336,3.51051,2.41811,0.186845,0.145833,0.392857,234,108,7,0,13,1,1,91,116,0,0,262,4a424577,0
8,8,25,2,0,2100000008,1,0,0,1016,1,0,22,22,3320,0,STEADY,339,3.43543,2.66327,0.164661,0.150442,0.39823,168,74,9,1,11,1,0,82,116,0,10,189,4a424577,0
9,9,26,3,0,2100000009,0,1,1,2700,3,20,10,57,7390,0,STEADY,900,2.67762,1.91911,0.0924944,0.02,0.0266667,84,0,2,52,1,0,2,98,133,4,0,87,4a424577,0
9,9,26,3,0,2100000009,1,1,0,745,1,0,10,17,2630,0,STEADY,249,3.04539,3.21392,0.21492,0.0682731,0.0763052,91,1,2,12,1,1,1,98,161,12,0,125,4a424577,0
10,10,27,4,0,2100000010,0,2,1,2274,1,109,0,42,7300,0,STEADY,758,2.2924,1.69244,0.108852,0.0395778,0.192612,0,0,38,3,1,0,0,145,15,0,0,232,4a424577,0
10,10,27,4,0,2100000010,1,2,0,1704,1,0,38,32,5580,0,STEADY,568,3.52748,6.14244,0.110607,0.0246479,0.130282,269,34,29,2,1,0,0,107,124,0,0,22,4a424577,0
11,11,28,5,0,2100000011,0,3,0,841,1,0,35,17,2760,0,STEADY,281,3.38201,6.47264,0.296317,0.113879,0.117438,44,25,10,3,1,1,2,68,117,0,10,59,4a424577,0
11,11,28,5,0,2100000011,1,3,1,1387,1,55,0,30,4120,0,STEADY,463,2.2027,3.58948,0.154492,0.0604752,0.0280778,0,0,25,2,1,1,1,111,62,0,10,34,4a424577,0
12,12,29,0,0,2100000012,0,0,1,1250,1,84,0,24,4300,0,STEADY,417,3.67042,7.3681,0.190552,0.304556,0.390887,0,0,9,2,8,3,2,102,27,0,0,45,4a424577,0
12,12,29,0,0,2100000012,1,0,1,1129,1,41,0,23,3750,0,STEADY,377,3.65545,7.48727,0.182268,0.201592,0.201592,1,1,12,1,6,2,2,102,70,0,0,37,4a424577,0
13,13,30,1,0,2100000013,0,1,0,305,1,0,101,8,1490,0,STEADY,102,5.84758,3.95806,0.466324,0.470588,0,47,0,5,0,1,0,2,24,104,0,0,0,4a424577,0
13,13,30,1,0,2100000013,1,1,0,350,1,0,91,9,1750,0,STEADY,117,5.30548,3.94759,0.338034,0.333333,0.042735,64,5,6,0,1,1,1,34,104,0,0,0,4a424577,0
14,14,31,2,0,2100000014,0,2,1,579,1,37,0,14,2080,0,STEADY,193,2.442,6.31232,0.247979,0.0414508,0.0414508,60,0,4,6,2,1,1,141,76,0,0,9,4a424577,0
14,14,31,2,0,2100000014,1,2,1,414,1,18,0,11,1600,0,STEADY,138,2.56751,6.99941,0.288551,0.0652174,0.0434783,31,1,3,5,1,1,1,141,95,0,9,9,4a424577,0
15,15,32,3,0,2100000015,0,3,0,905,1,0,89,18,2880,0,STEADY,302,4.64845,2.09184,0.31899,0.44702,0.115894,44,0,6,8,0,2,2,32,118,0,2,64,4a424577,0
15,15,32,3,0,2100000015,1,3,0,715,1,0,29,16,2410,0,STEADY,239,4.08589,4.79518,0.327008,0.317992,0.041841,42,2,8,5,0,1,2,92,118,0,4,56,4a424577,0
16,16,33,4,0,2100000016,0,0,1,1629,1,76,0,31,5470,0,STEADY,543,2.66269,8.40899,0.111077,0.0368324,0.145488,0,0,27,2,0,0,2,152,39,0,0,0,4a424577,0
16,16,33,4,0,2100000016,1,0,0,540,1,0,98,12,2210,0,STEADY,180,2.59445,4.83884,0.236194,0.0611111,0.0222222,54,0,9,1,1,0,1,54,115,0,0,0,4a424577,0
17,17,34,5,0,2100000017,0,1,0,523,1,0,28,7,1420,0,STEADY,175,5.55524,4.42766,0.713914,0.2,0.28,48,5,1,2,0,3,1,112,110,6,0,20,4a424577,0
17,17,34,5,0,2100000017,1,1,0,850,1,0,3,14,2500,0,STEADY,284,3.89336,3.06461,0.567324,0.292254,0.161972,30,9,4,2,0,5,3,137,113,21,0,130,4a424577,0
18,18,35,0,0,2100000018,0,2,1,2700,3,71,44,45,6230,0,STEADY,900,3.20285,2.25667,0.112264,0.02,0.187778,0,0,41,2,0,0,2,84,58,0,0,192,4a424577,0
18,18,35,0,0,2100000018,1,2,1,2700,3,17,58,45,6450,0,STEADY,900,3.74553,4.44697,0.136964,0.0544444,0.147778,69,33,40,5,0,0,0,52,112,0,0,46,4a424577,0
19,19,36,1,0,2100000019,0,3,0,641,1,0,31,13,2340,0,STEADY,214,4.02493,2.7907,0.245,0.336449,0.21028,57,1,10,1,0,1,1,62,132,0,22,21,4a424577,0
19,19,36,1,0,2100000019,1,3,0,775,1,0,3,16,2810,0,STEADY,259,3.94583,2.69966,0.196158,0.277992,0.208494,57,0,13,0,0,1,2,90,132,0,22,0,4a424577,0
20,20,37,2,0,2100000020,0,0,0,1877,1,0,96,35,6200,0,STEADY,626,4.35024,3.80039,0.106605,0.383387,0.428115,59,3,31,1,0,1,2,54,102,0,13,61,4a424577,0
20,20,37,2,0,2100000020,1,0,0,754,1,0,51,15,2770,0,STEADY,252,4.24632,2.7641,0.203571,0.400794,0.539683,42,30,12,1,0,1,1,99,102,0,19,106,4a424577,0
21,21,38,3,0,2100000021,0,1,0,1080,1,0,5,23,3420,0,STEADY,360,3.1417,7.05821,0.183625,0.0111111,0.136111,174,11,10,11,0,0,2,99,124,0,0,2,4a424577,0
21,21,38,3,0,2100000021,1,1,1,1849,1,14,0,38,5620,0,STEADY,617,2.59464,8.71134,0.113274,0.0145867,0.139384,501,66,14,20,1,0,3,104,110,0,0,29,4a424577,0
22,22,39,4,0,2100000022,0,2,0,1606,1,0,7,26,5780,0,STEADY,536,2.33448,1.48741,0.154662,0.179104,0.281716,207,70,11,4,7,0,4,107,175,0,42,120,4a424577,0
22,22,39,4,0,2100000022,1,2,0,1942,1,0,16,32,7000,0,STEADY,648,2.03701,2.22336,0.146997,0.106481,0.185185,235,51,12,4,9,0,7,98,175,0,72,135,4a424577,0
23,23,0,5,0,2100000023,0,3,1,613,1,45,0,15,2130,0,STEADY,205,3.33045,3.65199,0.343341,0.15122,0.0731707,0,0,9,5,0,0,1,113,78,18,0,0,4a424577,0
23,23,0,5,0,2100000023,1,3,1,1051,1,33,0,24,3190,0,STEADY,351,1.83037,3.01296,0.175356,0.048433,0.139601,128,23,19,3,0,0,2,113,84,12,0,9,4a424577,0
24,24,1,0,0,2100000024,0,0,0,415,1,0,75,10,1720,0,STEADY,139,3.56116,2.2797,0.356115,0.352518,0.280576,34,22,5,2,1,1,1,73,125,0,4,64,4a424577,0
24,24,1,0,0,2100000024,1,0,0,892,1,0,30,18,3120,0,STEADY,298,3.15248,1.96699,0.242282,0.38255,0.302013,69,30,9,5,1,1,2,120,125,0,20,66,4a424577,0
25,25,2,1,0,2100000025,0,1,0,348,1,0,47,8,1390,0,STEADY,116,4.24806,2.27415,0.506121,0.439655,0.0344828,54,4,1,5,1,1,0,47,104,0,24,150,4a424577,0
25,25,2,1,0,2100000025,1,1,0,556,1,0,52,12,2050,0,STEADY,186,4.13613,2.05733,0.310565,0.274194,0.107527,103,9,1,9,1,0,1,42,104,0,24,179,4a424577,0
26,26,3,2,0,2100000026,0,2,0,557,1,0,13,14,2040,0,STEADY,186,3.65936,2.77583,0.224919,0.112903,0.317204,45,8,8,4,0,0,2,93,108,0,0,30,4a424577,0
26,26,3,2,0,2100000026,1,2,1,676,1,55,0,16,2410,0,STEADY,226,2.58474,3.67219,0.211792,0.0884956,0.0176991,0,0,8,5,0,0,3,106,53,0,0,48,4a424577,0
27,27,4,3,0,2100000027,0,3,1,1064,1,43,0,21,3700,0,STEADY,355,4.17991,2.02767,0.196,0.464789,0.301408,185,82,18,1,0,0,2,136,102,0,0,99,4a424577,0
27,27,4,3,0,2100000027,1,3,1,1286,1,22,0,25,4350,0,STEADY,429,4.02501,1.89252,0.168986,0.431235,0.32634,269,119,23,1,0,0,1,123,123,0,0,168,4a424577,0
28,28,5,4,0,2100000028,0,0,1,1290,1,93,0,24,4330,0,STEADY,430,4.29689,2.15943,0.147442,0.493023,0.330233,0,0,2,19,0,1,2,141,18,0,0,556,4a424577,0
28,28,5,4,0,2100000028,1,0,1,978,1,75,0,19,3470,0,STEADY,326,3.74034,2.26041,0.189141,0.558282,0.266871,0,0,3,15,0,0,1,141,36,0,0,271,4a424577,0
29,29,6,5,0,2100000029,0,1,0,874,1,0,87,19,2960,0,STEADY,292,4.3913,1.35241,0.269144,0.667808,0.0513699,42,1,12,3,3,0,1,44,102,0,8,425,4a424577,0
29,29,6,5,0,2100000029,1,1,0,1377,1,0,113,27,4480,0,STEADY,459,4.17236,4.79882,0.229357,0.389978,0.16122,231,44,15,4,6,1,1,18,102,0,13,80,4a424577,0
30,30,7,0,0,2100000030,0,2,0,442,1,0,94,12,1800,0,STEADY,148,3.3265,4.41901,0.310932,0.121622,0.317568,68,26,9,3,0,0,0,6,125,0,0,0,4a424577,0
30,30,7,0,0,2100000030,1,2,0,739,1,0,39,19,2510,0,STEADY,247,2.93264,4.83096,0.213579,0.101215,0.246964,90,24,15,3,0,1,0,61,125,0,6,0,4a424577,0
31,31,8,1,0,2100000031,0,3,0,889,1,0,70,19,2880,0,STEADY,297,3.20475,1.87398,0.2117,0.306397,0.117845,100,18,9,8,0,1,1,46,132,0,12,10,4a424577,0
31,31,8,1,0,2100000031,1,3,0,857,1,0,46,19,2840,0,STEADY,286,3.31784,1.85123,0.178112,0.342657,0.188811,74,24,11,5,1,0,2,70,141,9,0,0,4a424577,0
32,32,9,2,0,2100000032,0,0,0,1864,1,0,89,34,6070,0,STEADY,622,3.35259,4.44327,0.0942122,0.0578778,0.332797,31,0,31,1,1,1,0,68,121,0,0,41,4a424577,0
32,32,9,2,0,2100000032,1,0,0,427,1,0,89,10,1870,0,STEADY,143,2.96991,4.93108,0.281189,0.125874,0.237762,35,0,7,0,2,0,1,68,121,0,0,0,4a424577,0
33,33,10,3,0,2100000033,0,1,1,586,1,30,0,14,2200,0,STEADY,196,3.62764,1.75304,0.315077,0.158163,0.0867347,38,4,4,1,7,1,1,124,122,0,0,95,4a424577,0
33,33,10,3,0,2100000033,1,1,0,503,1,0,68,11,1980,0,STEADY,168,3.98759,2.01313,0.347946,0.333333,0.107143,78,18,6,2,2,1,0,56,152,0,0,131,4a424577,0
34,34,11,4,0,2100000034,0,2,0,541,1,0,62,13,2130,0,STEADY,181,3.43129,5.79816,0.28768,0.281768,0.132597,88,8,5,5,0,2,1,67,140,0,0,0,4a424577,0
34,34,11,4,0,2100000034,1,2,0,598,1,0,13,14,2130,0,STEADY,200,3.27008,2.54027,0.2773,0.34,0.145,56,4,7,5,0,1,1,104,140,0,0,143,4a424577,0
35,35,12,5,0,2100000035,0,3,0,541,1,0,79,13,1950,0,STEADY,181,3.5336,4.60702,0.216271,0.0497238,0.0939227,57,11,3,7,0,1,2,32,101,0,0,0,4a424577,0
35,35,12,5,0,2100000035,1,3,0,536,1,0,47,13,1940,0,STEADY,179,3.41588,3.36516,0.217989,0.0670391,0.00558659,66,0,4,7,1,1,0,64,101,0,0,45,4a424577,0
36,36,13,0,0,2100000036,0,0,0,462,1,0,1,10,1870,0,STEADY,154,4.33182,2.92262,0.333636,0.162338,0.0584416,39,9,2,7,0,0,1,103,93,0,0,96,4a424577,0
36,36,13,0,0,2100000036,1,0,0,436,1,0,32,10,1840,0,STEADY,146,4.84674,2.24969,0.313836,0.143836,0.246575,88,31,2,8,0,0,0,72,93,0,0,81,4a424577,0
37,37,14,1,0,2100000037,0,1,0,978,1,0,26,20,3500,0,STEADY,326,2.64451,3.07152,0.174233,0.0276074,0.763804,87,75,18,0,1,0,1,87,150,0,0,48,4a424577,0
37,37,14,1,0,2100000037,1,1,0,633,1,0,9,14,2480,0,STEADY,211,2.88934,2.15601,0.240261,0.0473934,0.720379,41,35,12,0,1,0,1,104,150,0,0,66,4a424577,0
38,38,15,2,0,2100000038,0,2,1,465,1,32,0,11,1990,0,STEADY,155,5.24533,3.68821,0.300323,0.735484,0.0774194,12,0,5,5,0,1,0,118,72,0,0,0,4a424577,0
38,38,15,2,0,2100000038,1,2,1,418,1,44,0,10,1850,0,STEADY,140,5.19037,2.61661,0.386464,0.628571,0.164286,0,0,5,3,0,1,1,118,60,0,0,82,4a424577,0
39,39,16,3,0,2100000039,0,3,1,1036,1,41,0,22,3200,0,STEADY,346,2.68502,2.3556,0.218309,0.066474,0.0751445,12,0,16,2,0,2,2,115,73,0,27,80,4a424577,0
39,39,16,3,0,2100000039,1,3,1,733,1,53,0,16,2480,0,STEADY,245,3.09704,2.47125,0.254592,0.0734694,0.0938776,0,0,10,2,0,2,2,115,61,0,15,59,4a424577,0
40,0,24,5,0,2100000040,0,1,0,1138,1,0,22,25,3580,0,STEADY,380,4.6068,3.19398,0.264526,0.207895,0.155263,146,32,14,10,0,0,1,103,113,0,0,87,4a424577,0
40,0,24,5,0,2100000040,1,1,0,481,1,0,33,12,1920,0,STEADY,161,4.26401,3.85649,0.40705,0.180124,0.149068,54,15,5,5,0,1,1,92,113,0,0,3,4a424577,0
41,1,25,0,0,2100000041,0,2,1,667,1,39,0,16,2310,0,STEADY,223,2.79141,4.42111,0.201031,0.349776,0.058296,14,0,10,3,0,1,2,104,97,0,18,0,4a424577,0
41,1,25,0,0,2100000041,1,2,1,568,1,89,0,14,2040,0,STEADY,190,3.20176,1.92333,0.278711,0.573684,0.0578947,0,0,8,4,0,2,0,104,47,0,85,121,4a424577,0
42,2,26,1,0,2100000042,0,3,1,338,1,49,0,8,1600,0,STEADY,113,6.07229,5.59474,0.392124,0.646018,0.0973451,0,0,3,4,0,0,1,108,45,0,0,0,4a424577,0
42,2,26,1,0,2100000042,1,3,0,495,1,0,17,11,2040,0,STEADY,165,4.98178,3.86607,0.283152,0.49697,0.218182,58,27,2,8,0,0,1,91,94,0,0,0,4a424577,0
43,3,27,2,0,2100000043,0,0,0,410,1,0,134,10,1760,0,STEADY,137,5.92794,3.09475,0.394964,0.277372,0.284672,66,20,8,0,0,2,0,11,106,0,18,101,4a424577,0
43,3,27,2,0,2100000043,1,0,0,607,1,0,107,13,2360,0,STEADY,203,3.94732,2.27942,0.247044,0.275862,0.137931,40,0,10,1,1,1,0,38,106,0,10,160,4a424577,0
44,4,28,3,0,2100000044,0,1,0,419,1,0,56,10,1690,0,STEADY,140,6.09275,3.8991,0.559829,0.435714,0.05,40,6,2,5,0,1,2,51,136,13,0,0,4a424577,0
44,4,28,3,0,2100000044,1,1,1,540,1,51,0,14,2120,0,STEADY,180,4.54083,4.73183,0.401633,0.277778,0.0611111,0,0,7,4,0,1,2,111,85,13,0,0,4a424577,0
45,5,29,4,0,2100000045,0,2,1,1618,1,82,0,29,5280,0,STEADY,540,3.32364,5.80476,0.234204,0.27963,0.0444444,0,0,11,7,2,6,3,102,59,0,40,61,4a424577,0
45,5,29,4,0,2100000045,1,2,1,718,1,96,0,16,2520,0,STEADY,240,3.22455,3.39735,0.267792,0.441667,0.104167,0,0,10,2,1,2,1,102,45,0,4,92,4a424577,0
46,6,30,5,0,2100000046,0,3,0,2099,1,0,59,39,6830,0,STEADY,700,1.42294,2.34517,0.105607,0.0114286,0.04,86,5,36,1,1,0,1,66,131,0,0,48,4a424577,0
46,6,30,5,0,2100000046,1,3,1,2700,3,102,91,49,8460,0,STEADY,900,1.34093,2.674,0.104506,0.00111111,0.0344444,0,0,47,0,1,0,1,34,29,0,0,0,4a424577,0
47,7,31,0,0,2100000047,0,0,0,221,1,0,81,7,1280,0,STEADY,74,4.16358,3.26659,0.466351,0.202703,0.0405405,20,2,2,3,1,1,0,60,100,0,0,39,4a424577,0
47,7,31,0,0,2100000047,1,0,1,760,1,25,0,18,2600,0,STEADY,254,2.2515,3.50804,0.155256,0.0393701,0.0314961,11,0,13,3,1,1,0,141,75,0,0,36,4a424577,0
48,8,32,1,0,2100000048,0,1,0,580,1,0,67,12,2100,0,STEADY,194,4.73702,3.6742,0.309639,0.314433,0.0154639,39,0,10,1,0,0,1,54,116,0,0,55,4a424577,0
48,8,32,1,0,2100000048,1,1,0,1476,1,0,67,27,4840,0,STEADY,492,4.33773,5.46897,0.183699,0.199187,0.0873984,133,6,16,2,1,0,8,54,116,0,20,56,4a424577,0
49,9,33,2,0,2100000049,0,2,0,1975,1,0,13,39,6190,0,STEADY,659,3.07494,4.07462,0.1211,0.0136571,0.16085,29,4,4,23,1,0,11,139,173,24,0,0,4a424577,0
49,9,33,2,0,2100000049,1,2,0,1773,1,0,93,37,5430,0,STEADY,591,3.16338,3.36058,0.118173,0.0169205,0.152284,37,21,3,27,1,0,6,59,157,8,0,48,4a424577,0
50,10,34,3,0,2100000050,0,3,0,1039,1,0,76,21,3630,0,STEADY,347,3.81309,2.68156,0.184265,0.0835735,0.472622,73,45,18,3,0,0,0,64,124,0,0,113,4a424577,0
50,10,34,3,0,2100000050,1,3,1,983,1,13,0,20,3460,0,STEADY,328,3.57691,2.04778,0.198415,0.0792683,0.365854,61,20,17,3,0,0,0,140,111,0,0,113,4a424577,0
51,11,35,4,0,2100000051,0,0,1,871,1,21,0,19,3000,0,STEADY,291,2.96818,2.52454,0.175722,0.134021,0.106529,31,0,12,4,0,1,2,101,96,0,0,109,4a424577,0
51,11,35,4,0,2100000051,1,0,1,2200,1,58,0,41,7000,0,STEADY,734,3.32437,3.86989,0.140736,0.145777,0.099455,0,0,21,12,0,3,5,128,83,24,10,112,4a424577,0
52,12,36,5,0,2100000052,0,1,0,719,1,0,33,13,2210,0,STEADY,240,4.62913,6.18385,0.364229,0.2375,0.141667,109,9,6,1,4,1,1,60,111,0,0,0,4a424577,0
52,12,36,5,0,2100000052,1,1,0,524,1,0,48,11,1900,0,STEADY,175,3.92726,4.3758,0.298114,0.251429,0.0342857,80,6,5,1,3,1,1,45,111,0,0,47,4a424577,0
53,13,37,0,0,2100000053,0,2,0,779,1,0,88,16,2820,0,STEADY,260,5.03713,4.24457,0.199692,0.369231,0.365385,31,17,13,1,1,0,1,62,104,0,0,184,4a424577,0
53,13,37,0,0,2100000053,1,2,0,728,1,0,82,15,2680,0,STEADY,243,4.36359,2.46734,0.195535,0.197531,0.382716,32,17,12,0,1,0,2,68,104,0,0,194,4a424577,0
54,14,38,1,0,2100000054,0,3,1,801,1,46,0,19,2560,0,STEADY,267,1.90751,1.90055,0.173708,0.0449438,0.187266,0,0,7,9,1,1,1,104,67,0,0,18,4a424577,0
54,14,38,1,0,2100000054,1,3,1,1056,1,25,0,24,3240,0,STEADY,352,1.81371,1.9258,0.15956,0.03125,0.0909091,129,4,9,11,1,2,1,104,88,0,0,0,4a424577,0
55,15,39,2,0,2100000055,0,0,0,1433,1,0,6,31,4360,0,STEADY,478,2.82815,1.69475,0.136119,0.317992,0.171548,227,32,20,8,0,2,1,108,118,0,0,104,4a424577,0
55,15,39,2,0,2100000055,1,0,0,2251,1,0,8,45,6800,0,STEADY,751,2.79505,2.10737,0.152723,0.316911,0.0918775,196,14,20,20,0,3,2,106,118,0,0,307,4a424577,0
56,16,0,3,0,2100000056,0,1,0,301,1,0,78,8,1570,0,STEADY,101,6.00484,2.44906,0.418812,0.316832,0.217822,21,21,5,3,0,0,0,35,115,0,0,168,4a424577,0
56,16,0,3,0,2100000056,1,1,0,1410,1,0,50,27,4830,0,STEADY,470,3.14627,6.39087,0.135351,0.0510638,0.22766,337,102,23,2,1,0,1,63,115,0,0,26,4a424577,0
57,17,1,4,0,2100000057,0,2,1,451,1,18,0,11,1580,0,STEADY,151,3.09598,2.87047,0.376093,0.311258,0.0927152,27,3,6,2,0,1,2,136,72,6,0,32,4a424577,0
57,17,1,4,0,2100000057,1,2,0,508,1,0,2,12,1780,0,STEADY,170,3.19136,2.46684,0.4005,0.294118,0.170588,48,13,6,1,0,3,2,134,96,6,0,88,4a424577,0
58,18,2,5,0,2100000058,0,3,1,2043,1,18,0,35,4790,0,STEADY,681,2.31157,2.33934,0.123468,0.061674,0.116006,475,31,33,2,0,0,0,94,111,0,0,318,4a424577,0
58,18,2,5,0,2100000058,1,3,1,2295,1,21,0,39,5500,0,STEADY,765,2.30772,2.10498,0.124813,0.0849673,0.133333,456,28,35,3,0,0,1,94,108,0,0,320,4a424577,0
59,19,3,0,0,2100000059,0,0,0,931,1,0,22,19,3330,0,STEADY,311,4.20373,2.56149,0.212814,0.237942,0.369775,85,36,17,1,0,1,0,75,132,0,17,171,4a424577,0
59,19,3,0,0,2100000059,1,0,0,713,1,0,28,15,2640,0,STEADY,238,3.88423,2.3035,0.228046,0.176471,0.235294,80,1,12,0,0,1,2,75,132,0,22,0,4a424577,0
60,20,4,1,0,2100000060,0,1,1,991,1,21,0,19,3610,0,STEADY,331,4.55892,3.38315,0.212492,0.299094,0.377644,140,67,13,1,1,1,3,136,81,0,9,179,4a424577,0
60,20,4,1,0,2100000060,1,1,1,1643,1,86,0,31,5490,0,STEADY,548,3.66635,2.1462,0.131661,0.374088,0.472628,0,0,28,1,0,1,1,123,16,0,0,182,4a424577,0
61,21,5,2,0,2100000061,0,2,1,1324,1,70,0,30,4000,0,STEADY,442,2.89086,2.08009,0.120204,0.0158371,0.251131,0,0,4,24,1,0,1,141,54,0,0,187,4a424577,0
61,21,5,2,0,2100000061,1,2,1,1918,1,34,0,41,5620,0,STEADY,640,2.91546,3.51004,0.0941875,0.00625,0.301563,61,6,10,29,1,0,1,141,90,0,0,51,4a424577,0
62,22,6,3,0,2100000062,0,3,0,1358,1,0,59,23,4970,0,STEADY,453,2.51867,2.12283,0.165258,0.187638,0.125828,138,16,3,3,6,1,10,72,175,0,45,0,4a424577,0
62,22,6,3,0,2100000062,1,3,0,1395,1,0,9,23,5080,0,STEADY,465,2.71413,1.75176,0.15874,0.195699,0.107527,114,12,6,4,6,0,7,122,175,0,82,0,4a424577,0
63,23,7,4,0,2100000063,0,0,0,1465,1,0,2,29,4600,0,STEADY,489,2.44321,5.14528,0.166431,0.130879,0.130879,253,46,11,12,1,0,5,98,121,16,0,59,4a424577,0
63,23,7,4,0,2100000063,1,0,0,265,1,0,33,8,1310,0,STEADY,89,3.70939,2.92997,0.443371,0.235955,0.0786517,23,0,3,3,1,0,1,67,114,9,0,32,4a424577,0
64,24,8,5,0,2100000064,0,1,0,1363,1,0,61,27,3880,0,STEADY,455,3.8193,4.77033,0.208703,0.296703,0.151648,103,3,20,1,1,3,2,55,125,0,27,0,4a424577,0
64,24,8,5,0,2100000064,1,1,0,1675,1,0,53,34,5040,0,STEADY,559,4.22875,2.76182,0.154732,0.522361,0.0536673,250,8,24,3,1,4,2,63,125,0,20,573,4a424577,0
65,25,9,0,0,2100000065,0,2,0,1592,1,0,139,28,5150,0,STEADY,531,3.33448,8.04702,0.271977,0.167608,0.13371,182,25,0,15,4,0,9,14,104,0,41,83,4a424577,0
65,25,9,0,0,2100000065,1,2,0,1717,1,0,111,32,5710,0,STEADY,573,3.47937,6.63992,0.273237,0.183246,0.0924956,421,24,3,15,5,0,9,44,104,0,0,73,4a424577,0
66,26,10,1,0,2100000066,0,3,0,309,1,0,85,8,1370,0,STEADY,103,4.1041,2.34031,0.454854,0.194175,0.0970874,10,0,1,5,0,0,2,39,108,0,0,0,4a424577,0
66,26,10,1,0,2100000066,1,3,0,783,1,0,24,17,2650,0,STEADY,261,2.89838,2.11111,0.186724,0.114943,0.187739,102,29,6,9,0,0,2,100,108,0,0,0,4a424577,0
67,27,11,2,0,2100000067,0,0,0,2248,1,0,20,41,7140,0,STEADY,750,3.18868,2.06317,0.108327,0.286667,0.413333,263,99,38,2,0,0,1,133,145,0,0,262,4a424577,0
67,27,11,2,0,2100000067,1,0,1,1666,1,63,0,31,5480,0,STEADY,556,3.51574,2.70096,0.132158,0.334532,0.426259,0,0,28,3,0,0,0,165,82,0,0,218,4a424577,0
68,28,12,3,0,2100000068,0,1,0,527,1,0,71,11,2070,0,STEADY,176,4.40927,4.08901,0.308097,0.602273,0.193182,81,16,2,7,0,0,2,40,111,0,0,0,4a424577,0
68,28,12,3,0,2100000068,1,1,0,412,1,0,12,9,1770,0,STEADY,138,4.89668,2.68535,0.364819,0.550725,0.181159,47,18,3,5,0,0,1,99,111,0,0,95,4a424577,0
