case,species,opponent,arena,weather,seed,seat,style,score,ticks,reason,own_hp,enemy_hp,casts,energy_spent,overflow,personality,decisions,distance,objective_distance,mean_energy,stationary_fraction,retreat_fraction,low_hp_decisions,low_hp_retreats,casts_1,casts_2,casts_3,casts_4,casts_5,damage,damage_taken,healed,shielded,control,model_checksum,opponent_checksum
180,20,25,4,0,2150000180,1,0,0,1295,1,0,46,22,4123,0,STEADY,432,4.23089,3.0593,0.156419,0.525463,0.256944,72,16,18,1,1,2,0,58,102,0,0,248,e617ab48,0
181,21,26,5,0,2150000181,0,1,1,1438,1,15,0,21,3160,0,STEADY,480,3.11435,8.52677,0.156502,0.0354167,0.325,246,99,4,14,2,0,1,108,109,0,0,9,e617ab48,0
181,21,26,5,0,2150000181,1,1,0,2050,1,0,11,33,4852,0,STEADY,684,2.92539,5.33224,0.127146,0.00438596,0.305556,137,26,14,18,1,0,0,97,124,0,0,0,e617ab48,0
182,22,27,0,0,2150000182,0,2,1,1042,1,107,0,13,3334,0,STEADY,348,4.43531,7.61769,0.243098,0.117816,0.0373563,0,0,0,7,5,0,1,145,68,0,10,31,e617ab48,0
182,22,27,0,0,2150000182,1,2,0,2198,1,0,19,25,6303,0,STEADY,733,3.18983,5.67249,0.144723,0.150068,0.200546,340,92,3,12,7,0,3,126,175,0,27,113,e617ab48,0
183,23,28,1,0,2150000183,0,3,0,177,1,0,103,4,750,0,STEADY,59,6.05833,2.51612,0.836814,0.237288,0,13,0,0,3,1,0,0,0,105,0,0,76,e617ab48,0
183,23,28,1,0,2150000183,1,3,1,1081,1,34,0,19,2747,0,STEADY,361,2.0183,2.50484,0.188773,0.0637119,0.0110803,268,3,13,4,1,0,1,103,88,17,0,41,e617ab48,0
184,24,29,2,0,2150000184,0,0,1,874,1,75,0,19,2800,0,STEADY,292,3.08931,2.06765,0.180178,0.40411,0.123288,0,0,14,2,1,1,1,102,50,0,0,84,e617ab48,0
184,24,29,2,0,2150000184,1,0,1,1519,1,78,0,29,4403,0,STEADY,507,2.90737,1.98768,0.138945,0.451677,0.282051,0,0,20,4,1,2,2,102,47,0,20,92,e617ab48,0
185,25,30,3,0,2150000185,0,1,0,2081,1,0,27,20,3886,0,STEADY,694,3.12378,4.5412,0.160153,0.194524,0.054755,549,17,2,13,4,0,1,98,104,0,0,0,e617ab48,0
185,25,30,3,0,2150000185,1,1,0,464,1,0,104,5,1151,0,STEADY,155,4.21682,4.93687,0.302323,0.0774194,0,50,0,0,2,1,0,2,21,104,0,0,0,e617ab48,0
186,26,31,4,0,2150000186,0,2,1,778,1,50,0,17,2471,0,STEADY,260,2.92502,1.60576,0.236388,0.196154,0.153846,0,0,9,7,0,0,1,141,58,0,0,154,e617ab48,0
186,26,31,4,0,2150000186,1,2,1,631,1,67,0,15,2190,0,STEADY,211,2.47151,2.31747,0.211796,0.0900474,0.0616114,0,0,9,3,0,0,3,132,41,0,0,63,e617ab48,0
187,27,32,5,0,2150000187,0,3,0,979,1,0,104,16,2937,0,STEADY,327,4.35021,3.06799,0.293725,0.385321,0.122324,113,16,13,1,0,0,2,17,145,0,0,0,e617ab48,0
187,27,32,5,0,2150000187,1,3,0,1182,1,0,27,15,2915,0,STEADY,394,3.62369,3.46988,0.205596,0.266497,0.0583756,181,18,13,1,1,0,0,94,145,0,0,154,e617ab48,0
188,28,33,0,0,2150000188,0,0,1,675,1,11,0,12,2366,0,STEADY,225,3.80749,2.82031,0.22092,0.342222,0.502222,69,39,2,7,1,0,2,152,100,0,0,117,e617ab48,0
188,28,33,0,0,2150000188,1,0,1,687,1,13,0,12,2357,0,STEADY,229,3.86945,2.26966,0.217249,0.375546,0.528384,138,85,2,7,1,0,2,152,98,0,0,192,e617ab48,0
189,29,34,1,0,2150000189,0,1,0,802,1,0,77,14,2480,0,STEADY,268,4.08233,2.75138,0.268142,0.279851,0.466418,172,111,6,3,4,0,1,63,102,0,25,166,e617ab48,0
189,29,34,1,0,2150000189,1,1,0,650,1,0,66,12,2040,0,STEADY,217,4.13311,3.20911,0.311576,0.387097,0.419355,75,56,6,2,3,0,1,74,102,0,45,86,e617ab48,0
190,30,35,2,0,2150000190,0,2,1,1554,1,55,0,27,3247,0,STEADY,518,4.29269,6.71887,0.135367,0.034749,0.00579151,0,0,24,3,0,0,0,101,70,0,0,36,e617ab48,0
190,30,35,2,0,2150000190,1,2,1,1423,1,116,0,25,2978,0,STEADY,475,4.65845,4.99077,0.120846,0.0421053,0.00842105,0,0,21,2,0,1,1,110,9,0,14,25,e617ab48,0
191,31,36,3,0,2150000191,0,3,1,646,1,26,0,14,2049,0,STEADY,216,3.89013,1.77449,0.298597,0.439815,0.0972222,46,7,8,4,0,0,2,93,106,0,0,63,e617ab48,0
191,31,36,3,0,2150000191,1,3,1,565,1,26,0,12,1853,0,STEADY,189,3.74311,3.13028,0.331778,0.396825,0.142857,45,4,6,4,0,0,2,93,106,0,0,0,e617ab48,0
192,32,37,4,0,2150000192,0,0,1,2358,1,83,0,36,6371,0,STEADY,786,3.27135,6.6288,0.0965471,0.0419847,0.277354,0,0,33,0,1,1,1,150,38,0,0,35,e617ab48,0
192,32,37,4,0,2150000192,1,0,0,1685,1,0,76,29,5150,0,STEADY,562,3.51033,9.09807,0.103192,0.0551601,0.297153,285,127,26,0,1,1,1,74,121,0,0,9,e617ab48,0
193,33,38,5,0,2150000193,0,1,1,838,1,152,0,17,2569,0,STEADY,280,2.91863,2.77188,0.230736,0.0642857,0.0607143,0,0,4,2,10,0,1,104,0,0,0,128,e617ab48,0
193,33,38,5,0,2150000193,1,1,1,895,1,152,0,19,2802,0,STEADY,299,2.80591,2.54976,0.202268,0.09699,0.123746,0,0,4,2,12,0,1,104,0,0,0,173,e617ab48,0
194,34,39,0,0,2150000194,0,2,1,952,1,84,0,15,2645,0,STEADY,318,3.00135,4.13967,0.216387,0.232704,0.0754717,0,0,4,8,0,1,2,114,56,0,0,109,e617ab48,0
194,34,39,0,0,2150000194,1,2,1,1480,1,77,0,16,2952,0,STEADY,494,2.62726,4.40865,0.126686,0.159919,0.0688259,0,0,3,11,0,0,2,114,63,0,0,97,e617ab48,0
195,35,0,1,0,2150000195,0,3,0,1036,1,0,17,12,2090,0,STEADY,346,2.32088,1.95236,0.161639,0.0115607,0.0635838,134,0,4,6,0,1,1,92,101,0,9,73,e617ab48,0
195,35,0,1,0,2150000195,1,3,0,748,1,0,10,10,1828,0,STEADY,250,2.63759,2.22382,0.21862,0.048,0.04,120,5,4,4,1,1,0,99,101,0,10,31,e617ab48,0
196,36,1,2,0,2150000196,0,0,0,634,1,0,37,10,1914,0,STEADY,212,3.7138,3.18219,0.278406,0.25,0.306604,57,22,2,8,0,0,0,99,93,0,0,131,e617ab48,0
196,36,1,2,0,2150000196,1,0,0,760,1,0,74,15,2691,0,STEADY,254,3.57513,1.91468,0.207638,0.220472,0.307087,33,9,2,13,0,0,0,62,93,0,0,84,e617ab48,0
197,37,2,3,0,2150000197,0,1,1,1414,1,66,0,23,4203,0,STEADY,472,2.82158,3.12067,0.185771,0.108051,0.163136,0,0,21,0,2,0,0,94,84,0,0,94,e617ab48,0
197,37,2,3,0,2150000197,1,1,1,1054,1,14,0,20,3540,0,STEADY,352,2.73014,2.1346,0.192165,0.0710227,0.147727,79,4,18,0,1,1,0,94,136,0,0,118,e617ab48,0
198,38,3,4,0,2150000198,0,2,1,523,1,71,0,11,2053,0,STEADY,175,4.13748,3.87348,0.333337,0.634286,0.0914286,0,0,5,3,0,1,2,106,33,0,0,0,e617ab48,0
198,38,3,4,0,2150000198,1,2,1,715,1,8,0,14,2539,0,STEADY,239,4.21271,2.28556,0.259096,0.598326,0.238494,96,30,7,5,0,1,1,106,96,0,0,122,e617ab48,0
199,39,4,5,0,2150000199,0,3,0,1153,1,0,30,20,3615,0,STEADY,385,3.48639,3.49406,0.287543,0.241558,0.0285714,172,2,8,3,0,6,3,93,114,0,17,9,e617ab48,0
199,39,4,5,0,2150000199,1,3,0,690,1,0,123,10,2221,0,STEADY,230,5.58024,2.49103,0.535509,0.417391,0.0782609,70,17,0,3,0,5,2,0,114,0,17,314,e617ab48,0
200,0,12,1,0,2150000200,0,1,1,589,1,17,0,13,2170,0,STEADY,197,2.70609,2.5223,0.283589,0.137056,0.187817,86,18,6,2,1,1,3,111,96,0,0,0,e617ab48,0
200,0,12,1,0,2150000200,1,1,0,511,1,0,23,10,1685,0,STEADY,171,3.17981,2.31948,0.33107,0.204678,0.140351,72,11,4,4,1,1,0,88,113,0,0,7,e617ab48,0
201,1,13,2,0,2150000201,0,2,0,1066,1,0,46,14,2237,0,STEADY,356,2.93344,2.03812,0.159688,0.213483,0.0365169,179,8,7,5,0,1,1,58,136,0,22,123,e617ab48,0
201,1,13,2,0,2150000201,1,2,0,979,1,0,82,13,2504,0,STEADY,327,6.14235,5.88151,0.197373,0.211009,0.107034,73,19,0,9,0,2,2,22,136,0,36,22,e617ab48,0
202,2,14,3,0,2150000202,0,3,0,592,1,0,36,11,2118,0,STEADY,198,3.97287,3.04471,0.292495,0.494949,0.161616,62,21,3,7,0,0,1,77,94,0,0,0,e617ab48,0
202,2,14,3,0,2150000202,1,3,0,895,1,0,64,16,2960,0,STEADY,299,3.87433,4.32257,0.195334,0.491639,0.244147,76,18,3,12,0,0,1,49,94,0,0,7,e617ab48,0
203,3,15,4,0,2150000203,0,0,0,1171,1,0,26,20,3547,0,STEADY,391,2.39334,2.15362,0.169844,0.250639,0.16624,59,13,18,1,0,1,0,92,106,0,12,111,e617ab48,0
203,3,15,4,0,2150000203,1,0,0,1576,1,0,4,22,4039,0,STEADY,526,2.25046,5.70792,0.135979,0.231939,0.0171103,146,7,20,0,0,1,1,114,106,0,0,12,e617ab48,0
204,4,16,5,0,2150000204,0,1,0,787,1,0,59,18,2755,0,STEADY,263,4.39336,1.46107,0.339658,0.547529,0.110266,103,23,8,7,0,1,2,56,123,0,0,234,e617ab48,0
204,4,16,5,0,2150000204,1,1,0,1527,1,0,5,18,3373,0,STEADY,509,3.92055,5.82659,0.185029,0.198428,0.0667976,270,2,4,11,0,2,1,110,123,0,0,12,e617ab48,0
205,5,17,0,0,2150000205,0,2,0,556,1,0,59,7,1235,0,STEADY,186,2.74553,4.07389,0.199231,0.139785,0.123656,65,0,4,1,1,1,0,27,141,0,0,16,e617ab48,0
205,5,17,0,0,2150000205,1,2,0,820,1,0,88,7,1398,0,STEADY,274,2.66796,4.20375,0.148653,0.0583942,0.116788,103,0,3,1,0,1,2,0,141,0,0,56,e617ab48,0
206,6,18,1,0,2150000206,0,3,1,1125,1,45,0,19,3413,0,STEADY,375,2.11075,2.06537,0.151952,0.008,0.0986667,118,4,17,0,1,0,1,129,86,0,0,66,e617ab48,0
206,6,18,1,0,2150000206,1,3,1,1302,1,117,0,22,3931,0,STEADY,434,1.61055,1.88316,0.140795,0.00230415,0.0437788,0,0,20,0,1,0,1,129,14,0,0,8,e617ab48,0
207,7,19,2,0,2150000207,0,0,1,835,1,83,0,12,2068,0,STEADY,279,1.90315,5.96721,0.132534,0.0645161,0,0,0,7,3,0,1,1,132,17,0,0,25,e617ab48,0
207,7,19,2,0,2150000207,1,0,1,733,1,68,0,12,1956,0,STEADY,245,1.98288,4.03546,0.162171,0.0530612,0,0,0,7,2,0,1,2,132,32,0,0,14,e617ab48,0
208,8,20,3,0,2150000208,0,1,1,1093,1,15,0,19,3044,0,STEADY,365,3.76688,4.05598,0.216581,0.2,0.254795,273,85,8,1,8,1,1,94,101,0,10,156,e617ab48,0
208,8,20,3,0,2150000208,1,1,0,330,1,0,81,8,1449,0,STEADY,110,5.747,2.30401,0.5125,0.363636,0.0545455,23,6,5,1,1,1,0,21,116,0,10,223,e617ab48,0
209,9,21,4,0,2150000209,0,2,0,1776,1,0,60,24,5234,0,STEADY,592,3.3167,5.72211,0.241818,0.0219595,0.0320946,54,9,11,4,0,3,6,64,153,4,0,30,e617ab48,0
209,9,21,4,0,2150000209,1,2,1,1738,1,42,0,24,5103,0,STEADY,580,3.46911,5.53526,0.207584,0.0327586,0.0775862,12,4,10,5,1,1,7,124,111,4,0,31,e617ab48,0
210,10,22,5,0,2150000210,0,3,0,1759,1,0,47,27,4709,0,STEADY,587,2.75969,3.32336,0.133647,0.0800681,0.136286,287,39,25,2,0,0,0,128,124,0,0,60,e617ab48,0
210,10,22,5,0,2150000210,1,3,0,1576,1,0,70,24,4158,0,STEADY,526,1.97017,3.3987,0.13331,0.0247148,0.129278,147,31,22,2,0,0,0,105,124,0,0,11,e617ab48,0
211,11,23,0,0,2150000211,0,0,0,1159,1,0,105,9,2083,0,STEADY,387,2.39323,5.11455,0.138568,0.0310078,0.131783,215,23,3,2,0,2,2,18,141,24,10,4,e617ab48,0
211,11,23,0,0,2150000211,1,0,0,1165,1,0,76,12,2334,0,STEADY,389,2.57027,5.02532,0.131527,0.0437018,0.123393,133,15,6,2,0,3,1,53,153,36,20,29,e617ab48,0
212,12,24,1,0,2150000212,0,1,1,980,1,43,0,11,2246,0,STEADY,327,2.89618,7.4005,0.173003,0.12844,0.152905,152,35,4,1,3,1,2,125,68,0,0,38,e617ab48,0
212,12,24,1,0,2150000212,1,1,0,316,1,0,20,8,1400,0,STEADY,106,3.17244,2.85246,0.319198,0.358491,0.179245,30,8,4,1,1,1,1,105,111,0,0,88,e617ab48,0
213,13,25,2,0,2150000213,0,2,1,521,1,32,0,11,2013,0,STEADY,174,5.08948,4.06426,0.271891,0.41954,0.281609,0,0,8,1,2,0,0,104,72,0,0,65,e617ab48,0
213,13,25,2,0,2150000213,1,2,1,680,1,76,0,13,2370,0,STEADY,227,4.33122,3.39321,0.217833,0.396476,0.193833,0,0,10,1,2,0,0,104,28,0,0,146,e617ab48,0
214,14,26,3,0,2150000214,0,3,0,676,1,0,13,13,1889,0,STEADY,226,2.54666,1.66255,0.271164,0.0221239,0.0575221,122,2,3,7,1,1,1,95,113,0,0,79,e617ab48,0
214,14,26,3,0,2150000214,1,3,1,399,1,29,0,10,1533,0,STEADY,133,2.7973,1.96398,0.416038,0.120301,0.0526316,2,0,3,4,2,1,0,108,84,0,17,21,e617ab48,0
215,15,27,4,0,2150000215,0,0,0,1758,1,0,17,24,3592,0,STEADY,586,2.24052,1.79757,0.125391,0.267918,0.0614334,148,4,18,4,0,1,1,128,118,0,17,103,e617ab48,0
215,15,27,4,0,2150000215,1,0,0,1248,1,0,53,24,3389,0,STEADY,416,3.29716,1.79814,0.183685,0.322115,0.225962,233,41,16,6,0,2,0,92,118,0,24,261,e617ab48,0
216,16,28,5,0,2150000216,0,1,1,1113,1,11,0,18,3321,0,STEADY,371,3.3648,8.45449,0.161838,0.0943396,0.0916442,164,5,15,3,0,0,0,111,104,0,0,0,e617ab48,0
216,16,28,5,0,2150000216,1,1,1,777,1,108,0,13,2464,0,STEADY,259,2.72576,5.95577,0.2191,0.0849421,0.011583,0,0,10,2,1,0,0,111,7,0,0,0,e617ab48,0
217,17,29,0,0,2150000217,0,2,1,958,1,65,0,13,2645,0,STEADY,320,2.54802,7.65135,0.360319,0.178125,0.11875,0,0,3,2,0,4,4,102,55,24,0,16,e617ab48,0
217,17,29,0,0,2150000217,1,2,1,1882,1,79,0,18,4211,0,STEADY,628,2.88429,7.36823,0.504146,0.173567,0.0525478,0,0,2,5,0,8,3,102,43,40,0,11,e617ab48,0
218,18,30,1,0,2150000218,0,3,0,1433,1,0,56,24,3570,0,STEADY,478,3.33733,1.91458,0.162358,0.0857741,0.456067,237,121,19,2,0,0,3,66,129,0,0,0,e617ab48,0
218,18,30,1,0,2150000218,1,3,0,474,1,0,87,11,1910,0,STEADY,158,4.61152,2.42668,0.391038,0.183544,0.246835,108,39,7,4,0,0,0,38,129,0,0,0,e617ab48,0
219,19,31,2,0,2150000219,0,0,1,1042,1,77,0,19,3360,0,STEADY,348,4.00425,2.53591,0.172681,0.353448,0.428161,0,0,16,1,0,1,1,141,55,0,18,114,e617ab48,0
219,19,31,2,0,2150000219,1,0,1,814,1,66,0,15,2741,0,STEADY,272,4.12658,2.46527,0.204493,0.430147,0.308824,0,0,12,2,0,1,0,141,66,0,18,93,e617ab48,0
220,20,32,3,0,2150000220,0,1,0,680,1,0,71,11,2303,0,STEADY,227,5.43048,2.6419,0.297176,0.370044,0.193833,56,0,7,2,0,1,1,50,102,0,13,243,e617ab48,0
220,20,32,3,0,2150000220,1,1,0,574,1,0,73,9,1905,0,STEADY,192,5.50049,3.49169,0.354453,0.276042,0.302083,21,11,5,1,1,1,1,48,102,0,22,126,e617ab48,0
221,21,33,4,0,2150000221,0,2,0,1543,1,0,23,19,3259,0,STEADY,515,2.96263,5.61568,0.127565,0.0116505,0.126214,173,21,7,9,1,0,2,129,124,0,0,0,e617ab48,0
221,21,33,4,0,2150000221,1,2,0,424,1,0,74,10,1551,0,STEADY,142,2.60611,4.21232,0.259162,0.0422535,0.0211268,71,0,3,5,1,0,1,78,124,0,0,12,e617ab48,0
222,22,34,5,0,2150000222,0,3,0,1630,1,0,140,17,4338,0,STEADY,544,6.13875,3.51486,0.399748,0.325368,0.246324,68,6,2,9,4,0,2,0,175,0,26,271,e617ab48,0
222,22,34,5,0,2150000222,1,3,1,1009,1,37,0,16,3709,0,STEADY,337,3.28367,3.60198,0.221709,0.207715,0.127596,67,17,7,4,4,0,1,140,138,0,78,29,e617ab48,0
223,23,35,0,0,2150000223,0,0,1,1744,1,62,0,23,4058,0,STEADY,582,3.18411,6.50177,0.281753,0.139175,0.0670103,0,0,3,18,2,0,0,101,60,17,0,0,e617ab48,0
223,23,35,0,0,2150000223,1,0,1,1409,1,98,0,18,3219,0,STEADY,470,3.47822,5.87888,0.237151,0.157447,0.0234043,0,0,0,16,1,0,1,110,16,9,0,62,e617ab48,0
224,24,36,1,0,2150000224,0,1,0,1004,1,0,21,13,2295,0,STEADY,335,3.10371,2.46368,0.178281,0.19403,0.0835821,85,12,7,2,1,2,1,72,125,0,34,166,e617ab48,0
224,24,36,1,0,2150000224,1,1,1,896,1,81,0,10,2089,0,STEADY,299,3.08645,5.21279,0.192605,0.120401,0.0869565,0,0,2,3,2,3,0,93,44,0,20,65,e617ab48,0
225,25,37,2,0,2150000225,0,2,0,827,1,0,76,17,2500,0,STEADY,276,3.19162,1.14323,0.188514,0.442029,0.202899,179,53,9,6,1,0,1,74,104,0,0,93,e617ab48,0
225,25,37,2,0,2150000225,1,2,0,1743,1,0,80,18,3670,0,STEADY,581,3.848,4.75555,0.207632,0.149742,0.0654045,38,14,0,9,6,0,3,70,104,0,0,79,e617ab48,0
226,26,38,3,0,2150000226,0,3,0,791,1,0,104,12,2034,0,STEADY,264,4.63924,3.30471,0.382261,0.174242,0.276515,36,19,3,8,0,0,1,0,108,0,0,159,e617ab48,0
226,26,38,3,0,2150000226,1,3,1,883,1,48,0,20,2800,0,STEADY,295,2.86485,2.2706,0.197922,0.149153,0.362712,0,0,14,4,1,0,1,104,60,0,0,28,e617ab48,0
227,27,39,4,0,2150000227,0,0,0,2293,1,0,9,26,5026,0,STEADY,765,3.09398,2.81724,0.133742,0.261438,0.269281,113,6,23,2,1,0,0,105,145,0,0,413,e617ab48,0
227,27,39,4,0,2150000227,1,0,1,1565,1,127,0,25,4395,0,STEADY,522,3.8149,2.70094,0.154274,0.400383,0.329502,0,0,23,1,0,0,1,114,18,0,0,257,e617ab48,0
228,28,0,5,0,2150000228,0,1,0,627,1,0,28,12,2320,0,STEADY,209,5.50088,4.30196,0.315148,0.631579,0.0239234,77,2,4,8,0,0,0,85,111,0,0,0,e617ab48,0
228,28,0,5,0,2150000228,1,1,0,511,1,0,71,10,1962,0,STEADY,171,5.20703,2.59756,0.388234,0.45614,0.111111,14,8,3,6,0,0,1,38,111,0,0,138,e617ab48,0
229,29,1,0,0,2150000229,0,2,0,1228,1,0,78,19,3145,0,STEADY,410,3.49668,2.83393,0.236134,0.321951,0.397561,75,34,12,2,5,0,0,60,102,0,22,223,e617ab48,0
229,29,1,0,0,2150000229,1,2,0,1325,1,0,91,22,3460,0,STEADY,442,3.45648,2.37874,0.18598,0.285068,0.330317,85,27,15,2,4,0,1,45,102,0,17,330,e617ab48,0
230,30,2,1,0,2150000230,0,3,0,361,1,0,39,10,1490,0,STEADY,121,4.98257,2.70363,0.45243,0.165289,0.0743802,80,9,7,2,0,0,1,55,125,0,0,72,e617ab48,0
230,30,2,1,0,2150000230,1,3,1,348,1,33,0,10,1490,0,STEADY,116,6.32249,2.40464,0.482741,0.0862069,0.224138,75,26,7,2,0,0,1,94,92,0,0,126,e617ab48,0
231,31,3,2,0,2150000231,0,0,0,1161,1,0,31,18,2893,0,STEADY,387,3.07195,1.76759,0.152506,0.312661,0.191214,41,19,8,8,0,0,2,72,132,0,0,95,e617ab48,0
231,31,3,2,0,2150000231,1,0,0,764,1,0,38,14,2172,0,STEADY,255,3.39539,2.01637,0.196914,0.32549,0.2,49,11,7,5,0,0,2,68,132,0,0,95,e617ab48,0
232,32,4,3,0,2150000232,0,1,0,557,1,0,102,12,2300,0,STEADY,186,5.49801,1.66489,0.181317,0.537634,0.241935,50,26,9,0,2,1,0,34,121,0,0,322,e617ab48,0
232,32,4,3,0,2150000232,1,1,0,1108,1,0,68,19,3514,0,STEADY,370,3.19239,1.69306,0.12993,0.216216,0.116216,230,28,16,0,2,1,0,68,121,0,0,334,e617ab48,0
233,33,5,4,0,2150000233,0,2,1,646,1,38,0,14,2120,0,STEADY,216,2.71229,1.96672,0.2185,0.0972222,0.324074,43,10,4,1,8,1,0,141,114,0,0,84,e617ab48,0
233,33,5,4,0,2150000233,1,2,1,1195,1,110,0,21,3329,0,STEADY,399,2.68236,2.8358,0.153642,0.0701754,0.205514,0,0,11,1,8,1,0,141,42,0,0,160,e617ab48,0
234,34,6,5,0,2150000234,0,3,1,889,1,63,0,18,2691,0,STEADY,297,3.62856,3.27691,0.262054,0.373737,0.208754,0,0,10,6,0,1,1,131,77,0,0,0,e617ab48,0
234,34,6,5,0,2150000234,1,3,0,924,1,0,111,18,2820,0,STEADY,308,3.8007,1.47985,0.226649,0.590909,0.0811688,120,3,7,9,0,0,2,20,140,0,0,134,e617ab48,0
235,35,7,0,0,2150000235,0,0,0,1054,1,0,100,16,2788,0,STEADY,352,2.51309,2.29014,0.147642,0.00568182,0.434659,51,12,13,1,0,1,1,0,101,0,0,110,e617ab48,0
235,35,7,0,0,2150000235,1,0,0,1036,1,0,44,17,2913,0,STEADY,346,2.47213,4.15457,0.161512,0.0115607,0.33815,64,15,13,2,0,1,1,56,101,0,0,13,e617ab48,0
236,36,8,1,0,2150000236,0,1,0,802,1,0,24,13,2409,0,STEADY,268,3.25254,4.28528,0.189306,0.231343,0.108209,98,18,1,11,0,0,1,92,93,0,0,40,e617ab48,0
236,36,8,1,0,2150000236,1,1,0,490,1,0,42,10,1840,0,STEADY,164,3.69655,1.9606,0.230457,0.158537,0.341463,38,23,2,8,0,0,0,74,93,0,0,92,e617ab48,0
237,37,9,2,0,2150000237,0,2,1,1469,1,132,0,22,3993,0,STEADY,490,3.72158,6.58071,0.153176,0.0387755,0.126531,0,0,19,0,2,0,1,155,18,0,0,0,e617ab48,0
237,37,9,2,0,2150000237,1,2,0,1441,1,0,30,24,4284,0,STEADY,481,3.19267,2.30315,0.149073,0.0582121,0.397089,103,37,21,0,2,0,1,121,150,0,0,122,e617ab48,0
238,38,10,3,0,2150000238,0,3,0,729,1,0,20,14,2593,0,STEADY,243,5.04675,3.48095,0.379942,0.567901,0.0781893,135,11,7,4,0,1,2,104,104,0,0,0,e617ab48,0
238,38,10,3,0,2150000238,1,3,0,489,1,0,49,10,1914,0,STEADY,163,4.87408,3.13943,0.401546,0.588957,0.0552147,95,9,5,3,0,1,1,75,104,0,0,0,e617ab48,0
239,39,11,4,0,2150000239,0,0,0,901,1,0,53,10,2185,0,STEADY,301,2.56462,1.80219,0.198173,0.122924,0.0664452,100,6,3,1,2,3,1,88,114,0,25,91,e617ab48,0
239,39,11,4,0,2150000239,1,0,0,505,1,0,82,8,1657,0,STEADY,169,2.98974,2.26017,0.297361,0.142012,0.0650888,62,5,2,1,1,2,2,35,114,0,8,87,e617ab48,0
240,0,19,0,1,2150000240,0,2,1,2107,1,49,0,34,6012,0,STEADY,703,4.02096,6.88619,0.375836,0.209104,0.182077,0,0,4,22,0,1,7,132,64,0,0,28,e617ab48,0
240,0,19,0,1,2150000240,1,2,0,2509,2,6,21,41,6369,0,STEADY,837,3.74804,4.22779,0.179394,0.200717,0.249701,205,97,17,21,0,1,2,111,107,0,0,151,e617ab48,0
241,1,20,1,1,2150000241,0,3,1,1390,1,19,0,24,3693,0,STEADY,464,2.93119,1.47229,0.154289,0.387931,0.153017,203,37,13,7,0,1,3,86,117,0,58,128,e617ab48,0
241,1,20,1,1,2150000241,1,3,1,871,1,1,0,13,2087,0,STEADY,291,3.32577,1.62497,0.241519,0.333333,0.0756014,127,13,6,5,0,2,0,76,135,0,55,100,e617ab48,0
242,2,21,2,1,2150000242,0,0,1,1014,1,79,0,17,3193,0,STEADY,338,4.17303,3.43055,0.164302,0.446746,0.245562,0,0,3,13,0,0,1,124,15,0,0,146,e617ab48,0
242,2,21,2,1,2150000242,1,0,0,1837,1,0,1,27,5111,0,STEADY,613,3.65226,3.51927,0.132584,0.399674,0.360522,100,7,6,20,0,0,1,123,94,0,0,0,e617ab48,0
243,3,22,3,1,2150000243,0,1,0,1068,1,0,131,18,3198,0,STEADY,356,3.06175,4.01934,0.208716,0.300562,0.0533708,205,6,16,1,0,1,0,44,106,0,0,93,e617ab48,0
243,3,22,3,1,2150000243,1,1,0,718,1,0,175,12,2185,0,STEADY,240,4.13186,3.3581,0.262663,0.245833,0.245833,103,46,10,1,0,1,0,0,106,0,0,130,e617ab48,0
244,4,23,4,1,2150000244,0,2,0,580,1,0,21,14,2190,0,STEADY,194,3.4461,1.91385,0.333402,0.525773,0.242268,65,25,7,4,1,1,1,97,123,0,0,83,e617ab48,0
244,4,23,4,1,2150000244,1,2,0,1637,1,0,105,27,4668,0,STEADY,546,3.20505,3.19718,0.177172,0.355311,0.258242,367,74,3,20,0,1,3,14,130,7,0,113,e617ab48,0
245,5,24,5,1,2150000245,0,3,0,1272,2,141,125,2,400,0,STEADY,424,12.5069,9.6287,0.979653,0.318396,0.629717,0,0,0,0,0,2,0,0,0,0,0,0,e617ab48,0
245,5,24,5,1,2150000245,1,3,1,985,1,38,0,14,2329,0,STEADY,329,2.68312,3.70069,0.215599,0.227964,0.0851064,62,18,9,1,1,2,1,125,103,0,23,33,e617ab48,0
246,6,25,0,1,2150000246,0,0,1,2521,1,98,0,35,6248,0,STEADY,841,3.61392,6.84261,0.113024,0.0273484,0.652794,0,0,33,1,1,0,0,104,33,0,0,26,e617ab48,0
246,6,25,0,1,2150000246,1,0,0,2645,1,0,6,42,7328,0,STEADY,882,2.79809,2.91387,0.0991179,0.0136054,0.598639,183,73,40,1,1,0,0,98,131,0,0,34,e617ab48,0
247,7,26,1,1,2150000247,0,1,1,1879,1,18,0,23,3733,0,STEADY,627,2.08953,4.46486,0.0947624,0.0334928,0.0111643,101,1,17,3,1,1,1,108,82,0,0,34,e617ab48,0
247,7,26,1,1,2150000247,1,1,0,1396,1,0,38,17,2868,0,STEADY,466,2.39798,4.48462,0.114221,0.0450644,0,79,0,11,3,0,1,2,70,100,0,0,7,e617ab48,0
248,8,27,2,1,2150000248,0,2,0,740,1,0,67,13,2177,0,STEADY,247,4.81471,2.14035,0.297364,0.153846,0.469636,92,42,6,1,4,1,1,78,116,0,7,242,e617ab48,0
248,8,27,2,1,2150000248,1,2,0,1886,1,0,54,28,5156,0,STEADY,629,4.41235,5.40341,0.154289,0.36248,0.127186,102,1,20,2,2,1,3,91,116,0,0,25,e617ab48,0
