a,b,seed,weather,arena,style_a,style_b,winner,ticks,reason,hp_a,hp_b,control_a,control_b,overflow
0,20,1028,1,0,3,0,1,684,1,0,27,103,73,0
20,0,1028,1,0,0,3,0,599,1,69,0,37,103,0
0,20,1029,2,0,3,0,1,709,1,0,75,192,18,0
20,0,1029,2,0,0,3,0,868,1,12,0,113,90,0
0,20,1030,0,1,3,0,1,603,1,0,46,135,26,0
20,0,1030,0,1,0,3,0,603,1,46,0,26,135,0
0,20,1031,1,1,3,0,1,388,1,0,72,98,17,0
20,0,1031,1,1,0,3,1,651,1,0,8,4,108,0
0,20,1032,2,1,3,0,1,563,1,0,77,139,34,0
20,0,1032,2,1,0,3,0,657,1,85,0,50,120,0
0,20,1033,0,2,3,0,1,668,1,0,27,163,77,0
20,0,1033,0,2,0,3,0,668,1,27,0,77,163,0
0,20,1034,1,2,3,0,1,437,1,0,74,105,37,0
20,0,1034,1,2,0,3,0,556,1,46,0,0,75,0
0,20,1035,2,2,3,0,1,596,1,0,49,160,67,0
20,0,1035,2,2,0,3,0,529,1,59,0,8,92,0
0,21,1000,0,0,0,1,0,469,1,113,0,0,1,0
21,0,1000,0,0,1,0,1,469,1,0,113,1,0,0
0,21,1001,1,0,0,1,0,510,1,98,0,0,2,0
21,0,1001,1,0,1,0,1,510,1,0,68,2,0,0
0,21,1002,2,0,0,1,0,530,1,40,0,16,10,0
21,0,1002,2,0,1,0,1,810,1,0,47,3,11,0
0,21,1003,0,1,0,1,0,571,1,83,0,0,4,0
21,0,1003,0,1,1,0,1,571,1,0,83,4,0,0
0,21,1004,1,1,0,1,0,556,1,80,0,0,3,0
21,0,1004,1,1,1,0,1,540,1,0,50,3,0,0
0,21,1005,2,1,0,1,0,712,1,34,0,17,4,0
21,0,1005,2,1,1,0,1,732,1,0,55,4,17,0
0,21,1006,0,2,0,1,0,508,1,80,0,0,0,0
21,0,1006,0,2,1,0,1,508,1,0,80,0,0,0
0,21,1007,1,2,0,1,0,496,1,67,0,0,0,0
21,0,1007,1,2,1,0,1,496,1,0,52,0,0,0
0,21,1008,2,2,0,1,0,703,1,65,0,0,0,0
21,0,1008,2,2,1,0,1,649,1,0,35,0,0,0
0,21,1009,0,0,1,2,0,655,1,12,0,4,0,0
21,0,1009,0,0,2,1,1,655,1,0,12,0,4,0
0,21,1010,1,0,1,2,1,596,1,0,20,29,18,0
21,0,1010,1,0,2,1,0,485,1,64,0,18,29,0
0,21,1011,2,0,1,2,1,614,1,0,37,20,0,0
21,0,1011,2,0,2,1,0,614,1,13,0,0,20,0
0,21,1012,0,1,1,2,1,462,1,0,84,0,0,0
21,0,1012,0,1,2,1,0,462,1,84,0,0,0,0
0,21,1013,1,1,1,2,1,508,1,0,41,0,0,0
21,0,1013,1,1,2,1,0,508,1,21,0,0,0,0
0,21,1014,2,1,1,2,1,553,1,0,57,23,0,0
21,0,1014,2,1,2,1,0,578,1,55,0,0,23,0
0,21,1015,0,2,1,2,1,501,1,0,26,0,0,0
21,0,1015,0,2,2,1,0,501,1,26,0,0,0,0
0,21,1016,1,2,1,2,1,533,1,0,4,0,0,0
21,0,1016,1,2,2,1,0,501,1,26,0,0,0,0
0,21,1017,2,2,1,2,1,648,1,0,75,0,0,0
21,0,1017,2,2,2,1,0,596,1,71,0,0,0,0
0,21,1018,0,0,2,3,0,506,1,53,0,14,48,0
21,0,1018,0,0,3,2,1,506,1,0,53,48,14,0
0,21,1019,1,0,2,3,0,1020,1,68,0,68,94,0
21,0,1019,1,0,3,2,1,882,1,0,8,94,59,0
0,21,1020,2,0,2,3,0,619,1,68,0,0,45,0
21,0,1020,2,0,3,2,1,619,1,0,53,45,0,0
0,21,1021,0,1,2,3,1,544,1,0,23,0,61,0
21,0,1021,0,1,3,2,0,544,1,23,0,61,0,0
0,21,1022,1,1,2,3,0,526,1,17,0,9,72,0
21,0,1022,1,1,3,2,1,526,1,0,62,72,9,0
0,21,1023,2,1,2,3,0,522,1,64,0,0,70,0
21,0,1023,2,1,3,2,1,522,1,0,49,70,0,0
0,21,1024,0,2,2,3,0,429,1,77,0,0,65,0
21,0,1024,0,2,3,2,1,429,1,0,77,65,0,0
0,21,1025,1,2,2,3,1,697,1,0,22,10,62,0
21,0,1025,1,2,3,2,1,583,1,0,65,75,8,0
0,21,1026,2,2,2,3,0,686,1,44,0,0,83,0
21,0,1026,2,2,3,2,1,686,1,0,14,83,0,0
0,21,1027,0,0,3,0,1,630,1,0,5,84,0,0
21,0,1027,0,0,0,3,0,630,1,5,0,0,84,0
0,21,1028,1,0,3,0,0,513,1,44,0,82,0,0
21,0,1028,1,0,0,3,1,513,1,0,29,0,82,0
0,21,1029,2,0,3,0,1,599,1,0,40,77,0,0
21,0,1029,2,0,0,3,0,564,1,54,0,0,77,0
0,21,1030,0,1,3,0,0,502,1,68,0,79,0,0
21,0,1030,0,1,0,3,1,502,1,0,68,0,79,0
0,21,1031,1,1,3,0,0,655,1,68,0,218,0,0
21,0,1031,1,1,0,3,1,702,1,0,68,0,224,0
0,21,1032,2,1,3,0,1,597,1,0,16,93,0,0
21,0,1032,2,1,0,3,0,645,1,7,0,0,130,0
0,21,1033,0,2,3,0,0,630,1,6,0,71,0,0
21,0,1033,0,2,0,3,1,630,1,0,6,0,71,0
0,21,1034,1,2,3,0,0,454,1,85,0,67,0,0
21,0,1034,1,2,0,3,1,489,1,0,27,0,67,0
0,21,1035,2,2,3,0,1,566,1,0,14,81,0,0
21,0,1035,2,2,0,3,0,513,1,46,0,0,81,0
0,22,1000,0,0,0,1,0,587,1,39,0,0,11,0
22,0,1000,0,0,1,0,1,587,1,0,39,11,0,0
0,22,1001,1,0,0,1,0,657,1,87,0,0,0,0
22,0,1001,1,0,1,0,1,617,1,0,52,10,0,0
0,22,1002,2,0,0,1,0,1097,1,100,0,0,52,0
22,0,1002,2,0,1,0,1,927,1,0,65,0,0,0
0,22,1003,0,1,0,1,0,450,1,56,0,0,1,0
22,0,1003,0,1,1,0,1,450,1,0,56,1,0,0
0,22,1004,1,1,0,1,0,510,1,32,0,0,15,0
22,0,1004,1,1,1,0,1,466,1,0,8,15,0,0
0,22,1005,2,1,0,1,0,796,1,63,0,0,0,0
22,0,1005,2,1,1,0,1,690,1,0,15,0,0,0
0,22,1006,0,2,0,1,0,660,1,39,0,0,3,0
22,0,1006,0,2,1,0,1,660,1,0,39,3,0,0
0,22,1007,1,2,0,1,0,675,1,87,0,16,1,0
22,0,1007,1,2,1,0,1,522,1,0,76,3,0,0
0,22,1008,2,2,0,1,0,769,1,100,0,21,3,0
22,0,1008,2,2,1,0,1,770,1,0,52,3,0,0
0,22,1009,0,0,1,2,1,938,1,0,38,7,6,0
22,0,1009,0,0,2,1,0,938,1,38,0,6,7,0
0,22,1010,1,0,1,2,1,969,1,0,41,0,7,0
22,0,1010,1,0,2,1,0,805,1,72,0,34,21,0
0,22,1011,2,0,1,2,1,963,1,0,66,25,38,0
22,0,1011,2,0,2,1,0,1191,1,70,0,2,45,0
0,22,1012,0,1,1,2,1,1049,1,0,17,17,27,0
22,0,1012,0,1,2,1,0,1049,1,17,0,27,17,0
0,22,1013,1,1,1,2,1,1009,1,0,53,0,12,0
22,0,1013,1,1,2,1,0,657,1,106,0,24,5,0
0,22,1014,2,1,1,2,1,873,1,0,97,0,0,0
22,0,1014,2,1,2,1,0,591,1,122,0,89,30,0
0,22,1015,0,2,1,2,1,489,1,0,121,13,23,0
22,0,1015,0,2,2,1,0,489,1,121,0,23,13,0
0,22,1016,1,2,1,2,1,853,1,0,54,29,30,0
22,0,1016,1,2,2,1,0,1150,1,27,0,0,3,0
0,22,1017,2,2,1,2,1,876,1,0,102,0,12,0
22,0,1017,2,2,2,1,0,649,1,134,0,12,0,0
0,22,1018,0,0,2,3,0,793,1,39,0,0,103,0
22,0,1018,0,0,3,2,1,793,1,0,39,103,0,0
0,22,1019,1,0,2,3,0,643,1,41,0,28,90,0
22,0,1019,1,0,3,2,1,517,1,0,30,90,21,0
0,22,1020,2,0,2,3,0,1076,1,4,0,2,92,0
22,0,1020,2,0,3,2,1,590,1,0,50,61,0,0
0,22,1021,0,1,2,3,0,578,1,52,0,0,77,0
22,0,1021,0,1,3,2,1,578,1,0,52,77,0,0
0,22,1022,1,1,2,3,0,630,1,63,0,0,87,0
22,0,1022,1,1,3,2,0,660,1,36,0,88,3,0
0,22,1023,2,1,2,3,0,646,1,76,0,0,63,0
22,0,1023,2,1,3,2,0,400,1,69,0,91,0,0
0,22,1024,0,2,2,3,0,634,1,63,0,8,85,0
22,0,1024,0,2,3,2,1,634,1,0,63,85,8,0
0,22,1025,1,2,2,3,0,796,1,54,0,0,86,0
22,0,1025,1,2,3,2,1,760,1,0,6,151,72,0
0,22,1026,2,2,2,3,0,957,1,2,0,0,67,0
22,0,1026,2,2,3,2,1,613,1,0,52,69,0,0
0,22,1027,0,0,3,0,0,630,1,15,0,103,0,0
22,0,1027,0,0,0,3,1,630,1,0,15,0,103,0
0,22,1028,1,0,3,0,1,528,1,0,13,32,0,0
22,0,1028,1,0,0,3,1,385,1,0,2,0,78,0
0,22,1029,2,0,3,0,1,792,1,0,22,65,0,0
22,0,1029,2,0,0,3,0,247,1,134,0,0,31,0
0,22,1030,0,1,3,0,0,512,1,87,0,67,0,0
22,0,1030,0,1,0,3,1,512,1,0,87,0,67,0
0,22,1031,1,1,3,0,1,814,1,0,34,76,0,0
22,0,1031,1,1,0,3,1,926,1,0,15,0,301,0
0,22,1032,2,1,3,0,1,798,1,0,1,69,0,0
22,0,1032,2,1,0,3,1,643,1,0,13,0,41,0
0,22,1033,0,2,3,0,0,690,1,13,0,61,0,0
22,0,1033,0,2,0,3,1,690,1,0,13,0,61,0
0,22,1034,1,2,3,0,0,590,1,13,0,56,0,0
22,0,1034,1,2,0,3,1,720,1,0,24,0,53,0
0,22,1035,2,2,3,0,1,812,1,0,14,98,0,0
22,0,1035,2,2,0,3,0,553,1,33,0,0,47,0
0,23,1000,0,0,0,1,0,337,1,87,0,0,0,0
23,0,1000,0,0,1,0,1,337,1,0,87,0,0,0
0,23,1001,1,0,0,1,0,337,1,74,0,0,0,0
23,0,1001,1,0,1,0,1,570,1,0,10,0,15,0
0,23,1002,2,0,0,1,0,535,1,33,0,0,0,0
23,0,1002,2,0,1,0,1,488,1,0,31,19,0,0
0,23,1003,0,1,0,1,0,703,1,2,0,4,3,0
23,0,1003,0,1,1,0,1,703,1,0,2,3,4,0
0,23,1004,1,1,0,1,1,438,1,0,32,0,0,0
23,0,1004,1,1,1,0,1,558,1,0,15,0,0,0
0,23,1005,2,1,0,1,1,529,1,0,54,0,0,0
23,0,1005,2,1,1,0,0,579,1,13,0,0,0,0
0,23,1006,0,2,0,1,0,480,1,51,0,0,0,0
23,0,1006,0,2,1,0,1,480,1,0,51,0,0,0
0,23,1007,1,2,0,1,0,360,1,82,0,0,5,0
23,0,1007,1,2,1,0,0,519,1,46,0,0,0,0
0,23,1008,2,2,0,1,0,606,1,43,0,0,0,0
23,0,1008,2,2,1,0,1,540,1,0,33,0,0,0
0,23,1009,0,0,1,2,0,557,1,28,0,0,0,0
23,0,1009,0,0,2,1,1,557,1,0,28,0,0,0
0,23,1010,1,0,1,2,1,618,1,0,39,0,7,0
23,0,1010,1,0,2,1,0,630,1,9,0,7,0,0
0,23,1011,2,0,1,2,1,614,1,0,59,0,5,0
23,0,1011,2,0,2,1,0,614,1,59,0,5,0,0
0,23,1012,0,1,1,2,1,501,1,0,22,15,6,0
23,0,1012,0,1,2,1,0,501,1,22,0,6,15,0
0,23,1013,1,1,1,2,1,431,1,0,49,0,2,0
23,0,1013,1,1,2,1,0,431,1,49,0,2,0,0
0,23,1014,2,1,1,2,0,558,1,28,0,4,0,0
23,0,1014,2,1,2,1,0,447,1,34,0,0,0,0
0,23,1015,0,2,1,2,1,576,1,0,52,17,36,0
23,0,1015,0,2,2,1,0,576,1,52,0,36,17,0
0,23,1016,1,2,1,2,1,604,1,0,10,0,15,0
23,0,1016,1,2,2,1,1,590,1,0,46,23,1,0
0,23,1017,2,2,1,2,1,504,1,0,44,0,1,0
23,0,1017,2,2,2,1,0,536,1,52,0,0,0,0
0,23,1018,0,0,2,3,0,405,1,100,0,30,44,0
23,0,1018,0,0,3,2,1,405,1,0,100,44,30,0
0,23,1019,1,0,2,3,0,520,1,18,0,10,92,0
23,0,1019,1,0,3,2,1,690,1,0,4,74,0,0
0,23,1020,2,0,2,3,1,649,1,0,50,10,69,0
23,0,1020,2,0,3,2,1,633,1,0,17,78,0,0
0,23,1021,0,1,2,3,0,450,1,74,0,34,60,0
23,0,1021,0,1,3,2,1,450,1,0,74,60,34,0
0,23,1022,1,1,2,3,1,549,1,0,48,17,85,0
23,0,1022,1,1,3,2,0,649,1,9,0,72,0,0
0,23,1023,2,1,2,3,0,796,1,12,0,12,74,0
23,0,1023,2,1,3,2,1,463,1,0,5,77,0,0
0,23,1024,0,2,2,3,0,263,1,87,0,0,0,0
23,0,1024,0,2,3,2,1,263,1,0,87,0,0,0
0,23,1025,1,2,2,3,0,545,1,48,0,0,39,0
23,0,1025,1,2,3,2,1,503,1,0,74,17,5,0
0,23,1026,2,2,2,3,1,567,1,0,8,0,64,0
23,0,1026,2,2,3,2,1,481,1,0,43,64,0,0
0,23,1027,0,0,3,0,1,474,1,0,23,39,0,0
23,0,1027,0,0,0,3,0,474,1,23,0,0,39,0
0,23,1028,1,0,3,0,0,443,1,33,0,55,0,0
23,0,1028,1,0,0,3,0,588,1,32,0,0,68,0
0,23,1029,2,0,3,0,1,519,1,0,41,32,0,0
23,0,1029,2,0,0,3,1,607,1,0,24,0,94,0
0,23,1030,0,1,3,0,1,495,1,0,7,62,0,0
23,0,1030,0,1,0,3,0,495,1,7,0,0,62,0
0,23,1031,1,1,3,0,0,482,1,28,0,20,0,0
23,0,1031,1,1,0,3,1,482,1,0,28,0,20,0
0,23,1032,2,1,3,0,1,510,1,0,12,28,0,0
23,0,1032,2,1,0,3,0,316,1,30,0,0,45,0
0,23,1033,0,2,3,0,0,408,1,2,0,14,0,0
23,0,1033,0,2,0,3,1,408,1,0,2,0,14,0
0,23,1034,1,2,3,0,1,478,1,0,35,44,0,0
23,0,1034,1,2,0,3,1,573,1,0,13,0,70,0
0,23,1035,2,2,3,0,0,513,1,33,0,21,0,0
23,0,1035,2,2,0,3,1,411,1,0,29,0,41,0
0,24,1000,0,0,0,1,1,704,1,0,23,17,0,0
24,0,1000,0,0,1,0,0,704,1,23,0,0,17,0
0,24,1001,1,0,0,1,0,690,1,14,0,11,0,0
24,0,1001,1,0,1,0,1,814,1,0,14,0,12,0
0,24,1002,2,0,0,1,0,770,1,24,0,12,0,0
24,0,1002,2,0,1,0,0,544,1,70,0,0,8,0
0,24,1003,0,1,0,1,0,660,1,39,0,34,6,0
24,0,1003,0,1,1,0,1,660,1,0,39,6,34,0
0,24,1004,1,1,0,1,0,466,1,37,0,1,19,0
24,0,1004,1,1,1,0,1,485,1,0,20,19,1,0
0,24,1005,2,1,0,1,1,722,1,0,34,0,12,0
24,0,1005,2,1,1,0,1,459,1,0,39,0,6,0
0,24,1006,0,2,0,1,1,568,1,0,46,0,0,0
24,0,1006,0,2,1,0,0,568,1,46,0,0,0,0
0,24,1007,1,2,0,1,0,408,1,79,0,0,0,0
24,0,1007,1,2,1,0,1,410,1,0,79,0,0,0
0,24,1008,2,2,0,1,1,543,1,0,44,0,0,0
24,0,1008,2,2,1,0,0,543,1,20,0,0,0,0
0,24,1009,0,0,1,2,0,601,1,16,0,0,0,0
24,0,1009,0,0,2,1,1,601,1,0,16,0,0,0
0,24,1010,1,0,1,2,1,572,1,0,25,0,0,0
24,0,1010,1,0,2,1,0,572,1,25,0,0,0,0
0,24,1011,2,0,1,2,1,481,1,0,6,0,0,0
24,0,1011,2,0,2,1,0,481,1,6,0,0,0,0
0,24,1012,0,1,1,2,1,454,1,0,11,0,0,0
24,0,1012,0,1,2,1,0,454,1,11,0,0,0,0
0,24,1013,1,1,1,2,1,862,1,0,17,0,31,0
24,0,1013,1,1,2,1,0,964,1,4,0,37,0,0
0,24,1014,2,1,1,2,0,669,1,20,0,0,0,0
24,0,1014,2,1,2,1,0,571,1,24,0,0,0,0
0,24,1015,0,2,1,2,1,597,1,0,41,0,0,0
24,0,1015,0,2,2,1,0,597,1,41,0,0,0,0
0,24,1016,1,2,1,2,1,586,1,0,99,0,0,0
24,0,1016,1,2,2,1,0,630,1,46,0,0,0,0
0,24,1017,2,2,1,2,1,685,1,0,84,0,0,0
24,0,1017,2,2,2,1,0,565,1,72,0,0,0,0
0,24,1018,0,0,2,3,1,580,1,0,47,2,89,0
24,0,1018,0,0,3,2,0,580,1,47,0,89,2,0
0,24,1019,1,0,2,3,0,454,1,22,0,29,159,0
24,0,1019,1,0,3,2,1,454,1,0,22,159,29,0
0,24,1020,2,0,2,3,1,520,1,0,44,0,77,0
24,0,1020,2,0,3,2,0,524,1,48,0,77,15,0
0,24,1021,0,1,2,3,1,544,1,0,8,23,96,0
24,0,1021,0,1,3,2,0,544,1,8,0,96,23,0
0,24,1022,1,1,2,3,1,487,1,0,24,0,81,0
24,0,1022,1,1,3,2,0,487,1,25,0,81,0,0
0,24,1023,2,1,2,3,1,666,1,0,26,42,103,0
24,0,1023,2,1,3,2,0,652,1,52,0,79,4,0
0,24,1024,0,2,2,3,0,540,1,54,0,10,74,0
24,0,1024,0,2,3,2,1,540,1,0,54,74,10,0
0,24,1025,1,2,2,3,1,691,1,0,10,0,75,0
24,0,1025,1,2,3,2,1,600,1,0,35,79,0,0
0,24,1026,2,2,2,3,1,688,1,0,11,0,76,0
24,0,1026,2,2,3,2,0,515,1,33,0,41,0,0
0,24,1027,0,0,3,0,0,673,1,37,0,144,0,0
24,0,1027,0,0,0,3,1,673,1,0,37,0,144,0
0,24,1028,1,0,3,0,0,390,1,20,0,67,0,0
24,0,1028,1,0,0,3,1,390,1,0,20,0,67,0
0,24,1029,2,0,3,0,1,722,1,0,13,121,0,0
24,0,1029,2,0,0,3,0,692,1,28,0,0,73,0
0,24,1030,0,1,3,0,1,608,1,0,48,66,0,0
24,0,1030,0,1,0,3,0,608,1,48,0,0,66,0
0,24,1031,1,1,3,0,1,580,1,0,58,85,0,0
24,0,1031,1,1,0,3,0,547,1,79,0,0,18,0
0,24,1032,2,1,3,0,1,561,1,0,46,56,0,0
24,0,1032,2,1,0,3,1,540,1,0,20,0,78,0
0,24,1033,0,2,3,0,0,601,1,22,0,69,0,0
24,0,1033,0,2,0,3,1,601,1,0,22,0,69,0
0,24,1034,1,2,3,0,1,556,1,0,16,54,0,0
24,0,1034,1,2,0,3,0,556,1,16,0,0,54,0
0,24,1035,2,2,3,0,0,690,1,24,0,96,0,0
24,0,1035,2,2,0,3,1,679,1,0,24,0,96,0
0,25,1000,0,0,0,1,0,521,1,12,0,0,0,0
25,0,1000,0,0,1,0,1,521,1,0,12,0,0,0
0,25,1001,1,0,0,1,1,608,1,0,19,6,0,0
25,0,1001,1,0,1,0,1,539,1,0,45,0,6,0
0,25,1002,2,0,0,1,0,445,1,71,0,0,0,0
25,0,1002,2,0,1,0,1,450,1,0,85,0,0,0
0,25,1003,0,1,0,1,0,641,1,54,0,0,2,0
25,0,1003,0,1,1,0,1,641,1,0,54,2,0,0
0,25,1004,1,1,0,1,1,470,1,0,50,0,5,0
25,0,1004,1,1,1,0,0,470,1,72,0,5,0,0
0,25,1005,2,1,0,1,0,463,1,33,0,0,2,0
25,0,1005,2,1,1,0,1,589,1,0,26,2,0,0
0,25,1006,0,2,0,1,0,408,1,99,0,1,0,0
25,0,1006,0,2,1,0,1,408,1,0,99,0,1,0
0,25,1007,1,2,0,1,0,463,1,31,0,1,0,0
25,0,1007,1,2,1,0,1,540,1,0,45,0,1,0
0,25,1008,2,2,0,1,0,690,1,3,0,5,0,0
25,0,1008,2,2,1,0,1,577,1,0,38,0,5,0
0,25,1009,0,0,1,2,1,982,1,0,62,0,7,0
25,0,1009,0,0,2,1,0,982,1,62,0,7,0,0
0,25,1010,1,0,1,2,1,604,1,0,72,0,25,0
25,0,1010,1,0,2,1,0,604,1,72,0,25,0,0
0,25,1011,2,0,1,2,1,457,1,0,88,1,9,0
25,0,1011,2,0,2,1,0,457,1,88,0,9,1,0
0,25,1012,0,1,1,2,1,727,1,0,47,0,20,0
25,0,1012,0,1,2,1,0,727,1,47,0,20,0,0
0,25,1013,1,1,1,2,1,475,1,0,69,0,30,0
25,0,1013,1,1,2,1,1,530,1,0,45,20,0,0
0,25,1014,2,1,1,2,1,536,1,0,86,32,35,0
25,0,1014,2,1,2,1,0,454,1,88,0,23,11,0
0,25,1015,0,2,1,2,1,1564,1,0,36,4,11,0
25,0,1015,0,2,2,1,0,1564,1,36,0,11,4,0
0,25,1016,1,2,1,2,1,1285,1,0,58,1,31,0
25,0,1016,1,2,2,1,0,959,1,77,0,31,1,0
0,25,1017,2,2,1,2,1,1297,1,0,12,25,69,0
25,0,1017,2,2,2,1,0,442,1,44,0,33,17,0
0,25,1018,0,0,2,3,0,477,1,66,0,0,59,0
25,0,1018,0,0,3,2,1,477,1,0,66,59,0,0
0,25,1019,1,0,2,3,1,504,1,0,53,27,98,0
25,0,1019,1,0,3,2,0,505,1,51,0,98,28,0
0,25,1020,2,0,2,3,1,712,1,0,24,35,101,0
25,0,1020,2,0,3,2,0,913,1,46,0,233,26,0
0,25,1021,0,1,2,3,0,733,1,22,0,13,98,0
25,0,1021,0,1,3,2,1,733,1,0,22,98,13,0
0,25,1022,1,1,2,3,-1,733,1,0,0,5,99,0
25,0,1022,1,1,3,2,0,682,1,24,0,70,1,0
0,25,1023,2,1,2,3,1,583,1,0,63,5,68,0
25,0,1023,2,1,3,2,0,667,1,8,0,83,5,0
0,25,1024,0,2,2,3,0,735,1,10,0,61,76,0
25,0,1024,0,2,3,2,1,735,1,0,10,76,61,0
0,25,1025,1,2,2,3,0,493,1,71,0,0,80,0
25,0,1025,1,2,3,2,1,642,1,0,29,80,0,0
0,25,1026,2,2,2,3,1,679,1,0,14,0,66,0
25,0,1026,2,2,3,2,1,742,1,0,43,66,0,0
0,25,1027,0,0,3,0,1,457,1,0,66,49,0,0
25,0,1027,0,0,0,3,0,457,1,66,0,0,49,0
0,25,1028,1,0,3,0,1,511,1,0,39,60,0,0
25,0,1028,1,0,0,3,0,460,1,39,0,0,47,0
0,25,1029,2,0,3,0,1,414,1,0,66,0,0,0
25,0,1029,2,0,0,3,0,416,1,64,0,0,0,0
0,25,1030,0,1,3,0,1,576,1,0,58,65,0,0
25,0,1030,0,1,0,3,0,576,1,58,0,0,65,0
0,25,1031,1,1,3,0,1,516,1,0,50,27,0,0
25,0,1031,1,1,0,3,0,516,1,50,0,0,27,0
0,25,1032,2,1,3,0,0,387,1,57,0,0,1,0
25,0,1032,2,1,0,3,1,388,1,0,57,1,0,0
0,25,1033,0,2,3,0,1,460,1,0,45,51,0,0
25,0,1033,0,2,0,3,0,460,1,45,0,0,51,0
0,25,1034,1,2,3,0,1,347,1,0,84,0,0,0
25,0,1034,1,2,0,3,0,383,1,62,0,0,42,0
0,25,1035,2,2,3,0,1,526,1,0,45,70,0,0
25,0,1035,2,2,0,3,1,450,1,0,17,0,70,0
0,26,1000,0,0,0,1,0,484,1,36,0,0,0,0
26,0,1000,0,0,1,0,1,484,1,0,36,0,0,0
0,26,1001,1,0,0,1,0,485,1,91,0,0,15,0
26,0,1001,1,0,1,0,1,360,1,0,76,15,0,0
0,26,1002,2,0,0,1,1,492,1,0,38,22,0,0
26,0,1002,2,0,1,0,0,492,1,38,0,0,22,0
0,26,1003,0,1,0,1,0,354,1,49,0,6,0,0
26,0,1003,0,1,1,0,1,354,1,0,49,0,6,0
0,26,1004,1,1,0,1,0,601,1,1,0,5,1,0
26,0,1004,1,1,1,0,1,601,1,0,1,1,5,0
0,26,1005,2,1,0,1,0,594,1,17,0,16,15,0
26,0,1005,2,1,1,0,0,545,1,39,0,9,16,0
0,26,1006,0,2,0,1,1,598,1,0,12,0,13,0
26,0,1006,0,2,1,0,0,598,1,12,0,13,0,0
0,26,1007,1,2,0,1,0,518,1,7,0,0,0,0
26,0,1007,1,2,1,0,0,415,1,27,0,0,0,0
0,26,1008,2,2,0,1,1,587,1,0,12,0,0,0
26,0,1008,2,2,1,0,0,587,1,26,0,0,0,0
0,26,1009,0,0,1,2,1,469,1,0,88,0,0,0
26,0,1009,0,0,2,1,0,469,1,88,0,0,0,0
0,26,1010,1,0,1,2,1,748,1,0,7,35,1,0
26,0,1010,1,0,2,1,1,574,1,0,12,1,35,0
0,26,1011,2,0,1,2,1,572,1,0,11,0,0,0
26,0,1011,2,0,2,1,0,460,1,52,0,0,0,0
0,26,1012,0,1,1,2,1,497,1,0,53,10,0,0
26,0,1012,0,1,2,1,0,497,1,53,0,0,10,0
0,26,1013,1,1,1,2,0,510,1,70,0,35,0,0
26,0,1013,1,1,2,1,1,553,1,0,24,0,35,0
0,26,1014,2,1,1,2,1,425,1,0,62,18,0,0
26,0,1014,2,1,2,1,0,460,1,44,0,0,18,0
0,26,1015,0,2,1,2,1,705,1,0,22,0,0,0
26,0,1015,0,2,2,1,0,705,1,22,0,0,0,0
0,26,1016,1,2,1,2,1,510,1,0,41,0,0,0
26,0,1016,1,2,2,1,0,408,1,52,0,0,0,0
0,26,1017,2,2,1,2,1,545,1,0,44,0,0,0
26,0,1017,2,2,2,1,0,564,1,46,0,0,0,0
0,26,1018,0,0,2,3,1,647,1,0,34,0,180,0
26,0,1018,0,0,3,2,0,647,1,34,0,180,0,0
0,26,1019,1,0,2,3,0,485,1,91,0,0,81,0
26,0,1019,1,0,3,2,1,427,1,0,91,50,0,0
0,26,1020,2,0,2,3,1,550,1,0,4,0,92,0
26,0,1020,2,0,3,2,0,550,1,26,0,92,0,0
0,26,1021,0,1,2,3,0,699,1,49,0,0,70,0
26,0,1021,0,1,3,2,1,699,1,0,49,70,0,0
0,26,1022,1,1,2,3,0,711,1,38,0,34,68,0
26,0,1022,1,1,3,2,1,420,1,0,42,68,0,0
0,26,1023,2,1,2,3,1,691,1,0,15,13,34,0
26,0,1023,2,1,3,2,1,652,1,0,1,42,0,0
0,26,1024,0,2,2,3,1,877,1,0,7,17,73,0
26,0,1024,0,2,3,2,0,877,1,7,0,73,17,0
0,26,1025,1,2,2,3,0,634,1,13,0,0,81,0
26,0,1025,1,2,3,2,0,711,1,24,0,81,0,0
0,26,1026,2,2,2,3,1,838,1,0,5,0,65,0
26,0,1026,2,2,3,2,0,862,1,26,0,65,0,0
0,26,1027,0,0,3,0,0,498,1,6,0,84,0,0
26,0,1027,0,0,0,3,1,498,1,0,6,0,84,0
0,26,1028,1,0,3,0,0,510,1,16,0,74,0,0
26,0,1028,1,0,0,3,1,519,1,0,7,0,74,0
0,26,1029,2,0,3,0,1,516,1,0,3,76,0,0
26,0,1029,2,0,0,3,0,572,1,1,0,0,88,0
0,26,1030,0,1,3,0,1,576,1,0,6,105,0,0
26,0,1030,0,1,0,3,0,576,1,6,0,0,105,0
0,26,1031,1,1,3,0,0,504,1,26,0,87,0,0
26,0,1031,1,1,0,3,1,504,1,0,11,0,87,0
0,26,1032,2,1,3,0,1,619,1,0,59,117,0,0
26,0,1032,2,1,0,3,0,483,1,23,0,0,114,0
0,26,1033,0,2,3,0,1,686,1,0,28,77,0,0
26,0,1033,0,2,0,3,0,686,1,28,0,0,77,0
0,26,1034,1,2,3,0,0,516,1,5,0,75,0,0
26,0,1034,1,2,0,3,1,490,1,0,6,0,75,0
0,26,1035,2,2,3,0,1,571,1,0,9,65,0,0
26,0,1035,2,2,0,3,0,517,1,47,0,0,65,0
0,27,1000,0,0,0,1,1,1405,1,0,18,28,22,0
