case,species,opponent,arena,weather,seed,seat,style,score,ticks,reason,own_hp,enemy_hp,casts,energy_spent,overflow,personality,decisions,distance,objective_distance,mean_energy,stationary_fraction,retreat_fraction,low_hp_decisions,low_hp_retreats,casts_1,casts_2,casts_3,casts_4,casts_5,damage,damage_taken,healed,shielded,control,model_checksum,opponent_checksum
165,5,10,1,0,2100000165,0,1,0,1148,1,0,93,20,4120,0,STEADY,383,3.92025,4.1139,0.273081,0.146214,0.261097,123,31,0,2,1,2,15,31,141,0,0,123,0,0
165,5,10,1,0,2100000165,1,1,0,1497,1,0,93,24,4720,0,STEADY,499,4.43024,5.21949,0.315261,0.214429,0.286573,181,70,3,3,1,7,10,31,141,0,52,59,0,0
166,6,11,2,0,2100000166,0,2,0,2700,3,95,76,47,8820,0,STEADY,900,4.08169,3.99293,0.249406,0.384444,0.502222,0,0,30,0,2,9,6,185,36,0,0,97,0,0
166,6,11,2,0,2100000166,1,2,0,2700,3,79,72,46,8690,0,STEADY,900,4.07789,4.89147,0.232967,0.373333,0.514444,0,0,27,0,2,8,9,177,52,0,0,73,0,0
167,7,12,3,0,2100000167,0,3,0,449,1,0,91,10,1680,0,STEADY,150,4.49839,3.02872,0.506067,0.14,0.446667,49,27,4,3,0,1,2,20,100,0,0,60,0,0
167,7,12,3,0,2100000167,1,3,0,449,1,0,91,10,1680,0,STEADY,150,4.49839,3.02872,0.506067,0.14,0.446667,49,27,4,3,0,1,2,20,100,0,0,60,0,0
168,8,13,4,0,2100000168,0,0,0,2038,1,0,23,35,6610,0,STEADY,680,5.24311,2.8656,0.301794,0.245588,0.322059,174,44,20,1,0,3,11,81,116,0,0,413,0,0
168,8,13,4,0,2100000168,1,0,0,868,1,0,32,16,3010,0,STEADY,290,5.53932,1.86879,0.413603,0.258621,0.351724,58,12,8,0,2,3,3,72,116,0,0,352,0,0
169,9,14,5,0,2100000169,0,1,1,1263,1,50,0,22,3700,0,STEADY,421,3.74887,6.11709,0.420344,0.0380048,0.733967,34,34,3,12,2,0,5,113,99,0,0,83,0,0
169,9,14,5,0,2100000169,1,1,1,979,1,116,0,17,2900,0,STEADY,327,4.18209,6.09456,0.431407,0.0397554,0.669725,0,0,1,9,2,1,4,113,33,0,0,93,0,0
170,10,15,0,0,2100000170,0,2,1,1031,1,52,0,20,3710,0,STEADY,344,4.41097,3.31544,0.229913,0.418605,0.328488,0,0,10,6,1,0,3,118,72,0,0,129,0,0
170,10,15,0,0,2100000170,1,2,1,1116,1,88,0,21,3910,0,STEADY,372,4.4347,3.52995,0.236196,0.325269,0.419355,0,0,9,9,1,0,2,118,36,0,0,188,0,0
171,11,16,1,0,2100000171,0,3,0,2700,3,117,26,44,8840,0,STEADY,900,3.13817,2.10715,0.204289,0.596667,0.136667,0,0,3,7,0,11,23,89,127,127,75,0,0,0
171,11,16,1,0,2100000171,1,3,1,1928,1,101,0,32,6600,0,STEADY,643,3.28772,2.02046,0.199137,0.567652,0.163297,0,0,2,8,1,7,14,115,100,84,55,0,0,0
172,12,17,2,0,2100000172,0,0,1,439,1,77,0,10,2010,0,STEADY,147,3.27165,3.13598,0.29881,0.333333,0.333333,0,0,2,1,4,3,0,102,34,0,0,60,0,0
172,12,17,2,0,2100000172,1,0,1,439,1,77,0,10,2010,0,STEADY,147,3.26977,3.17769,0.29881,0.333333,0.333333,0,0,2,1,4,3,0,102,34,0,0,50,0,0
173,13,18,3,0,2100000173,0,1,0,452,1,0,53,9,1960,0,STEADY,151,6.7431,4.97065,0.472748,0.370861,0.337748,60,20,2,1,4,1,1,76,104,0,0,0,0,0
173,13,18,3,0,2100000173,1,1,0,452,1,0,53,9,1960,0,STEADY,151,6.7431,4.97065,0.472748,0.370861,0.337748,60,20,2,1,4,1,1,76,104,0,0,0,0,0
174,14,19,4,0,2100000174,0,2,1,868,1,13,0,17,2840,0,STEADY,290,3.06339,8.58469,0.289586,0.0827586,0.131034,71,7,3,5,2,2,5,132,100,0,9,28,0,0
174,14,19,4,0,2100000174,1,2,1,868,1,13,0,17,2840,0,STEADY,290,3.06339,8.58469,0.289586,0.0827586,0.131034,71,7,3,5,2,2,5,132,100,0,9,28,0,0
175,15,20,5,0,2100000175,0,3,0,1286,2,118,102,16,3190,0,STEADY,429,6.95181,4.13467,0.622972,0.174825,0.433566,0,0,0,5,2,6,3,0,26,26,7,0,0,0
175,15,20,5,0,2100000175,1,3,0,1283,2,91,102,18,3470,0,STEADY,428,6.88171,3.9806,0.647932,0.212617,0.436916,0,0,0,9,2,6,1,0,66,39,24,0,0,0
176,16,21,0,0,2100000176,0,0,0,1555,1,0,35,27,5520,0,STEADY,519,4.20771,6.59942,0.137119,0.0924855,0.803468,116,95,8,4,0,1,14,89,115,0,0,32,0,0
176,16,21,0,0,2100000176,1,0,0,1452,1,0,36,25,5200,0,STEADY,484,4.32012,7.15154,0.137252,0.179752,0.710744,63,39,8,6,0,1,10,88,115,0,0,65,0,0
177,17,22,1,0,2100000177,0,1,1,988,1,54,0,20,3120,0,STEADY,330,2.86374,1.80112,0.281621,0.184848,0.424242,0,0,9,2,0,6,3,175,54,36,0,90,0,0
177,17,22,1,0,2100000177,1,1,1,799,1,80,0,16,2700,0,STEADY,267,3.10179,2.3221,0.300262,0.194757,0.441948,0,0,6,3,0,5,2,175,28,30,0,87,0,0
178,18,23,2,0,2100000178,0,2,1,974,1,33,0,19,3260,0,STEADY,325,3.77839,5.39678,0.313529,0.169231,0.744615,86,83,12,6,0,0,1,121,96,0,0,27,0,0
178,18,23,2,0,2100000178,1,2,1,1005,1,52,0,20,3550,0,STEADY,335,3.71103,5.59132,0.349361,0.158209,0.749254,0,0,10,5,0,0,5,118,77,0,0,69,0,0
179,19,24,3,0,2100000179,0,3,1,2002,1,23,0,33,6130,0,STEADY,668,4.7814,3.29748,0.343982,0.356287,0.33982,117,14,22,3,1,3,4,125,109,0,17,81,0,0
179,19,24,3,0,2100000179,1,3,1,2002,1,23,0,33,6130,0,STEADY,668,4.7814,3.29748,0.343982,0.356287,0.33982,117,14,22,3,1,3,4,125,109,0,17,81,0,0
180,20,25,4,0,2100000180,0,0,1,1577,2,15,9,28,5480,0,STEADY,526,4.90441,3.02329,0.321635,0.292776,0.391635,101,25,15,2,1,3,7,95,87,0,0,600,0,0
180,20,25,4,0,2100000180,1,0,0,1847,1,0,11,32,6280,0,STEADY,616,4.29084,4.04094,0.289464,0.201299,0.537338,33,10,15,2,1,2,12,93,102,0,0,186,0,0
181,21,26,5,0,2100000181,0,1,1,2700,3,77,72,45,7730,0,STEADY,900,3.97398,4.12984,0.430739,0.00777778,0.62,0,0,33,4,1,0,7,36,47,0,0,182,0,0
181,21,26,5,0,2100000181,1,1,1,2700,3,27,93,45,7890,0,STEADY,900,4.90752,2.43771,0.613378,0,0.572222,657,381,37,0,0,0,8,15,97,0,0,464,0,0
182,22,27,0,0,2100000182,0,2,0,2091,1,0,93,28,7060,0,STEADY,697,4.05212,3.59085,0.204293,0.213773,0.238164,151,38,1,16,7,0,4,52,175,0,36,156,0,0
182,22,27,0,0,2100000182,1,2,0,1661,1,0,41,22,5120,0,STEADY,554,3.89524,4.68949,0.174267,0.0848375,0.299639,187,52,0,8,3,0,11,104,175,0,20,173,0,0
183,23,28,1,0,2100000183,0,3,0,754,1,0,52,15,2610,0,STEADY,252,4.99711,4.39561,0.394325,0.123016,0.40873,63,21,3,5,0,0,7,55,114,9,0,24,0,0
183,23,28,1,0,2100000183,1,3,0,914,1,0,40,18,3230,0,STEADY,305,4.60738,3.9141,0.347164,0.209836,0.347541,116,24,2,7,0,0,9,67,116,11,0,24,0,0
184,24,29,2,0,2100000184,0,0,0,2700,3,60,1,44,8880,0,STEADY,900,3.30151,3.2007,0.281783,0.286667,0.274444,0,0,4,8,2,11,19,101,65,0,0,189,0,0
184,24,29,2,0,2100000184,1,0,0,2700,3,109,39,43,8920,0,STEADY,900,3.38864,2.86803,0.295589,0.33,0.228889,0,0,3,11,3,12,14,63,16,0,0,189,0,0
185,25,30,3,0,2100000185,0,1,1,1348,1,60,0,23,4410,0,STEADY,450,4.03601,2.22472,0.398544,0.388889,0.313333,0,0,0,9,6,4,4,125,44,0,63,195,0,0
185,25,30,3,0,2100000185,1,1,1,1348,1,60,0,23,4410,0,STEADY,450,4.03601,2.22472,0.398544,0.388889,0.313333,0,0,0,9,6,4,4,125,44,0,63,195,0,0
186,26,31,4,0,2100000186,0,2,0,1701,1,0,44,30,5500,0,STEADY,567,3.99901,4.18002,0.263228,0.223986,0.514991,42,4,0,18,1,0,11,97,108,0,0,67,0,0
186,26,31,4,0,2100000186,1,2,1,2138,1,48,0,38,6830,0,STEADY,713,3.9199,3.62286,0.297146,0.336606,0.409537,0,0,0,29,2,1,6,132,60,0,0,331,0,0
187,27,32,5,0,2100000187,0,3,1,1804,1,24,0,26,5260,0,STEADY,602,6.12956,3.81314,0.488223,0.250831,0.383721,74,28,14,5,4,0,3,121,121,0,0,282,0,0
187,27,32,5,0,2100000187,1,3,0,790,1,0,58,10,2070,0,STEADY,264,6.77628,3.31334,0.720303,0.234848,0.268939,33,3,5,2,2,0,1,63,145,0,0,163,0,0
188,28,33,0,0,2100000188,0,0,1,649,1,59,0,12,2580,0,STEADY,217,4.82425,2.84707,0.285369,0.40553,0.322581,0,0,5,3,1,0,3,152,52,0,0,72,0,0
188,28,33,0,0,2100000188,1,0,1,764,1,59,0,14,2950,0,STEADY,255,4.49698,3.54035,0.253882,0.298039,0.419608,0,0,5,4,1,0,4,152,52,0,0,36,0,0
189,29,34,1,0,2100000189,0,1,0,1990,1,0,84,34,6840,0,STEADY,664,3.63401,3.64274,0.214172,0.22741,0.450301,470,225,2,7,5,0,20,56,102,0,72,104,0,0
189,29,34,1,0,2100000189,1,1,0,670,1,0,60,14,2600,0,STEADY,224,3.72865,2.99621,0.262121,0.267857,0.28125,93,34,4,1,3,0,6,80,102,0,8,0,0,0
190,30,35,2,0,2100000190,0,2,1,2433,1,27,0,57,6310,0,STEADY,811,4.12773,2.71394,0.291889,0.369914,0.27127,34,0,51,4,0,0,2,119,98,0,0,254,0,0
190,30,35,2,0,2100000190,1,2,0,2264,1,0,10,48,6110,0,STEADY,755,4.17111,3.24808,0.231895,0.298013,0.345695,68,5,33,2,0,4,9,117,125,0,22,123,0,0
191,31,36,3,0,2100000191,0,3,1,1058,1,95,0,17,3310,0,STEADY,353,5.62921,4.34521,0.490439,0.331445,0.311615,0,0,0,10,3,0,4,93,64,27,0,0,0,0
191,31,36,3,0,2100000191,1,3,1,1058,1,95,0,17,3310,0,STEADY,353,5.62921,4.34521,0.490439,0.331445,0.311615,0,0,0,10,3,0,4,93,64,27,0,0,0,0
192,32,37,4,0,2100000192,0,0,0,1106,1,0,24,20,4160,0,STEADY,369,4.71438,3.33692,0.2171,0.300813,0.403794,202,70,7,0,7,1,5,126,121,0,0,109,0,0
192,32,37,4,0,2100000192,1,0,1,1467,1,9,0,25,5270,0,STEADY,489,4.75604,4.1524,0.194755,0.255624,0.570552,322,200,10,0,12,1,2,150,112,0,0,192,0,0
193,33,38,5,0,2100000193,0,1,0,1384,1,0,43,21,3860,0,STEADY,462,5.58232,2.77907,0.416104,0.0411255,0.558442,172,102,14,2,0,0,5,61,152,0,0,475,0,0
193,33,38,5,0,2100000193,1,1,0,1158,1,0,43,16,3090,0,STEADY,386,5.73227,2.7209,0.539443,0.0984456,0.518135,109,68,9,4,0,0,3,61,152,0,0,504,0,0
194,34,39,0,0,2100000194,0,2,1,2081,1,61,0,40,6470,0,STEADY,694,3.24719,4.48719,0.33178,0.325648,0.198847,0,0,10,28,1,1,0,114,79,0,0,94,0,0
194,34,39,0,0,2100000194,1,2,1,1096,1,61,0,23,3610,0,STEADY,366,3.27459,1.95849,0.306066,0.284153,0.338798,0,0,10,11,2,0,0,114,79,0,0,132,0,0
195,35,0,1,0,2100000195,0,3,0,1047,1,0,39,20,3670,0,STEADY,349,3.69635,2.79604,0.216762,0.47851,0.206304,28,1,11,0,0,2,7,70,113,12,0,7,0,0
195,35,0,1,0,2100000195,1,3,0,1026,1,0,25,20,3590,0,STEADY,342,3.58009,2.70266,0.224605,0.502924,0.181287,28,1,11,1,0,2,6,84,119,18,3,20,0,0
196,36,1,2,0,2100000196,0,0,1,688,1,16,0,14,2700,0,STEADY,230,4.28484,7.93031,0.201217,0.256522,0.565217,20,14,1,6,2,1,4,136,77,0,0,31,0,0
196,36,1,2,0,2100000196,1,0,1,688,1,16,0,14,2700,0,STEADY,230,4.29415,7.94209,0.201217,0.26087,0.556522,20,14,1,6,2,1,4,136,77,0,0,31,0,0
197,37,2,3,0,2100000197,0,1,0,2072,1,0,24,34,6400,0,STEADY,691,4.49251,5.02761,0.284161,0.117221,0.274964,305,84,16,0,2,0,16,70,150,0,0,194,0,0
197,37,2,3,0,2100000197,1,1,0,2072,1,0,24,34,6400,0,STEADY,691,4.49251,5.02761,0.284161,0.117221,0.274964,305,84,16,0,2,0,16,70,150,0,0,194,0,0
198,38,3,4,0,2100000198,0,2,1,803,1,8,0,16,2950,0,STEADY,268,4.71044,5.74663,0.549608,0.541045,0.391791,22,13,7,5,1,1,2,106,96,0,0,0,0,0
198,38,3,4,0,2100000198,1,2,1,803,1,8,0,16,2950,0,STEADY,268,4.71044,5.74663,0.549608,0.541045,0.391791,22,13,7,5,1,1,2,106,96,0,0,0,0,0
199,39,4,5,0,2100000199,0,3,0,1320,1,0,67,15,3000,0,STEADY,440,6.11615,3.62141,0.729205,0.193182,0.315909,110,19,2,5,1,3,4,82,114,0,36,83,0,0
199,39,4,5,0,2100000199,1,3,0,1234,1,0,118,10,2120,0,STEADY,412,7.11768,3.96574,0.857876,0.199029,0.390777,82,44,0,6,0,3,1,44,114,0,35,0,0,0
200,0,12,1,0,2100000200,0,1,0,659,1,0,28,14,2480,0,STEADY,220,4.22333,3.67936,0.336068,0.218182,0.390909,129,70,3,5,0,1,5,83,113,0,0,28,0,0
200,0,12,1,0,2100000200,1,1,0,707,1,0,7,15,2600,0,STEADY,236,3.72789,3.56083,0.324364,0.207627,0.432203,144,85,4,5,0,1,5,104,113,0,0,28,0,0
201,1,13,2,0,2100000201,0,2,1,899,1,11,0,18,3080,0,STEADY,300,4.06169,3.52651,0.3251,0.496667,0.05,92,0,2,12,0,2,2,104,125,0,56,129,0,0
201,1,13,2,0,2100000201,1,2,0,1316,1,0,16,25,4370,0,STEADY,439,3.8992,4.74067,0.292369,0.321185,0.0820046,231,25,3,13,0,2,7,88,136,0,22,164,0,0
202,2,14,3,0,2100000202,0,3,0,1380,1,0,52,21,4230,0,STEADY,460,4.07572,3.61147,0.366674,0.219565,0.458696,54,29,3,6,1,0,11,61,94,0,0,0,0,0
202,2,14,3,0,2100000202,1,3,0,1380,1,0,52,21,4230,0,STEADY,460,4.07572,3.61147,0.366674,0.219565,0.458696,54,29,3,6,1,0,11,61,94,0,0,0,0,0
203,3,15,4,0,2100000203,0,0,1,1730,1,23,0,31,5810,0,STEADY,577,3.08051,4.44585,0.191239,0.256499,0.52513,63,41,21,4,4,1,1,118,83,0,12,125,0,0
203,3,15,4,0,2100000203,1,0,1,1730,1,23,0,31,5810,0,STEADY,577,3.08051,4.44585,0.191239,0.256499,0.52513,63,41,21,4,4,1,1,118,83,0,12,125,0,0
204,4,16,5,0,2100000204,0,1,1,2539,1,69,0,45,7910,0,STEADY,847,3.92946,4.18207,0.489148,0.243211,0.416765,0,0,9,17,2,5,12,115,115,61,0,111,0,0
204,4,16,5,0,2100000204,1,1,0,2700,3,55,30,49,8440,0,STEADY,900,3.73022,4.89495,0.409522,0.201111,0.387778,0,0,13,13,1,5,17,85,107,39,0,41,0,0
205,5,17,0,0,2100000205,0,2,0,1174,1,0,114,20,4080,0,STEADY,392,3.09386,4.67352,0.413099,0.0867347,0.586735,128,71,1,3,1,3,12,18,141,0,24,8,0,0
205,5,17,0,0,2100000205,1,2,0,1174,1,0,114,20,4080,0,STEADY,392,3.09386,4.67352,0.413099,0.0867347,0.586735,128,71,1,3,1,3,12,18,141,0,24,8,0,0
206,6,18,1,0,2100000206,0,3,1,854,1,13,0,17,3200,0,STEADY,285,4.04558,2.58235,0.235228,0.694737,0.122807,57,0,11,0,1,3,2,129,118,0,0,0,0,0
206,6,18,1,0,2100000206,1,3,0,1065,1,0,8,19,3840,0,STEADY,355,3.66305,2.39958,0.188845,0.529577,0.177465,142,16,5,0,1,6,7,121,131,0,0,0,0,0
207,7,19,2,0,2100000207,0,0,0,1172,1,0,20,22,4090,0,STEADY,391,3.02914,3.92973,0.140396,0.179028,0.120205,205,38,3,12,5,1,1,112,100,0,0,98,0,0
207,7,19,2,0,2100000207,1,0,0,1178,1,0,72,22,4190,0,STEADY,393,3.15425,4.92932,0.138384,0.21883,0.0330789,207,4,1,14,5,1,1,60,100,0,0,29,0,0
208,8,20,3,0,2100000208,0,1,0,1603,1,0,10,26,5010,0,STEADY,535,5.43933,3.50064,0.307626,0.147664,0.446729,237,124,11,1,0,2,12,84,116,0,10,439,0,0
208,8,20,3,0,2100000208,1,1,0,1603,1,0,10,26,5010,0,STEADY,535,5.43933,3.50064,0.307626,0.147664,0.446729,237,124,11,1,0,2,12,84,116,0,10,439,0,0
209,9,21,4,0,2100000209,0,2,0,2700,3,76,124,44,9110,0,STEADY,900,3.9621,5.75603,0.18855,0.02,0.326667,0,0,5,0,1,1,37,0,75,2,0,4,0,0
209,9,21,4,0,2100000209,1,2,0,2700,3,76,124,44,9110,0,STEADY,900,3.9621,5.75603,0.18855,0.02,0.326667,0,0,5,0,1,1,37,0,75,2,0,4,0,0
210,10,22,5,0,2100000210,0,3,1,1298,2,124,41,18,3750,0,STEADY,433,6.52213,2.83056,0.559411,0.17321,0.491917,0,0,4,8,5,0,1,134,0,0,0,600,0,0
210,10,22,5,0,2100000210,1,3,1,1146,1,72,0,18,3430,0,STEADY,382,6.34585,4.42706,0.517081,0.128272,0.505236,0,0,8,7,2,0,1,175,52,0,0,292,0,0
211,11,23,0,0,2100000211,0,0,0,2700,3,75,105,46,8680,0,STEADY,900,2.96487,4.38711,0.217156,0.111111,0.623333,0,0,8,3,0,10,25,17,150,108,71,31,0,0
211,11,23,0,0,2100000211,1,0,0,2700,3,108,105,45,8760,0,STEADY,900,3.00461,4.40781,0.1779,0.318889,0.452222,0,0,4,2,0,11,28,17,129,120,85,7,0,0
212,12,24,1,0,2100000212,0,1,1,1579,1,39,0,30,5390,0,STEADY,527,2.88772,2.36507,0.227116,0.155598,0.316888,57,35,9,1,10,3,7,125,72,0,0,210,0,0
212,12,24,1,0,2100000212,1,1,1,524,1,77,0,12,2090,0,STEADY,175,3.59433,1.99347,0.366829,0.2,0.422857,0,0,5,1,4,1,1,125,34,0,0,88,0,0
213,13,25,2,0,2100000213,0,2,1,915,1,6,0,17,3440,0,STEADY,305,4.72611,5.01263,0.213082,0.354098,0.580328,39,29,7,1,7,0,2,104,98,0,0,98,0,0
213,13,25,2,0,2100000213,1,2,0,1470,1,0,35,25,5290,0,STEADY,490,4.63565,7.04387,0.192704,0.271429,0.67551,187,151,4,1,11,0,9,69,104,0,0,18,0,0
214,14,26,3,0,2100000214,0,3,0,1231,1,0,10,21,3760,0,STEADY,411,3.31263,2.30426,0.303358,0.0316302,0.396594,131,40,0,7,3,2,9,98,113,0,17,0,0,0
214,14,26,3,0,2100000214,1,3,0,1231,1,0,10,21,3760,0,STEADY,411,3.31263,2.30426,0.303358,0.0316302,0.396594,131,40,0,7,3,2,9,98,113,0,17,0,0,0
215,15,27,4,0,2100000215,0,0,0,989,1,0,61,19,3440,0,STEADY,330,4.68756,6.78095,0.299455,0.306061,0.193939,30,1,0,12,0,3,4,84,118,0,7,19,0,0
215,15,27,4,0,2100000215,1,0,0,932,1,0,73,18,3270,0,STEADY,311,4.70759,6.71001,0.312251,0.302251,0.173633,30,1,0,11,0,3,4,72,118,0,24,19,0,0
216,16,28,5,0,2100000216,0,1,0,961,1,0,77,8,2490,0,STEADY,321,7.11363,3.12736,0.77391,0.214953,0.389408,65,25,1,3,0,4,0,34,115,0,0,230,0,0
216,16,28,5,0,2100000216,1,1,1,1031,1,17,0,15,3550,0,STEADY,344,6.88336,5.78845,0.535596,0.238372,0.40407,21,12,3,5,1,2,4,107,98,0,0,28,0,0
217,17,29,0,0,2100000217,0,2,1,1702,1,30,0,31,5380,0,STEADY,568,3.06691,6.60801,0.203371,0.204225,0.15493,54,33,10,4,0,11,6,102,92,66,0,11,0,0
217,17,29,0,0,2100000217,1,2,1,1733,1,73,0,30,5600,0,STEADY,578,3.21679,4.84156,0.257785,0.228374,0.112457,0,0,7,4,0,14,5,102,79,84,0,113,0,0
218,18,30,1,0,2100000218,0,3,1,575,1,22,0,13,2430,0,STEADY,192,4.62449,2.57525,0.354563,0.635417,0.114583,84,2,6,5,0,0,2,125,107,0,0,0,0,0
218,18,30,1,0,2100000218,1,3,1,575,1,22,0,13,2430,0,STEADY,192,4.62449,2.57525,0.354563,0.635417,0.114583,84,2,6,5,0,0,2,125,107,0,0,0,0,0
219,19,31,2,0,2100000219,0,0,0,1657,1,0,10,30,5710,0,STEADY,553,3.83251,2.58113,0.155976,0.466546,0.327306,139,15,11,1,0,1,17,122,132,0,0,74,0,0
219,19,31,2,0,2100000219,1,0,0,1141,1,0,25,22,4050,0,STEADY,381,3.94337,2.75882,0.260433,0.454068,0.338583,60,44,13,1,0,1,7,107,132,0,9,172,0,0
220,20,32,3,0,2100000220,0,1,0,974,1,0,46,15,3350,0,STEADY,325,6.14022,3.92124,0.478769,0.283077,0.406154,39,23,6,3,2,3,1,75,102,0,25,173,0,0
220,20,32,3,0,2100000220,1,1,0,1067,1,0,42,17,3690,0,STEADY,356,6.05892,4.20655,0.462205,0.247191,0.384831,47,10,8,3,2,3,1,79,102,0,25,204,0,0
221,21,33,4,0,2100000221,0,2,1,2202,1,58,0,38,7150,0,STEADY,734,3.70225,3.63053,0.249339,0.168937,0.47139,0,0,13,1,0,1,23,152,66,0,0,113,0,0
221,21,33,4,0,2100000221,1,2,1,1856,1,8,0,33,6010,0,STEADY,619,3.70521,3.64634,0.285703,0.169628,0.521809,68,4,13,3,0,2,15,152,116,0,0,95,0,0
222,22,34,5,0,2100000222,0,3,0,2025,2,17,12,20,5010,0,STEADY,675,5.81585,3.08868,0.471284,0.146667,0.401481,126,55,1,11,5,0,3,128,158,0,76,212,0,0
222,22,34,5,0,2100000222,1,3,1,1429,2,106,114,18,4320,0,STEADY,477,5.98074,2.44774,0.658771,0.333333,0.266247,0,0,0,8,7,0,3,26,69,0,68,600,0,0
223,23,35,0,0,2100000223,0,0,0,943,1,0,89,18,3210,0,STEADY,315,3.74158,6.0249,0.353762,0.244444,0.0539683,79,2,0,15,1,1,1,12,105,0,0,10,0,0
223,23,35,0,0,2100000223,1,0,1,2228,1,10,0,41,7100,0,STEADY,743,3.3163,5.04076,0.29572,0.320323,0.102288,176,42,2,34,1,2,2,101,112,17,0,9,0,0
224,24,36,1,0,2100000224,0,1,0,1238,1,0,59,21,4440,0,STEADY,413,3.86208,6.16712,0.325266,0.142857,0.312349,136,53,0,5,1,6,9,34,125,0,80,0,0,0
224,24,36,1,0,2100000224,1,1,0,1364,1,0,61,23,4760,0,STEADY,455,3.6074,2.79656,0.303341,0.127473,0.382418,311,138,1,4,2,6,10,32,125,0,92,153,0,0
225,25,37,2,0,2100000225,0,2,0,1382,1,0,63,25,4720,0,STEADY,461,4.0145,2.90085,0.248178,0.327549,0.123644,80,29,1,12,1,8,3,87,104,0,21,158,0,0
225,25,37,2,0,2100000225,1,2,0,923,1,0,87,17,3260,0,STEADY,308,4.53121,3.67418,0.201234,0.181818,0.126623,31,0,0,6,4,2,5,63,104,0,63,45,0,0
226,26,38,3,0,2100000226,0,3,0,712,1,0,82,12,2140,0,STEADY,238,5.17533,3.31018,0.571681,0.239496,0.340336,40,9,1,6,0,0,5,22,108,0,0,36,0,0
226,26,38,3,0,2100000226,1,3,0,712,1,0,82,12,2140,0,STEADY,238,5.17533,3.31018,0.571681,0.239496,0.340336,40,9,1,6,0,0,5,22,108,0,0,36,0,0
227,27,39,4,0,2100000227,0,0,0,1688,1,0,39,29,5610,0,STEADY,563,5.32123,3.92004,0.38976,0.316163,0.431616,298,145,21,4,4,0,0,75,145,0,0,391,0,0
227,27,39,4,0,2100000227,1,0,1,1307,2,65,71,22,4620,0,STEADY,436,5.52424,2.61146,0.434495,0.300459,0.396789,0,0,12,4,6,0,0,43,80,0,0,600,0,0
228,28,0,5,0,2100000228,0,1,1,622,1,57,0,9,1930,0,STEADY,208,5.51939,3.92586,0.569688,0.264423,0.326923,0,0,3,2,1,0,3,113,54,0,0,0,0,0
228,28,0,5,0,2100000228,1,1,1,1195,1,28,0,16,3460,0,STEADY,399,4.88347,6.43889,0.492368,0.192982,0.573935,199,160,4,2,2,1,7,113,83,0,0,0,0,0
229,29,1,0,0,2100000229,0,2,0,1357,1,0,109,23,4760,0,STEADY,453,3.60438,7.74858,0.278168,0.231788,0.494481,74,41,1,6,5,1,10,41,102,0,49,35,0,0
229,29,1,0,0,2100000229,1,2,0,1999,1,0,55,34,6680,0,STEADY,667,3.68901,3.42237,0.228703,0.211394,0.457271,74,34,4,8,4,1,17,95,102,0,60,316,0,0
230,30,2,1,0,2100000230,0,3,1,194,1,42,0,5,930,0,STEADY,65,8.51886,2.52987,0.7042,0.292308,0.2,6,0,3,2,0,0,0,94,83,0,0,111,0,0
230,30,2,1,0,2100000230,1,3,1,194,1,39,0,5,930,0,STEADY,65,8.50899,2.51989,0.7042,0.292308,0.184615,14,3,3,2,0,0,0,94,86,0,0,111,0,0
231,31,3,2,0,2100000231,0,0,1,955,1,88,0,19,3410,0,STEADY,319,4.04055,2.82898,0.239608,0.231975,0.489028,0,0,0,13,0,0,6,103,44,0,0,215,0,0
231,31,3,2,0,2100000231,1,0,1,1504,1,45,0,28,5080,0,STEADY,502,3.61097,3.71999,0.174552,0.161355,0.585657,125,89,2,12,0,0,14,106,87,0,0,197,0,0
232,32,4,3,0,2100000232,0,1,0,696,1,0,6,10,2200,0,STEADY,232,6.90214,3.18753,0.724203,0.258621,0.491379,42,22,4,1,4,1,0,130,121,0,0,80,0,0
232,32,4,3,0,2100000232,1,1,0,696,1,0,6,10,2200,0,STEADY,232,6.90214,3.18753,0.724203,0.258621,0.491379,42,22,4,1,4,1,0,130,121,0,0,80,0,0
233,33,5,4,0,2100000233,0,2,1,2323,2,96,60,43,7260,0,STEADY,775,3.37776,2.86011,0.173277,0.0632258,0.47871,0,0,34,1,5,1,2,81,56,0,0,600,0,0
233,33,5,4,0,2100000233,1,2,1,2151,2,88,64,40,6800,0,STEADY,717,3.34842,2.83793,0.157985,0.0683403,0.511855,0,0,32,1,4,1,2,77,64,0,0,600,0,0
234,34,6,5,0,2100000234,0,3,0,1253,1,0,86,21,3680,0,STEADY,418,3.44685,3.71504,0.475694,0.210526,0.277512,98,29,6,5,1,1,8,45,140,0,0,41,0,0
234,34,6,5,0,2100000234,1,3,0,784,2,110,111,7,1650,0,STEADY,262,5.84122,4.69117,0.909408,0.274809,0.351145,0,0,0,1,4,0,2,20,30,0,0,0,0,0
235,35,7,0,0,2100000235,0,0,1,1529,1,15,0,28,5270,0,STEADY,510,3.44682,7.92976,0.158814,0.0803922,0.778431,184,148,11,0,0,2,15,100,104,18,0,50,0,0
235,35,7,0,0,2100000235,1,0,0,1564,1,0,44,29,5340,0,STEADY,522,3.29029,6.48295,0.169703,0.00574713,0.827586,217,204,10,2,0,1,16,56,110,9,0,25,0,0
236,36,8,1,0,2100000236,0,1,1,838,1,48,0,16,3170,0,STEADY,280,4.01974,3.01524,0.255732,0.228571,0.546429,0,0,2,7,5,0,2,116,45,0,0,41,0,0
